date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,473.5,296.55,176.95,0.4874
2024-10-02,441.58,283.04,158.54,0.5285
2024-10-03,529.02,364.31,164.71,0.5329
2024-10-04,418.53,211.98,206.55,0.531
2024-10-05,335.52,239.13,96.39,0.7551
2024-10-06,473.37,306.27,167.1,0.7322
2024-10-07,353.44,246.81,106.63,0.6121
2024-10-08,385.66,209.14,176.52,0.6748
2024-10-09,427.17,277.16,150.01,0.7734
2024-10-10,576.37,405.13,171.24,0.7162
2024-10-11,444.21,317.61,126.6,0.4474
2024-10-12,519.75,306.58,213.17,0.8097
2024-10-13,533.78,337.92,195.86,0.5589
2024-10-14,475.83,271.48,204.35,0.7297
2024-10-15,437.92,293.06,144.86,0.5166
2024-10-16,531.2,277.7,253.5,0.7782
2024-10-17,519.05,311.5,207.55,0.6179
2024-10-18,514.28,298.05,216.23,0.7676
2024-10-19,531.07,360.06,171.01,0.7265
2024-10-20,440.68,263.83,176.85,0.7745
2024-10-21,420.46,298.05,122.41,0.76
2024-10-22,532.13,374.29,157.84,0.5795
2024-10-23,466.92,286.84,180.08,0.4185
2024-10-24,554.42,370.06,184.36,0.7714
2024-10-25,499.16,342.75,156.41,0.5733
2024-10-26,474.97,259.77,215.2,0.6901
2024-10-27,527.51,352.73,174.78,0.6387
2024-10-28,449.78,312.77,137.01,0.7782
2024-10-29,410.05,213.59,196.46,0.7567
2024-10-30,409.22,291.36,117.86,0.7086
2024-10-31,524.57,299.34,225.23,0.5461
2024-11-01,391.42,242.89,148.53,0.7585
2024-11-02,526.95,372.47,154.48,0.3849
2024-11-03,515.99,359.41,156.58,0.2926
2024-11-04,450.17,250.48,199.69,0.487
2024-11-05,468.55,256.31,212.24,0.6561
2024-11-06,481.72,337.94,143.78,0.8475
2024-11-07,511.65,349.75,161.9,0.7025
2024-11-08,632.25,455.11,177.14,0.3981
2024-11-09,586.81,342.99,243.82,0.5487
2024-11-10,485.78,271.38,214.4,0.642
2024-11-11,361.17,215.01,146.16,0.6395
2024-11-12,357.76,245.66,112.1,0.4501
2024-11-13,514.19,346.86,167.33,0.5656
2024-11-14,525.06,373.88,151.18,0.661
2024-11-15,490.09,289.84,200.25,0.5359
2024-11-16,418.29,289.8,128.49,0.8584
2024-11-17,520.6,282.19,238.41,0.6419
2024-11-18,416.64,281.02,135.62,0.6715
2024-11-19,606.29,400.34,205.95,0.7424
2024-11-20,480.13,325.51,154.62,0.9125
2024-11-21,423.53,224.87,198.66,0.6965
2024-11-22,540.01,330.35,209.66,0.8351
2024-11-23,419.63,255.73,163.9,0.7373
2024-11-24,377.13,209.06,168.07,0.7628
2024-11-25,456.06,310.3,145.76,0.5189
2024-11-26,405.98,203.29,202.69,0.8566
2024-11-27,450.07,314.01,136.06,0.7044
2024-11-28,510.87,322.23,188.64,0.8211
2024-11-29,430.57,255.24,175.33,0.8311
2024-11-30,473.21,303.5,169.71,0.6525
2024-12-01,378.61,190.01,188.6,0.8405
2024-12-02,505.96,296.96,209.0,0.8723
2024-12-03,388.4,262.68,125.72,0.5727
2024-12-04,424.11,266.06,158.05,0.5274
2024-12-05,414.46,256.9,157.56,0.6262
2024-12-06,482.15,311.09,171.06,0.5199
2024-12-07,527.2,346.63,180.57,0.5556
2024-12-08,558.37,314.53,243.84,0.7711
2024-12-09,524.18,269.6,254.58,0.6741
2024-12-10,619.14,381.41,237.73,0.9459
2024-12-11,460.81,292.29,168.52,0.5784
2024-12-12,502.3,300.33,201.97,0.6944
2024-12-13,514.13,349.18,164.95,0.7021
2024-12-14,445.73,293.22,152.51,0.6628
2024-12-15,608.28,422.06,186.22,0.7028
2024-12-16,474.74,320.88,153.86,0.9592
2024-12-17,385.69,204.86,180.83,0.7141
2024-12-18,445.92,303.27,142.65,0.6972
2024-12-19,433.77,248.85,184.92,0.6924
2024-12-20,489.92,271.44,218.48,0.5885
2024-12-21,551.34,294.61,256.73,0.5283
2024-12-22,488.14,325.44,162.7,0.4372
2024-12-23,425.19,282.17,143.02,0.6701
2024-12-24,562.18,310.62,251.56,0.5904
2024-12-25,358.74,201.2,157.54,0.7263
2024-12-26,508.57,346.04,162.53,0.5177
2024-12-27,557.88,287.36,270.52,0.6201
2024-12-28,543.21,319.18,224.03,0.6339
2024-12-29,372.75,194.6,178.15,0.7553
2024-12-30,408.42,216.87,191.55,0.5622
