date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,91.08,55.78,35.3,0.7851
2024-10-02,106.3,60.67,45.63,0.6177
2024-10-03,99.29,68.87,30.42,0.5775
2024-10-04,80.81,56.15,24.66,0.8601
2024-10-05,111.48,77.65,33.83,0.7266
2024-10-06,107.04,77.02,30.02,0.5289
2024-10-07,93.18,53.34,39.84,0.4973
2024-10-08,93.96,53.8,40.16,0.6092
2024-10-09,75.92,48.68,27.24,0.4176
2024-10-10,86.79,53.7,33.09,0.706
2024-10-11,88.24,60.47,27.77,0.4971
2024-10-12,93.35,50.62,42.73,0.8003
2024-10-13,67.73,37.62,30.11,0.5595
2024-10-14,79.08,39.76,39.32,0.529
2024-10-15,78.63,42.58,36.05,0.7445
2024-10-16,92.18,48.1,44.08,0.7379
2024-10-17,77.11,41.0,36.11,0.7999
2024-10-18,98.98,61.95,37.03,0.5968
2024-10-19,66.36,47.71,18.65,0.7271
2024-10-20,94.21,55.71,38.5,0.8104
2024-10-21,103.56,71.67,31.89,0.5731
2024-10-22,77.63,43.25,34.38,0.7145
2024-10-23,103.96,73.99,29.97,0.5515
2024-10-24,80.96,52.48,28.48,0.4322
2024-10-25,99.97,70.56,29.41,0.7162
2024-10-26,101.27,57.98,43.29,0.4948
2024-10-27,119.94,74.73,45.21,0.7978
2024-10-28,96.93,64.4,32.53,0.7524
2024-10-29,112.59,73.66,38.93,0.9275
2024-10-30,101.43,54.76,46.67,0.6548
2024-10-31,115.04,77.49,37.55,0.6702
2024-11-01,82.47,47.89,34.58,0.6759
2024-11-02,81.72,49.92,31.8,0.6898
2024-11-03,75.7,50.03,25.67,0.573
2024-11-04,81.67,47.86,33.81,0.6289
2024-11-05,103.34,65.25,38.09,0.5292
2024-11-06,80.36,49.81,30.55,0.5261
2024-11-07,84.12,51.62,32.5,0.4915
2024-11-08,105.02,68.53,36.49,0.5566
2024-11-09,81.86,54.73,27.13,0.7431
2024-11-10,111.63,64.46,47.17,0.8752
2024-11-11,89.94,56.76,33.18,0.6003
2024-11-12,99.93,62.41,37.52,0.6178
2024-11-13,92.94,61.29,31.65,0.4282
2024-11-14,93.18,50.42,42.76,0.5338
2024-11-15,76.86,44.24,32.62,0.7318
2024-11-16,72.97,44.05,28.92,0.8387
2024-11-17,109.82,63.24,46.58,0.5753
2024-11-18,86.56,57.49,29.07,0.5694
2024-11-19,82.65,45.85,36.8,0.5715
2024-11-20,108.77,56.81,51.96,0.7597
2024-11-21,78.74,50.06,28.68,0.413
2024-11-22,102.26,52.98,49.28,0.7466
2024-11-23,90.42,60.29,30.13,0.6448
2024-11-24,78.3,54.35,23.95,0.8032
2024-11-25,96.19,63.37,32.82,0.698
2024-11-26,115.21,59.58,55.63,0.7629
2024-11-27,97.65,64.01,33.64,0.6436
2024-11-28,90.05,48.8,41.25,0.6236
2024-11-29,94.87,58.69,36.18,0.5979
2024-11-30,84.41,50.89,33.52,0.4519
2024-12-01,103.98,73.75,30.23,0.5295
2024-12-02,121.74,67.73,54.01,0.5623
2024-12-03,108.99,63.81,45.18,0.5541
2024-12-04,86.69,56.92,29.77,0.5891
2024-12-05,113.7,73.42,40.28,0.4105
2024-12-06,81.11,54.59,26.52,0.6986
2024-12-07,88.92,60.05,28.87,0.5125
2024-12-08,72.81,49.99,22.82,0.8038
2024-12-09,98.05,70.36,27.69,0.5992
2024-12-10,91.94,65.81,26.13,0.6743
2024-12-11,80.94,43.07,37.87,0.5571
2024-12-12,95.41,61.87,33.54,0.5841
2024-12-13,86.1,44.9,41.2,0.6963
2024-12-14,87.73,50.52,37.21,0.5002
2024-12-15,88.42,50.75,37.67,0.7651
2024-12-16,106.59,62.61,43.98,0.7005
2024-12-17,104.51,62.39,42.12,0.6359
2024-12-18,89.15,48.17,40.98,0.5929
2024-12-19,92.82,58.21,34.61,0.6774
2024-12-20,109.11,64.05,45.06,0.6844
2024-12-21,80.11,49.61,30.5,0.5933
2024-12-22,99.14,66.35,32.79,0.4399
2024-12-23,90.03,45.84,44.19,0.5461
2024-12-24,85.73,58.39,27.34,0.7563
2024-12-25,90.32,59.63,30.69,0.622
2024-12-26,80.47,41.89,38.58,0.6789
2024-12-27,92.19,60.87,31.32,0.5337
2024-12-28,101.26,52.28,48.98,0.7425
2024-12-29,109.8,75.47,34.33,0.727
2024-12-30,90.94,60.01,30.93,0.7355
