date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,84.07,48.21,35.86,0.831
2024-10-02,117.0,59.9,57.1,0.6864
2024-10-03,136.29,81.91,54.38,0.4985
2024-10-04,91.75,65.12,26.63,0.6411
2024-10-05,93.24,61.6,31.64,0.8096
2024-10-06,116.19,65.57,50.62,0.5422
2024-10-07,128.04,79.95,48.09,0.4983
2024-10-08,102.09,66.74,35.35,0.3973
2024-10-09,124.67,73.23,51.44,0.7538
2024-10-10,126.28,70.36,55.92,0.6683
2024-10-11,82.94,50.05,32.89,0.5732
2024-10-12,120.14,86.38,33.76,0.5195
2024-10-13,86.15,49.73,36.42,0.721
2024-10-14,99.24,64.55,34.69,0.8212
2024-10-15,80.91,44.26,36.65,0.5729
2024-10-16,88.77,57.23,31.54,0.6656
2024-10-17,138.44,85.84,52.6,0.4229
2024-10-18,116.37,81.68,34.69,0.5178
2024-10-19,85.65,55.41,30.24,0.7847
2024-10-20,104.86,60.23,44.63,0.6317
2024-10-21,136.65,97.35,39.3,0.4467
2024-10-22,117.57,59.81,57.76,0.7013
2024-10-23,122.32,78.62,43.7,0.425
2024-10-24,119.6,78.68,40.92,0.7534
2024-10-25,105.48,62.5,42.98,0.468
2024-10-26,123.62,63.12,60.5,0.577
2024-10-27,135.78,97.02,38.76,0.7088
2024-10-28,138.36,82.85,55.51,0.6168
2024-10-29,132.71,83.46,49.25,0.7986
2024-10-30,128.19,77.34,50.85,0.5692
2024-10-31,114.87,61.51,53.36,0.477
2024-11-01,93.97,58.12,35.85,0.5393
2024-11-02,127.19,82.54,44.65,0.5956
2024-11-03,110.69,77.16,33.53,0.7573
2024-11-04,131.62,77.49,54.13,0.696
2024-11-05,86.38,46.92,39.46,0.5833
2024-11-06,107.05,56.22,50.83,0.6945
2024-11-07,102.59,62.77,39.82,0.6987
2024-11-08,115.83,79.05,36.78,0.8866
2024-11-09,131.13,71.68,59.45,0.6427
2024-11-10,97.75,60.49,37.26,0.7292
2024-11-11,83.9,43.44,40.46,0.6132
2024-11-12,111.91,76.01,35.9,0.7239
2024-11-13,131.78,70.61,61.17,0.532
2024-11-14,89.91,61.02,28.89,0.7417
2024-11-15,128.02,90.39,37.63,0.5861
2024-11-16,92.94,58.46,34.48,0.9373
2024-11-17,115.15,79.14,36.01,0.6015
2024-11-18,114.81,71.68,43.13,0.7174
2024-11-19,122.73,66.17,56.56,0.7451
2024-11-20,116.97,83.7,33.27,0.5753
2024-11-21,138.08,78.87,59.21,0.7036
2024-11-22,133.72,78.8,54.92,0.7078
2024-11-23,100.94,61.87,39.07,0.7882
2024-11-24,108.17,77.59,30.58,0.728
2024-11-25,110.33,62.59,47.74,0.586
2024-11-26,96.61,69.46,27.15,0.6073
2024-11-27,86.4,51.45,34.95,0.6672
2024-11-28,92.78,46.95,45.83,0.7769
2024-11-29,108.04,62.95,45.09,0.6612
2024-11-30,122.74,76.92,45.82,0.7045
2024-12-01,121.68,74.49,47.19,0.5491
2024-12-02,140.11,94.65,45.46,0.6952
2024-12-03,113.31,61.14,52.17,0.8805
2024-12-04,112.54,70.32,42.22,0.3873
2024-12-05,124.63,78.98,45.65,0.6773
2024-12-06,98.58,55.65,42.93,0.7326
2024-12-07,116.68,71.41,45.27,0.6631
2024-12-08,95.83,51.08,44.75,0.6123
2024-12-09,111.26,71.25,40.01,0.7212
2024-12-10,95.48,55.3,40.18,0.7277
2024-12-11,137.0,72.3,64.7,0.8197
2024-12-12,131.6,77.03,54.57,0.5369
2024-12-13,119.98,85.35,34.63,0.7387
2024-12-14,129.43,71.75,57.68,0.6355
2024-12-15,107.0,67.11,39.89,0.5962
2024-12-16,133.92,75.75,58.17,0.5024
2024-12-17,90.32,46.22,44.1,0.6946
2024-12-18,115.88,60.95,54.93,0.8213
2024-12-19,123.34,69.37,53.97,0.5289
2024-12-20,102.52,59.68,42.84,0.6403
2024-12-21,133.58,82.89,50.69,0.5836
2024-12-22,105.77,57.92,47.85,0.5956
2024-12-23,96.27,63.6,32.67,0.4789
2024-12-24,111.95,77.1,34.85,0.7943
2024-12-25,131.98,80.77,51.21,0.6088
2024-12-26,126.1,73.71,52.39,0.8127
2024-12-27,108.3,65.57,42.73,0.7468
2024-12-28,122.53,77.71,44.82,0.5306
2024-12-29,99.05,65.39,33.66,0.5384
2024-12-30,140.29,98.43,41.86,0.8219
