transaction_id,timestamp,amount_sar,payment_method
biz_0189-000001,2024-10-02 11:23:22,14437.59,bank_transfer
biz_0189-000002,2024-10-03 12:05:21,13520.25,bank_transfer
biz_0189-000003,2024-10-04 13:40:50,32674.64,bank_transfer
biz_0189-000004,2024-10-05 12:06:44,43858.76,bank_transfer
biz_0189-000005,2024-10-06 11:05:20,3527.9,bank_transfer
biz_0189-000007,2024-10-07 10:32:31,34236.9,bank_transfer
biz_0189-000006,2024-10-07 13:09:25,39952.31,bank_transfer
biz_0189-000008,2024-10-08 10:30:25,44125.8,bank_transfer
biz_0189-000009,2024-10-11 10:44:48,17726.7,bank_transfer
biz_0189-000010,2024-10-12 10:21:40,7540.59,bank_transfer
biz_0189-000011,2024-10-13 10:11:43,255508.35,cash
biz_0189-000013,2024-10-15 12:20:10,34011.33,bank_transfer
biz_0189-000012,2024-10-15 18:18:59,16340.6,bank_transfer
biz_0189-000014,2024-10-18 11:18:26,51251.1,bank_transfer
biz_0189-000017,2024-10-19 09:30:40,11245.46,credit_card
biz_0189-000015,2024-10-19 11:26:37,51730.52,bank_transfer
biz_0189-000016,2024-10-19 14:43:07,8240.65,bank_transfer
biz_0189-000018,2024-10-20 15:01:00,139012.05,cash
biz_0189-000019,2024-10-22 14:51:22,9907.24,credit_card
biz_0189-000021,2024-10-23 11:05:54,8717.39,credit_card
biz_0189-000020,2024-10-23 11:13:45,10113.29,bank_transfer
biz_0189-000022,2024-10-24 17:06:51,6161.84,bank_transfer
biz_0189-000023,2024-10-29 12:29:25,5765.82,bank_transfer
biz_0189-000024,2024-10-30 10:13:45,22453.11,credit_card
biz_0189-000025,2024-10-31 12:04:40,2821.5,credit_card
biz_0189-000026,2024-11-01 13:35:53,16707.82,bank_transfer
biz_0189-000027,2024-11-03 10:35:23,100465.09,bank_transfer
biz_0189-000028,2024-11-04 11:52:28,13181.48,credit_card
biz_0189-000029,2024-11-05 15:05:07,2470.85,credit_card
biz_0189-000030,2024-11-06 11:01:09,40374.15,credit_card
biz_0189-000031,2024-11-06 11:20:39,16161.71,bank_transfer
biz_0189-000032,2024-11-07 10:50:58,18182.13,bank_transfer
biz_0189-000033,2024-11-09 13:16:27,37395.06,bank_transfer
biz_0189-000034,2024-11-14 17:48:11,3154.64,credit_card
biz_0189-000035,2024-11-23 19:19:10,5329.58,bank_transfer
biz_0189-000036,2024-11-25 10:02:55,56468.45,credit_card
biz_0189-000038,2024-11-27 10:11:02,9560.2,bank_transfer
biz_0189-000039,2024-11-27 10:18:39,46084.36,credit_card
biz_0189-000037,2024-11-27 11:41:02,5061.3,credit_card
biz_0189-000040,2024-11-28 12:17:44,160245.62,bank_transfer
biz_0189-000041,2024-11-28 12:27:14,12832.68,bank_transfer
biz_0189-000042,2024-11-28 15:30:56,21166.17,bank_transfer
biz_0189-000043,2024-11-29 10:55:11,14861.39,bank_transfer
biz_0189-000044,2024-12-03 09:18:31,48046.74,credit_card
biz_0189-000045,2024-12-05 10:51:11,15497.69,bank_transfer
biz_0189-000046,2024-12-06 11:20:09,25071.79,credit_card
biz_0189-000047,2024-12-07 11:15:43,63613.6,bank_transfer
biz_0189-000048,2024-12-07 15:57:32,9689.46,bank_transfer
biz_0189-000049,2024-12-08 10:03:06,2010.01,credit_card
biz_0189-000050,2024-12-08 10:33:30,15248.06,bank_transfer
biz_0189-000051,2024-12-09 15:24:21,56018.49,bank_transfer
biz_0189-000052,2024-12-10 10:48:23,3818.32,cash
biz_0189-000055,2024-12-11 09:42:16,8719.9,bank_transfer
biz_0189-000053,2024-12-11 10:20:48,24150.29,bank_transfer
biz_0189-000054,2024-12-11 12:34:48,52118.94,bank_transfer
biz_0189-000056,2024-12-12 15:27:50,21739.92,bank_transfer
biz_0189-000057,2024-12-13 16:14:17,4735.32,bank_transfer
biz_0189-000058,2024-12-14 10:23:13,16759.81,cash
biz_0189-000059,2024-12-17 14:19:34,171048.74,credit_card
biz_0189-000060,2024-12-23 12:59:49,54088.93,bank_transfer
biz_0189-000061,2024-12-23 15:04:31,9848.98,bank_transfer
biz_0189-000062,2024-12-24 11:46:19,1737.81,credit_card
biz_0189-000063,2024-12-28 10:39:20,17266.03,bank_transfer
biz_0189-000065,2024-12-29 10:00:51,18741.38,bank_transfer
biz_0189-000064,2024-12-29 15:35:46,10469.26,bank_transfer
