date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,75.33,49.35,25.98,0.6557
2024-10-02,62.71,41.33,21.38,0.7475
2024-10-03,71.66,45.92,25.74,0.5213
2024-10-04,74.79,37.45,37.34,0.7749
2024-10-05,71.54,47.35,24.19,0.5801
2024-10-06,63.46,35.34,28.12,0.6962
2024-10-07,46.88,24.03,22.85,0.753
2024-10-08,72.28,46.77,25.51,0.4471
2024-10-09,66.84,39.7,27.14,0.7303
2024-10-10,79.57,42.84,36.73,0.6624
2024-10-11,81.3,53.88,27.42,0.6581
2024-10-12,58.48,41.48,17.0,0.5687
2024-10-13,66.57,45.19,21.38,0.6812
2024-10-14,56.37,38.45,17.92,0.9725
2024-10-15,72.2,44.2,28.0,0.5756
2024-10-16,49.0,33.17,15.83,0.5617
2024-10-17,74.7,49.36,25.34,0.6176
2024-10-18,72.82,44.16,28.66,0.6278
2024-10-19,54.86,28.61,26.25,0.4271
2024-10-20,42.38,28.12,14.26,0.7892
2024-10-21,70.11,40.26,29.85,0.6031
2024-10-22,50.58,26.23,24.35,0.5129
2024-10-23,57.2,34.23,22.97,0.4549
2024-10-24,72.17,46.84,25.33,0.5747
2024-10-25,64.12,45.78,18.34,0.6611
2024-10-26,51.86,29.64,22.22,0.7822
2024-10-27,78.38,53.63,24.75,0.6752
2024-10-28,56.26,34.51,21.75,0.5943
2024-10-29,64.59,45.74,18.85,0.452
2024-10-30,46.53,28.04,18.49,0.8222
2024-10-31,72.82,47.45,25.37,0.6235
2024-11-01,74.21,42.74,31.47,0.5859
2024-11-02,64.71,46.18,18.53,0.6125
2024-11-03,62.61,44.71,17.9,0.5726
2024-11-04,74.53,37.86,36.67,0.5921
2024-11-05,78.94,48.75,30.19,0.6952
2024-11-06,56.25,31.48,24.77,0.8296
2024-11-07,53.84,26.92,26.92,0.6621
2024-11-08,50.55,28.06,22.49,0.8189
2024-11-09,55.99,30.94,25.05,0.5571
2024-11-10,41.22,20.9,20.32,0.4776
2024-11-11,76.47,53.32,23.15,0.3394
2024-11-12,71.84,39.51,32.33,0.5597
2024-11-13,50.53,28.32,22.21,0.7488
2024-11-14,62.75,35.09,27.66,0.6153
2024-11-15,62.25,43.73,18.52,0.7911
2024-11-16,49.92,29.57,20.35,0.6602
2024-11-17,64.96,44.7,20.26,0.6839
2024-11-18,76.86,50.9,25.96,0.629
2024-11-19,51.4,35.81,15.59,0.7077
2024-11-20,54.74,28.75,25.99,0.4884
2024-11-21,48.27,28.32,19.95,0.5839
2024-11-22,54.43,27.45,26.98,0.58
2024-11-23,77.49,55.49,22.0,0.6749
2024-11-24,72.1,47.36,24.74,0.4314
2024-11-25,56.35,29.58,26.77,0.5726
2024-11-26,55.11,38.01,17.1,0.6736
2024-11-27,52.94,28.76,24.18,0.5823
2024-11-28,60.63,43.11,17.52,0.6291
2024-11-29,71.04,41.21,29.83,0.6446
2024-11-30,49.47,29.68,19.79,0.7483
2024-12-01,44.99,25.38,19.61,0.5062
2024-12-02,74.11,40.18,33.93,0.7067
2024-12-03,65.45,36.82,28.63,0.783
2024-12-04,70.8,35.81,34.99,0.8463
2024-12-05,44.2,29.15,15.05,0.7906
2024-12-06,78.28,42.11,36.17,0.7468
2024-12-07,71.17,48.43,22.74,0.6339
2024-12-08,54.75,29.04,25.71,0.6438
2024-12-09,57.15,29.91,27.24,0.5951
2024-12-10,69.02,35.87,33.15,0.4573
2024-12-11,73.66,41.04,32.62,0.4945
2024-12-12,65.48,33.56,31.92,0.675
2024-12-13,72.7,43.02,29.68,0.7008
2024-12-14,70.44,42.26,28.18,0.5918
2024-12-15,80.15,54.12,26.03,0.8632
2024-12-16,65.58,37.53,28.05,0.5268
2024-12-17,78.25,53.1,25.15,0.5178
2024-12-18,48.34,28.96,19.38,0.6499
2024-12-19,60.82,35.62,25.2,0.6511
2024-12-20,64.41,37.79,26.62,0.6015
2024-12-21,60.56,38.01,22.55,0.5567
2024-12-22,57.24,34.09,23.15,0.8987
2024-12-23,43.13,21.89,21.24,0.6833
2024-12-24,46.05,27.49,18.56,0.6217
2024-12-25,67.46,40.63,26.83,0.6134
2024-12-26,70.7,46.84,23.86,0.5826
2024-12-27,77.76,39.53,38.23,0.5459
2024-12-28,74.45,48.12,26.33,0.611
2024-12-29,59.12,32.11,27.01,0.6249
2024-12-30,48.11,29.92,18.19,0.5563
