date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,107.08,72.59,34.49,0.7551
2024-10-02,93.87,62.19,31.68,0.4094
2024-10-03,91.48,51.44,40.04,0.5413
2024-10-04,106.29,59.1,47.19,0.7459
2024-10-05,85.72,48.99,36.73,0.5893
2024-10-06,89.79,64.5,25.29,0.6493
2024-10-07,98.29,69.24,29.05,0.733
2024-10-08,91.65,59.0,32.65,0.6587
2024-10-09,99.42,66.89,32.53,0.6394
2024-10-10,85.78,50.37,35.41,0.7501
2024-10-11,86.22,50.45,35.77,0.8369
2024-10-12,91.63,62.03,29.6,0.7053
2024-10-13,98.09,54.2,43.89,0.5718
2024-10-14,82.94,56.19,26.75,0.5637
2024-10-15,86.64,55.58,31.06,0.8207
2024-10-16,96.54,57.97,38.57,0.5649
2024-10-17,91.65,51.9,39.75,0.7858
2024-10-18,84.6,58.78,25.82,0.7863
2024-10-19,91.66,58.35,33.31,0.5726
2024-10-20,60.25,32.72,27.53,0.5268
2024-10-21,103.63,55.63,48.0,0.3173
2024-10-22,93.6,61.13,32.47,0.6502
2024-10-23,77.43,44.64,32.79,0.7099
2024-10-24,81.36,43.45,37.91,0.6602
2024-10-25,88.83,63.64,25.19,0.4653
2024-10-26,95.66,58.94,36.72,0.6247
2024-10-27,100.92,72.62,28.3,0.6761
2024-10-28,111.95,63.16,48.79,0.7859
2024-10-29,69.62,48.86,20.76,0.6949
2024-10-30,88.76,51.07,37.69,0.5663
2024-10-31,70.5,35.37,35.13,0.5838
2024-11-01,79.97,56.1,23.87,0.7614
2024-11-02,86.27,48.36,37.91,0.7903
2024-11-03,100.23,69.21,31.02,0.8414
2024-11-04,106.37,62.45,43.92,0.6351
2024-11-05,85.94,54.27,31.67,0.4501
2024-11-06,107.5,73.98,33.52,0.5999
2024-11-07,88.97,59.29,29.68,0.6033
2024-11-08,79.05,53.58,25.47,0.5348
2024-11-09,89.23,62.53,26.7,0.4378
2024-11-10,81.43,57.91,23.52,0.3642
2024-11-11,101.46,55.16,46.3,0.8646
2024-11-12,72.4,37.95,34.45,0.7137
2024-11-13,96.83,55.97,40.86,0.79
2024-11-14,78.68,48.89,29.79,0.8175
2024-11-15,94.7,57.33,37.37,0.5338
2024-11-16,115.1,65.59,49.51,0.7746
2024-11-17,72.94,51.35,21.59,0.6134
2024-11-18,98.31,50.7,47.61,0.6665
2024-11-19,76.56,39.32,37.24,0.8016
2024-11-20,102.1,65.42,36.68,0.5386
2024-11-21,103.29,55.33,47.96,0.9063
2024-11-22,107.33,73.69,33.64,0.6093
2024-11-23,98.85,68.54,30.31,0.8372
2024-11-24,92.94,55.57,37.37,0.7517
2024-11-25,90.98,63.14,27.84,0.817
2024-11-26,114.36,70.47,43.89,0.7488
2024-11-27,80.81,44.27,36.54,0.625
2024-11-28,88.73,48.55,40.18,0.8146
2024-11-29,81.16,40.59,40.57,0.7734
2024-11-30,112.84,57.77,55.07,0.99
2024-12-01,103.83,70.11,33.72,0.6416
2024-12-02,94.77,67.64,27.13,0.5917
2024-12-03,77.2,49.91,27.29,0.4732
2024-12-04,71.04,39.99,31.05,0.4805
2024-12-05,94.18,52.87,41.31,0.6036
2024-12-06,73.81,38.62,35.19,0.6761
2024-12-07,101.54,61.68,39.86,0.7453
2024-12-08,83.82,52.93,30.89,0.6646
2024-12-09,80.85,52.81,28.04,0.5692
2024-12-10,88.27,44.31,43.96,0.6297
2024-12-11,95.69,60.88,34.81,0.5618
2024-12-12,95.36,59.9,35.46,0.7398
2024-12-13,99.95,68.67,31.28,0.6094
2024-12-14,73.1,49.52,23.58,0.6899
2024-12-15,83.37,42.41,40.96,0.4968
2024-12-16,94.03,51.2,42.83,0.6297
2024-12-17,85.54,53.88,31.66,0.6565
2024-12-18,96.13,62.07,34.06,0.3893
2024-12-19,103.6,68.46,35.14,0.5914
2024-12-20,112.02,75.07,36.95,0.5982
2024-12-21,98.24,65.89,32.35,0.7495
2024-12-22,78.73,46.85,31.88,0.5763
2024-12-23,88.63,46.94,41.69,0.723
2024-12-24,67.79,34.45,33.34,0.6097
2024-12-25,116.1,64.3,51.8,0.6538
2024-12-26,92.57,51.78,40.79,0.5766
2024-12-27,76.23,50.25,25.98,0.5758
2024-12-28,94.43,47.44,46.99,0.5776
2024-12-29,83.31,54.23,29.08,0.6512
2024-12-30,88.49,63.58,24.91,0.6273
