date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,83.21,44.98,38.23,0.6908
2024-10-02,86.03,49.58,36.45,0.7625
2024-10-03,115.59,83.21,32.38,0.8684
2024-10-04,157.33,85.77,71.56,0.6763
2024-10-05,121.54,74.04,47.5,0.5279
2024-10-06,100.33,63.0,37.33,0.7295
2024-10-07,128.05,86.76,41.29,0.379
2024-10-08,159.53,94.54,64.99,0.5617
2024-10-09,138.99,96.79,42.2,0.6857
2024-10-10,87.04,55.39,31.65,0.2476
2024-10-11,124.79,72.59,52.2,0.7957
2024-10-12,90.33,54.88,35.45,0.7649
2024-10-13,127.11,74.13,52.98,0.6882
2024-10-14,147.44,76.87,70.57,0.6197
2024-10-15,117.2,74.94,42.26,0.6239
2024-10-16,156.75,84.86,71.89,0.5624
2024-10-17,127.88,90.87,37.01,0.4906
2024-10-18,88.38,49.04,39.34,0.8728
2024-10-19,101.56,65.44,36.12,0.5583
2024-10-20,84.65,50.81,33.84,0.5981
2024-10-21,96.01,58.91,37.1,0.8385
2024-10-22,129.95,90.18,39.77,0.72
2024-10-23,132.8,81.15,51.65,0.5609
2024-10-24,93.02,49.51,43.51,0.7288
2024-10-25,94.71,56.59,38.12,0.7075
2024-10-26,108.96,75.57,33.39,0.6247
2024-10-27,119.08,73.59,45.49,0.7721
2024-10-28,134.64,76.82,57.82,0.6665
2024-10-29,128.82,71.71,57.11,0.4927
2024-10-30,109.5,73.09,36.41,0.6826
2024-10-31,107.28,53.96,53.32,0.6178
2024-11-01,152.77,101.62,51.15,0.7694
2024-11-02,96.68,49.86,46.82,0.8059
2024-11-03,141.52,98.04,43.48,0.7347
2024-11-04,96.96,53.63,43.33,0.5947
2024-11-05,95.56,67.52,28.04,0.7079
2024-11-06,142.05,99.46,42.59,0.6585
2024-11-07,109.75,61.9,47.85,0.6523
2024-11-08,123.79,64.36,59.43,0.6108
2024-11-09,89.85,53.72,36.13,0.6519
2024-11-10,158.41,113.17,45.24,0.5423
2024-11-11,127.81,70.77,57.04,0.5444
2024-11-12,85.9,54.7,31.2,0.5837
2024-11-13,127.86,90.29,37.57,0.5014
2024-11-14,141.24,101.2,40.04,0.5517
2024-11-15,139.42,74.69,64.73,0.586
2024-11-16,86.83,51.15,35.68,0.6725
2024-11-17,118.27,84.84,33.43,0.7621
2024-11-18,127.44,74.16,53.28,0.6546
2024-11-19,121.37,82.01,39.36,0.5624
2024-11-20,116.78,72.29,44.49,0.7725
2024-11-21,93.32,56.2,37.12,0.6984
2024-11-22,109.36,68.55,40.81,0.6855
2024-11-23,90.07,45.52,44.55,0.6825
2024-11-24,161.28,105.76,55.52,0.4882
2024-11-25,122.84,63.57,59.27,0.5636
2024-11-26,161.36,108.55,52.81,0.5457
2024-11-27,94.57,61.85,32.72,0.6479
2024-11-28,147.21,83.79,63.42,0.8833
2024-11-29,110.32,59.51,50.81,0.563
2024-11-30,136.89,69.09,67.8,0.7352
2024-12-01,90.97,55.8,35.17,0.4914
2024-12-02,141.73,83.58,58.15,0.8374
2024-12-03,131.82,76.41,55.41,0.4991
2024-12-04,151.99,102.5,49.49,0.7437
2024-12-05,111.28,61.96,49.32,0.8843
2024-12-06,155.75,100.68,55.07,0.6751
2024-12-07,86.82,55.45,31.37,0.5577
2024-12-08,143.07,98.67,44.4,0.6479
2024-12-09,112.5,65.54,46.96,0.5172
2024-12-10,99.97,54.73,45.24,0.4523
2024-12-11,151.76,86.31,65.45,0.5993
2024-12-12,115.08,77.72,37.36,0.5591
2024-12-13,105.24,72.8,32.44,0.4972
2024-12-14,116.85,65.4,51.45,0.8964
2024-12-15,155.46,111.68,43.78,0.4807
2024-12-16,94.56,54.5,40.06,0.6056
2024-12-17,136.23,84.22,52.01,0.5064
2024-12-18,141.79,76.78,65.01,0.8434
2024-12-19,154.31,98.63,55.68,0.865
2024-12-20,149.35,89.48,59.87,0.8087
2024-12-21,113.25,63.87,49.38,0.6874
2024-12-22,138.69,79.97,58.72,0.8861
2024-12-23,153.12,99.71,53.41,0.676
2024-12-24,154.46,78.11,76.35,0.9048
2024-12-25,140.12,70.53,69.59,0.8831
2024-12-26,119.73,77.8,41.93,0.4989
2024-12-27,158.64,90.94,67.7,0.5932
2024-12-28,83.27,48.67,34.6,0.6218
2024-12-29,109.25,71.1,38.15,0.8516
2024-12-30,108.34,60.93,47.41,0.6092
