date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,65.82,40.07,25.75,0.5095
2024-10-02,42.69,28.84,13.85,0.6528
2024-10-03,72.55,38.91,33.64,0.6902
2024-10-04,55.46,28.99,26.47,0.7127
2024-10-05,57.83,32.02,25.81,0.7507
2024-10-06,49.48,30.02,19.46,0.6267
2024-10-07,66.37,42.39,23.98,0.632
2024-10-08,48.88,25.2,23.68,0.6857
2024-10-09,72.3,42.24,30.06,0.6776
2024-10-10,65.45,46.37,19.08,0.7064
2024-10-11,60.73,33.08,27.65,0.6202
2024-10-12,52.11,30.98,21.13,0.6115
2024-10-13,41.89,26.81,15.08,0.6884
2024-10-14,74.79,42.47,32.32,0.878
2024-10-15,69.26,34.82,34.44,0.7578
2024-10-16,44.47,26.7,17.77,0.6056
2024-10-17,55.13,37.03,18.1,0.5384
2024-10-18,66.58,33.8,32.78,0.8383
2024-10-19,73.96,52.1,21.86,0.6139
2024-10-20,52.25,31.97,20.28,0.6626
2024-10-21,75.01,41.2,33.81,0.5424
2024-10-22,59.34,32.1,27.24,0.4701
2024-10-23,50.03,30.37,19.66,0.4383
2024-10-24,61.77,43.43,18.34,0.4554
2024-10-25,53.8,30.82,22.98,0.7267
2024-10-26,69.73,46.64,23.09,0.5343
2024-10-27,76.14,47.47,28.67,0.595
2024-10-28,48.67,33.68,14.99,0.6666
2024-10-29,44.4,24.65,19.75,0.6776
2024-10-30,53.42,37.31,16.11,0.5434
2024-10-31,72.6,51.7,20.9,0.7714
2024-11-01,66.61,45.24,21.37,0.6906
2024-11-02,65.77,35.21,30.56,0.4931
2024-11-03,69.99,41.86,28.13,0.7075
2024-11-04,47.21,31.51,15.7,0.6781
2024-11-05,76.45,48.74,27.71,0.5721
2024-11-06,50.64,35.57,15.07,0.3226
2024-11-07,53.38,31.38,22.0,0.7364
2024-11-08,61.4,31.85,29.55,0.7835
2024-11-09,63.85,44.38,19.47,0.6299
2024-11-10,52.42,32.03,20.39,0.7823
2024-11-11,58.88,33.68,25.2,0.5761
2024-11-12,53.15,29.41,23.74,0.8509
2024-11-13,65.68,32.9,32.78,0.5446
2024-11-14,71.91,38.94,32.97,0.5013
2024-11-15,52.75,27.41,25.34,0.6446
2024-11-16,62.57,42.34,20.23,0.8095
2024-11-17,47.55,33.27,14.28,0.6361
2024-11-18,44.86,28.68,16.18,0.5517
2024-11-19,62.59,32.35,30.24,0.7125
2024-11-20,77.76,42.85,34.91,0.6315
2024-11-21,40.06,23.06,17.0,0.7541
2024-11-22,66.99,45.8,21.19,0.5012
2024-11-23,77.91,48.6,29.31,0.5589
2024-11-24,67.5,39.94,27.56,0.5586
2024-11-25,65.19,42.96,22.23,0.6408
2024-11-26,75.57,46.67,28.9,0.6977
2024-11-27,81.99,41.85,40.14,0.62
2024-11-28,75.42,46.89,28.53,0.4461
2024-11-29,70.03,48.31,21.72,0.5785
2024-11-30,79.46,53.58,25.88,0.5693
2024-12-01,48.6,30.24,18.36,0.4421
2024-12-02,73.71,49.06,24.65,0.7741
2024-12-03,67.42,47.23,20.19,0.7827
2024-12-04,42.93,28.59,14.34,0.695
2024-12-05,65.0,37.41,27.59,0.788
2024-12-06,57.26,40.31,16.95,0.5628
2024-12-07,42.52,26.37,16.15,0.6162
2024-12-08,72.54,51.35,21.19,0.6286
2024-12-09,61.12,41.89,19.23,0.5169
2024-12-10,58.8,40.91,17.89,0.7839
2024-12-11,48.52,26.06,22.46,0.7373
2024-12-12,51.98,28.14,23.84,0.4526
2024-12-13,63.83,38.46,25.37,0.8997
2024-12-14,54.73,36.07,18.66,0.8029
2024-12-15,58.2,41.68,16.52,0.5975
2024-12-16,44.71,29.34,15.37,0.6408
2024-12-17,71.86,47.28,24.58,0.763
2024-12-18,72.46,46.58,25.88,0.7495
2024-12-19,79.61,51.95,27.66,0.7363
2024-12-20,80.28,50.02,30.26,0.6011
2024-12-21,41.51,22.08,19.43,0.6439
2024-12-22,74.6,52.78,21.82,0.8192
2024-12-23,76.8,39.48,37.32,0.6818
2024-12-24,78.54,43.99,34.55,0.8237
2024-12-25,67.0,45.99,21.01,0.6609
2024-12-26,58.61,41.77,16.84,0.6675
2024-12-27,74.71,41.7,33.01,0.8042
2024-12-28,74.57,41.87,32.7,0.6149
2024-12-29,68.85,38.89,29.96,0.7388
2024-12-30,60.13,34.11,26.02,0.6555
