date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,128.16,80.78,47.38,0.6952
2024-10-02,100.33,60.74,39.59,0.7986
2024-10-03,94.72,60.51,34.21,0.5637
2024-10-04,122.79,77.84,44.95,0.6843
2024-10-05,91.37,59.1,32.27,0.6603
2024-10-06,117.64,60.79,56.85,0.5858
2024-10-07,83.5,55.9,27.6,0.6121
2024-10-08,149.27,99.39,49.88,0.5682
2024-10-09,124.73,67.51,57.22,0.5204
2024-10-10,136.11,80.12,55.99,0.6695
2024-10-11,137.42,96.42,41.0,0.5818
2024-10-12,107.63,59.73,47.9,0.5205
2024-10-13,136.32,79.42,56.9,0.7252
2024-10-14,113.12,60.0,53.12,0.8884
2024-10-15,149.38,106.51,42.87,0.6579
2024-10-16,115.66,68.07,47.59,0.7078
2024-10-17,116.63,67.2,49.43,0.6624
2024-10-18,148.49,96.88,51.61,0.6388
2024-10-19,120.23,72.22,48.01,0.6409
2024-10-20,124.21,88.44,35.77,0.4803
2024-10-21,115.91,76.39,39.52,0.6723
2024-10-22,85.09,43.49,41.6,0.5374
2024-10-23,116.76,71.82,44.94,0.7262
2024-10-24,131.42,85.32,46.1,0.4169
2024-10-25,127.44,90.5,36.94,0.7738
2024-10-26,158.49,113.05,45.44,0.6779
2024-10-27,93.95,57.99,35.96,0.6931
2024-10-28,88.88,49.76,39.12,0.5658
2024-10-29,109.7,66.23,43.47,0.7848
2024-10-30,104.75,56.22,48.53,0.7384
2024-10-31,118.37,75.66,42.71,0.634
2024-11-01,138.17,70.89,67.28,0.6528
2024-11-02,147.85,83.73,64.12,0.6646
2024-11-03,102.05,57.4,44.65,0.5595
2024-11-04,109.69,64.3,45.39,0.7921
2024-11-05,91.84,54.9,36.94,0.5456
2024-11-06,103.89,72.4,31.49,0.6383
2024-11-07,139.39,71.7,67.69,0.6265
2024-11-08,122.59,84.01,38.58,0.5623
2024-11-09,141.79,74.25,67.54,0.8246
2024-11-10,86.03,55.46,30.57,0.4018
2024-11-11,153.62,104.54,49.08,0.8805
2024-11-12,90.27,52.76,37.51,0.5393
2024-11-13,88.59,56.99,31.6,0.6347
2024-11-14,81.96,47.63,34.33,0.7233
2024-11-15,101.39,71.9,29.49,0.6728
2024-11-16,128.78,80.13,48.65,0.5081
2024-11-17,155.36,78.98,76.38,0.5872
2024-11-18,135.17,86.93,48.24,0.843
2024-11-19,129.51,76.05,53.46,0.7418
2024-11-20,107.09,69.67,37.42,0.8555
2024-11-21,136.42,85.16,51.26,0.7362
2024-11-22,161.54,109.97,51.57,0.8716
2024-11-23,102.51,66.85,35.66,0.6323
2024-11-24,131.11,80.84,50.27,0.7417
2024-11-25,102.53,61.42,41.11,0.5868
2024-11-26,149.34,102.35,46.99,0.6067
2024-11-27,158.52,92.46,66.06,0.5914
2024-11-28,107.14,74.78,32.36,0.7101
2024-11-29,161.39,104.01,57.38,0.7261
2024-11-30,153.98,107.19,46.79,0.7922
2024-12-01,86.78,43.82,42.96,0.6232
2024-12-02,83.57,55.47,28.1,0.5834
2024-12-03,139.93,73.7,66.23,0.4237
2024-12-04,128.82,72.2,56.62,0.5124
2024-12-05,100.46,52.51,47.95,0.4458
2024-12-06,83.61,54.33,29.28,0.9071
2024-12-07,83.92,53.68,30.24,0.4557
2024-12-08,88.95,48.84,40.11,0.4993
2024-12-09,144.44,78.62,65.82,0.8296
2024-12-10,97.75,58.68,39.07,0.7007
2024-12-11,114.57,78.26,36.31,0.3331
2024-12-12,149.61,102.25,47.36,0.7798
2024-12-13,93.06,53.3,39.76,0.7097
2024-12-14,119.83,67.11,52.72,0.7006
2024-12-15,85.23,46.38,38.85,0.7896
2024-12-16,125.42,85.39,40.03,0.4765
2024-12-17,157.81,80.95,76.86,0.99
2024-12-18,145.86,100.91,44.95,0.7141
2024-12-19,104.58,56.6,47.98,0.7209
2024-12-20,135.08,90.73,44.35,0.7856
2024-12-21,113.87,79.36,34.51,0.739
2024-12-22,155.03,85.57,69.46,0.5858
2024-12-23,130.12,86.76,43.36,0.5921
2024-12-24,137.46,83.75,53.71,0.874
2024-12-25,98.96,49.5,49.46,0.4835
2024-12-26,91.44,50.64,40.8,0.6739
2024-12-27,99.95,58.51,41.44,0.4408
2024-12-28,125.95,79.4,46.55,0.4536
2024-12-29,106.87,76.11,30.76,0.5535
2024-12-30,104.87,64.68,40.19,0.3901
