date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,106.83,58.14,48.69,0.9118
2024-10-02,114.95,58.39,56.56,0.5593
2024-10-03,133.11,72.93,60.18,0.671
2024-10-04,110.12,59.4,50.72,0.6856
2024-10-05,132.25,82.52,49.73,0.8808
2024-10-06,86.88,56.91,29.97,0.6877
2024-10-07,126.34,71.32,55.02,0.8494
2024-10-08,134.99,91.95,43.04,0.8563
2024-10-09,92.96,49.87,43.09,0.68
2024-10-10,118.95,79.2,39.75,0.4548
2024-10-11,124.49,86.99,37.5,0.848
2024-10-12,80.88,56.58,24.3,0.5859
2024-10-13,106.76,57.36,49.4,0.7418
2024-10-14,91.64,56.18,35.46,0.868
2024-10-15,130.06,77.57,52.49,0.7628
2024-10-16,135.81,89.19,46.62,0.6623
2024-10-17,131.08,94.05,37.03,0.5918
2024-10-18,134.23,67.79,66.44,0.6677
2024-10-19,133.98,89.07,44.91,0.9058
2024-10-20,117.19,74.5,42.69,0.7655
2024-10-21,135.8,87.55,48.25,0.5666
2024-10-22,138.25,81.24,57.01,0.5045
2024-10-23,101.87,53.86,48.01,0.6031
2024-10-24,82.38,53.09,29.29,0.5929
2024-10-25,117.33,72.61,44.72,0.7795
2024-10-26,98.56,65.0,33.56,0.7895
2024-10-27,92.06,50.81,41.25,0.6314
2024-10-28,81.43,57.29,24.14,0.6633
2024-10-29,100.25,64.96,35.29,0.8333
2024-10-30,130.7,67.43,63.27,0.6283
2024-10-31,104.35,69.59,34.76,0.7609
2024-11-01,90.1,57.68,32.42,0.7458
2024-11-02,138.6,98.82,39.78,0.6379
2024-11-03,115.35,67.51,47.84,0.7028
2024-11-04,90.87,52.2,38.67,0.5171
2024-11-05,103.75,64.27,39.48,0.8357
2024-11-06,139.2,77.81,61.39,0.7165
2024-11-07,137.72,89.2,48.52,0.5958
2024-11-08,99.28,59.71,39.57,0.8516
2024-11-09,106.87,65.8,41.07,0.6948
2024-11-10,109.86,75.33,34.53,0.4413
2024-11-11,87.25,49.14,38.11,0.4992
2024-11-12,108.61,60.16,48.45,0.6993
2024-11-13,112.52,69.2,43.32,0.4431
2024-11-14,116.55,72.77,43.78,0.595
2024-11-15,129.68,80.79,48.89,0.6717
2024-11-16,137.58,70.73,66.85,0.5541
2024-11-17,87.69,53.71,33.98,0.6639
2024-11-18,109.62,73.98,35.64,0.5323
2024-11-19,104.6,53.86,50.74,0.6555
2024-11-20,82.75,50.14,32.61,0.6459
2024-11-21,101.58,72.88,28.7,0.5284
2024-11-22,100.55,65.66,34.89,0.5735
2024-11-23,123.14,68.08,55.06,0.7516
2024-11-24,98.31,52.24,46.07,0.5468
2024-11-25,90.24,61.05,29.19,0.5141
2024-11-26,82.72,45.17,37.55,0.7395
2024-11-27,83.41,43.27,40.14,0.7286
2024-11-28,93.5,49.1,44.4,0.5375
2024-11-29,85.46,57.1,28.36,0.7038
2024-11-30,125.25,64.24,61.01,0.5355
2024-12-01,113.81,67.43,46.38,0.5501
2024-12-02,84.11,48.44,35.67,0.6956
2024-12-03,136.45,70.63,65.82,0.6455
2024-12-04,112.96,74.64,38.32,0.6111
2024-12-05,97.32,50.2,47.12,0.7286
2024-12-06,104.45,57.82,46.63,0.6873
2024-12-07,121.02,66.46,54.56,0.6674
2024-12-08,107.43,72.02,35.41,0.3884
2024-12-09,135.23,96.75,38.48,0.645
2024-12-10,101.9,69.75,32.15,0.6198
2024-12-11,108.35,74.17,34.18,0.762
2024-12-12,134.43,70.94,63.49,0.8179
2024-12-13,113.31,73.53,39.78,0.4001
2024-12-14,131.96,86.81,45.15,0.6409
2024-12-15,89.27,64.07,25.2,0.5335
2024-12-16,101.89,63.7,38.19,0.5597
2024-12-17,95.9,52.3,43.6,0.7092
2024-12-18,115.51,70.62,44.89,0.6021
2024-12-19,98.82,68.43,30.39,0.7706
2024-12-20,139.48,100.3,39.18,0.4294
2024-12-21,135.89,80.61,55.28,0.8092
2024-12-22,119.01,69.88,49.13,0.8412
2024-12-23,114.52,78.11,36.41,0.533
2024-12-24,115.02,74.07,40.95,0.7026
2024-12-25,89.92,63.01,26.91,0.7233
2024-12-26,88.13,56.22,31.91,0.7153
2024-12-27,131.04,68.2,62.84,0.6007
2024-12-28,94.52,60.69,33.83,0.6639
2024-12-29,114.73,70.99,43.74,0.8214
2024-12-30,127.35,87.29,40.06,0.5557
