date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,189.76,106.12,83.64,0.6563
2024-10-02,182.33,107.53,74.8,0.8793
2024-10-03,205.48,111.77,93.71,0.6213
2024-10-04,183.2,105.9,77.3,0.4251
2024-10-05,204.32,142.82,61.5,0.5924
2024-10-06,161.01,92.24,68.77,0.4848
2024-10-07,190.01,124.91,65.1,0.7391
2024-10-08,217.88,130.22,87.66,0.4755
2024-10-09,155.52,78.32,77.2,0.7425
2024-10-10,173.47,107.71,65.76,0.6377
2024-10-11,225.68,146.16,79.52,0.672
2024-10-12,190.08,98.26,91.82,0.4929
2024-10-13,215.9,111.39,104.51,0.705
2024-10-14,185.42,97.61,87.81,0.5469
2024-10-15,216.59,124.98,91.61,0.4585
2024-10-16,184.9,112.62,72.28,0.7447
2024-10-17,214.19,112.84,101.35,0.521
2024-10-18,223.78,141.01,82.77,0.5879
2024-10-19,200.1,106.15,93.95,0.6193
2024-10-20,215.05,108.55,106.5,0.6839
2024-10-21,210.85,144.1,66.75,0.4932
2024-10-22,244.14,155.91,88.23,0.7881
2024-10-23,166.67,102.52,64.15,0.6003
2024-10-24,151.98,103.18,48.8,0.4634
2024-10-25,179.82,113.11,66.71,0.7901
2024-10-26,212.89,150.66,62.23,0.6977
2024-10-27,216.72,140.2,76.52,0.6432
2024-10-28,202.94,113.8,89.14,0.7179
2024-10-29,181.84,120.09,61.75,0.582
2024-10-30,196.13,124.02,72.11,0.7939
2024-10-31,181.83,130.45,51.38,0.7791
2024-11-01,170.6,98.33,72.27,0.4943
2024-11-02,183.0,96.56,86.44,0.4579
2024-11-03,183.0,111.19,71.81,0.6184
2024-11-04,196.98,116.68,80.3,0.5465
2024-11-05,178.54,118.97,59.57,0.7082
2024-11-06,136.44,76.32,60.12,0.694
2024-11-07,184.32,128.16,56.16,0.5764
2024-11-08,164.68,90.05,74.63,0.6833
2024-11-09,187.18,95.99,91.19,0.4667
2024-11-10,217.74,116.69,101.05,0.7947
2024-11-11,204.97,134.58,70.39,0.6074
2024-11-12,212.31,147.62,64.69,0.8898
2024-11-13,142.26,86.53,55.73,0.6362
2024-11-14,159.0,106.37,52.63,0.5768
2024-11-15,167.16,109.72,57.44,0.6943
2024-11-16,173.65,96.69,76.96,0.7367
2024-11-17,175.03,124.26,50.77,0.7256
2024-11-18,228.4,159.22,69.18,0.5988
2024-11-19,173.69,122.0,51.69,0.8146
2024-11-20,207.36,131.15,76.21,0.522
2024-11-21,201.41,133.34,68.07,0.6249
2024-11-22,224.73,120.34,104.39,0.6912
2024-11-23,198.83,113.65,85.18,0.5847
2024-11-24,153.5,81.35,72.15,0.5913
2024-11-25,165.6,90.82,74.78,0.7582
2024-11-26,223.14,144.18,78.96,0.5323
2024-11-27,225.56,161.27,64.29,0.6472
2024-11-28,150.16,83.76,66.4,0.5119
2024-11-29,207.3,146.98,60.32,0.5532
2024-11-30,191.04,131.05,59.99,0.6857
2024-12-01,224.5,134.53,89.97,0.5822
2024-12-02,210.67,123.83,86.84,0.7055
2024-12-03,222.72,159.36,63.36,0.8053
2024-12-04,172.51,87.75,84.76,0.5876
2024-12-05,203.98,134.8,69.18,0.4334
2024-12-06,206.33,131.0,75.33,0.6954
2024-12-07,198.53,103.39,95.14,0.8219
2024-12-08,156.83,101.34,55.49,0.4502
2024-12-09,178.0,99.35,78.65,0.4591
2024-12-10,162.55,107.21,55.34,0.7719
2024-12-11,219.63,145.09,74.54,0.6606
2024-12-12,161.22,112.39,48.83,0.7266
2024-12-13,224.7,117.53,107.17,0.6604
2024-12-14,178.36,110.6,67.76,0.6392
2024-12-15,149.74,105.39,44.35,0.7548
2024-12-16,157.68,96.31,61.37,0.4236
2024-12-17,208.87,109.36,99.51,0.6864
2024-12-18,195.12,138.31,56.81,0.5676
2024-12-19,169.99,104.84,65.15,0.6228
2024-12-20,194.47,115.54,78.93,0.8583
2024-12-21,199.06,111.19,87.87,0.5867
2024-12-22,207.81,115.6,92.21,0.7857
2024-12-23,179.61,122.39,57.22,0.6139
2024-12-24,171.92,113.4,58.52,0.7105
2024-12-25,159.19,91.67,67.52,0.6065
2024-12-26,187.57,102.73,84.84,0.4837
2024-12-27,174.2,122.77,51.43,0.7504
2024-12-28,218.65,133.8,84.85,0.6986
2024-12-29,191.63,101.08,90.55,0.6308
2024-12-30,184.64,117.86,66.78,0.6493
