transaction_id,timestamp,amount_sar,payment_method
biz_0338-000023,2024-10-01 08:12:54,22.31,cash
biz_0338-000017,2024-10-01 08:38:53,28.07,mada
biz_0338-000001,2024-10-01 09:08:59,17.32,mada
biz_0338-000011,2024-10-01 09:25:46,24.71,mada
biz_0338-000016,2024-10-01 10:56:20,30.21,mada
biz_0338-000012,2024-10-01 10:58:29,58.41,credit_card
biz_0338-000020,2024-10-01 11:00:26,30.76,mada
biz_0338-000002,2024-10-01 11:06:49,22.67,mada
biz_0338-000010,2024-10-01 11:30:35,22.18,mada
biz_0338-000005,2024-10-01 12:21:29,28.69,cash
biz_0338-000021,2024-10-01 12:53:27,29.34,cash
biz_0338-000008,2024-10-01 13:01:32,35.42,mada
biz_0338-000024,2024-10-01 13:24:17,26.81,mada
biz_0338-000022,2024-10-01 14:09:22,34.15,credit_card
biz_0338-000013,2024-10-01 14:26:23,28.3,mada
biz_0338-000019,2024-10-01 16:01:23,27.47,mada
biz_0338-000004,2024-10-01 16:18:37,29.46,mada
biz_0338-000015,2024-10-01 17:10:50,54.42,mada
biz_0338-000018,2024-10-01 17:53:02,18.25,mada
biz_0338-000006,2024-10-01 18:18:33,19.98,mada
biz_0338-000014,2024-10-01 18:39:38,29.39,mada
biz_0338-000009,2024-10-01 18:43:04,19.49,mada
biz_0338-000007,2024-10-01 19:52:00,29.38,mada
biz_0338-000003,2024-10-01 20:00:28,15.61,cash
biz_0338-000037,2024-10-02 09:07:11,26.81,mada
biz_0338-000035,2024-10-02 09:42:15,29.89,mada
biz_0338-000036,2024-10-02 11:11:40,52.16,cash
biz_0338-000045,2024-10-02 11:14:00,37.89,cash
biz_0338-000038,2024-10-02 11:14:52,34.92,mada
biz_0338-000026,2024-10-02 12:05:02,36.95,credit_card
biz_0338-000027,2024-10-02 12:35:31,33.71,cash
biz_0338-000033,2024-10-02 12:41:56,37.61,cash
biz_0338-000025,2024-10-02 12:43:21,28.29,mada
biz_0338-000047,2024-10-02 12:58:37,35.51,mada
biz_0338-000039,2024-10-02 14:38:56,23.88,cash
biz_0338-000029,2024-10-02 14:56:32,18.19,credit_card
biz_0338-000031,2024-10-02 15:06:34,34.8,mada
biz_0338-000046,2024-10-02 15:37:23,21.93,mada
biz_0338-000044,2024-10-02 16:48:04,23.84,mada
biz_0338-000040,2024-10-02 16:54:01,24.4,mada
biz_0338-000032,2024-10-02 16:56:00,29.34,cash
biz_0338-000042,2024-10-02 17:44:03,25.46,cash
biz_0338-000034,2024-10-02 18:01:58,31.36,mada
biz_0338-000028,2024-10-02 18:05:18,64.11,mada
biz_0338-000041,2024-10-02 18:06:10,29.61,cash
biz_0338-000043,2024-10-02 18:31:42,23.64,mada
biz_0338-000030,2024-10-02 19:53:25,24.69,mada
biz_0338-000048,2024-10-02 21:27:33,37.95,credit_card
biz_0338-000056,2024-10-03 08:58:57,19.1,mada
biz_0338-000060,2024-10-03 08:59:44,18.77,mada
biz_0338-000068,2024-10-03 09:29:00,29.4,mada
biz_0338-000074,2024-10-03 10:18:13,28.33,mada
biz_0338-000062,2024-10-03 10:20:10,27.77,cash
biz_0338-000053,2024-10-03 10:40:31,40.99,cash
biz_0338-000065,2024-10-03 10:59:49,25.3,mada
biz_0338-000069,2024-10-03 11:14:01,19.29,cash
biz_0338-000067,2024-10-03 11:22:39,22.88,cash
biz_0338-000059,2024-10-03 11:52:36,40.86,mada
biz_0338-000066,2024-10-03 11:53:31,25.22,cash
biz_0338-000064,2024-10-03 11:57:15,15.78,mada
biz_0338-000058,2024-10-03 12:26:31,35.72,credit_card
biz_0338-000049,2024-10-03 12:30:46,33.87,cash
biz_0338-000063,2024-10-03 13:06:13,17.88,mada
biz_0338-000057,2024-10-03 14:28:35,20.66,cash
biz_0338-000052,2024-10-03 15:08:23,17.05,cash
biz_0338-000054,2024-10-03 15:17:27,21.73,mada
biz_0338-000072,2024-10-03 15:25:53,22.31,mada
biz_0338-000071,2024-10-03 15:28:54,31.24,mada
biz_0338-000051,2024-10-03 16:04:58,29.35,cash
biz_0338-000073,2024-10-03 16:34:40,17.97,mada
biz_0338-000050,2024-10-03 16:51:21,21.73,mada
biz_0338-000055,2024-10-03 17:37:25,15.42,cash
biz_0338-000061,2024-10-03 17:59:11,20.47,mada
biz_0338-000070,2024-10-03 22:36:40,29.7,credit_card
biz_0338-000087,2024-10-05 08:03:16,23.74,mada
biz_0338-000076,2024-10-05 08:57:30,20.02,mada
biz_0338-000090,2024-10-05 10:29:16,25.19,cash
biz_0338-000094,2024-10-05 10:32:36,18.16,cash
biz_0338-000085,2024-10-05 10:33:44,30.71,cash
biz_0338-000092,2024-10-05 10:36:02,21.96,mada
biz_0338-000088,2024-10-05 11:25:25,27.52,mada
biz_0338-000079,2024-10-05 11:27:40,34.29,cash
biz_0338-000077,2024-10-05 11:45:58,32.86,cash
biz_0338-000080,2024-10-05 11:58:49,23.34,cash
biz_0338-000095,2024-10-05 12:14:59,48.59,mada
biz_0338-000081,2024-10-05 12:24:14,28.26,cash
biz_0338-000084,2024-10-05 12:36:40,37.57,cash
biz_0338-000089,2024-10-05 12:48:07,24.66,mada
biz_0338-000075,2024-10-05 14:49:58,31.22,cash
biz_0338-000093,2024-10-05 14:56:04,22.5,mada
biz_0338-000091,2024-10-05 15:33:31,32.52,mada
biz_0338-000082,2024-10-05 16:37:02,23.05,credit_card
biz_0338-000083,2024-10-05 16:59:08,22.81,credit_card
biz_0338-000078,2024-10-05 17:36:54,29.03,mada
biz_0338-000086,2024-10-05 18:07:27,35.82,mada
biz_0338-000096,2024-10-06 08:35:41,19.47,credit_card
biz_0338-000108,2024-10-06 08:36:55,24.95,mada
biz_0338-000102,2024-10-06 09:44:54,30.56,mada
biz_0338-000100,2024-10-06 10:29:10,46.75,mada
biz_0338-000099,2024-10-06 10:30:40,20.8,credit_card
biz_0338-000101,2024-10-06 10:42:31,28.31,mada
biz_0338-000118,2024-10-06 11:17:52,22.51,mada
biz_0338-000097,2024-10-06 11:46:43,51.92,cash
biz_0338-000113,2024-10-06 12:00:45,35.15,cash
biz_0338-000110,2024-10-06 12:18:07,24.42,mada
biz_0338-000112,2024-10-06 14:18:46,52.34,mada
biz_0338-000114,2024-10-06 15:16:38,26.23,mada
biz_0338-000107,2024-10-06 15:41:31,28.61,mada
biz_0338-000106,2024-10-06 15:55:42,16.5,cash
biz_0338-000117,2024-10-06 16:04:54,22.99,credit_card
biz_0338-000098,2024-10-06 16:11:03,33.81,mada
biz_0338-000109,2024-10-06 16:23:38,20.68,cash
biz_0338-000105,2024-10-06 16:27:38,19.75,credit_card
biz_0338-000104,2024-10-06 16:49:04,21.56,credit_card
biz_0338-000111,2024-10-06 17:15:25,24.36,cash
biz_0338-000116,2024-10-06 17:27:54,33.44,cash
biz_0338-000115,2024-10-06 18:32:50,20.02,mada
biz_0338-000103,2024-10-06 19:09:25,49.42,cash
biz_0338-000123,2024-10-07 09:25:29,21.21,cash
biz_0338-000122,2024-10-07 09:39:02,25.91,cash
biz_0338-000129,2024-10-07 11:13:45,23.97,mada
biz_0338-000125,2024-10-07 11:15:04,23.37,mada
