date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,86.61,53.04,33.57,0.8168
2024-10-02,105.65,73.29,32.36,0.7344
2024-10-03,93.19,55.91,37.28,0.7384
2024-10-04,86.26,53.7,32.56,0.887
2024-10-05,95.64,58.08,37.56,0.5714
2024-10-06,105.13,60.39,44.74,0.6173
2024-10-07,106.26,74.21,32.05,0.742
2024-10-08,100.28,51.67,48.61,0.7819
2024-10-09,79.65,47.52,32.13,0.9125
2024-10-10,103.67,53.91,49.76,0.4479
2024-10-11,98.88,57.46,41.42,0.6101
2024-10-12,77.26,49.31,27.95,0.735
2024-10-13,93.96,48.41,45.55,0.6756
2024-10-14,71.07,39.95,31.12,0.6656
2024-10-15,118.76,75.66,43.1,0.5032
2024-10-16,75.92,50.07,25.85,0.7434
2024-10-17,74.53,52.84,21.69,0.6051
2024-10-18,99.52,56.8,42.72,0.5694
2024-10-19,109.28,56.56,52.72,0.6631
2024-10-20,87.36,48.81,38.55,0.6428
2024-10-21,84.5,46.61,37.89,0.7751
2024-10-22,93.43,64.9,28.53,0.4395
2024-10-23,98.85,69.17,29.68,0.8484
2024-10-24,76.24,45.82,30.42,0.6292
2024-10-25,105.43,63.21,42.22,0.6692
2024-10-26,83.88,51.46,32.42,0.6824
2024-10-27,106.79,54.98,51.81,0.7179
2024-10-28,77.64,54.87,22.77,0.8675
2024-10-29,78.64,51.32,27.32,0.6335
2024-10-30,84.71,50.25,34.46,0.6187
2024-10-31,104.59,62.04,42.55,0.4803
2024-11-01,66.92,40.59,26.33,0.7334
2024-11-02,70.87,39.3,31.57,0.7765
2024-11-03,98.92,67.32,31.6,0.6449
2024-11-04,90.66,57.12,33.54,0.7872
2024-11-05,85.74,48.65,37.09,0.7032
2024-11-06,84.64,53.75,30.89,0.8986
2024-11-07,83.29,52.29,31.0,0.688
2024-11-08,116.75,59.37,57.38,0.5375
2024-11-09,82.09,44.33,37.76,0.6468
2024-11-10,106.73,68.08,38.65,0.6237
2024-11-11,82.06,45.92,36.14,0.7692
2024-11-12,88.34,61.28,27.06,0.7317
2024-11-13,109.79,62.96,46.83,0.656
2024-11-14,82.41,50.62,31.79,0.5988
2024-11-15,81.43,42.7,38.73,0.3379
2024-11-16,72.92,42.28,30.64,0.5167
2024-11-17,111.57,80.31,31.26,0.6538
2024-11-18,76.94,39.36,37.58,0.454
2024-11-19,119.39,85.26,34.13,0.5884
2024-11-20,111.26,71.87,39.39,0.6171
2024-11-21,95.96,49.56,46.4,0.5553
2024-11-22,88.87,55.03,33.84,0.4693
2024-11-23,111.86,68.92,42.94,0.6833
2024-11-24,85.61,48.72,36.89,0.6769
2024-11-25,96.28,66.59,29.69,0.8033
2024-11-26,110.26,65.53,44.73,0.6266
2024-11-27,104.7,71.19,33.51,0.6476
2024-11-28,110.62,70.34,40.28,0.7447
2024-11-29,102.08,72.88,29.2,0.6309
2024-11-30,83.86,45.8,38.06,0.473
2024-12-01,84.75,46.67,38.08,0.5612
2024-12-02,90.24,49.5,40.74,0.7922
2024-12-03,108.04,58.49,49.55,0.6443
2024-12-04,92.73,64.81,27.92,0.6614
2024-12-05,76.03,53.67,22.36,0.418
2024-12-06,67.97,39.66,28.31,0.6485
2024-12-07,82.16,49.02,33.14,0.6882
2024-12-08,91.46,61.67,29.79,0.6713
2024-12-09,94.78,56.6,38.18,0.7823
2024-12-10,93.36,49.36,44.0,0.7365
2024-12-11,94.6,56.89,37.71,0.782
2024-12-12,90.79,63.76,27.03,0.5447
2024-12-13,109.08,61.54,47.54,0.7747
2024-12-14,76.35,45.52,30.83,0.6252
2024-12-15,100.87,68.32,32.55,0.5908
2024-12-16,102.62,69.19,33.43,0.673
2024-12-17,90.05,55.43,34.62,0.6984
2024-12-18,81.71,54.97,26.74,0.7611
2024-12-19,95.9,51.45,44.45,0.4469
2024-12-20,83.15,50.09,33.06,0.5316
2024-12-21,101.02,62.69,38.33,0.5998
2024-12-22,71.09,50.01,21.08,0.3479
2024-12-23,72.18,46.77,25.41,0.6697
2024-12-24,86.9,49.31,37.59,0.9164
2024-12-25,92.85,54.9,37.95,0.7764
2024-12-26,76.15,49.42,26.73,0.5877
2024-12-27,93.51,57.75,35.76,0.7792
2024-12-28,91.68,64.39,27.29,0.8131
2024-12-29,84.21,55.4,28.81,0.8316
2024-12-30,93.87,47.08,46.79,0.5652
