date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,194.78,137.78,57.0,0.6625
2024-10-02,163.07,116.26,46.81,0.4862
2024-10-03,193.91,108.92,84.99,0.7103
2024-10-04,177.03,104.19,72.84,0.4982
2024-10-05,196.64,115.1,81.54,0.7921
2024-10-06,225.43,149.26,76.17,0.5738
2024-10-07,155.9,94.43,61.47,0.7264
2024-10-08,151.35,104.02,47.33,0.6376
2024-10-09,165.6,101.09,64.51,0.7317
2024-10-10,191.81,129.61,62.2,0.6079
2024-10-11,205.49,123.57,81.92,0.7527
2024-10-12,167.17,113.76,53.41,0.5367
2024-10-13,140.59,87.45,53.14,0.8383
2024-10-14,156.05,109.52,46.53,0.6242
2024-10-15,195.35,101.73,93.62,0.8401
2024-10-16,216.12,146.71,69.41,0.669
2024-10-17,183.72,98.11,85.61,0.4771
2024-10-18,199.06,105.23,93.83,0.4823
2024-10-19,216.58,119.66,96.92,0.5881
2024-10-20,217.35,142.26,75.09,0.5273
2024-10-21,173.52,91.36,82.16,0.8197
2024-10-22,201.65,137.27,64.38,0.642
2024-10-23,192.21,120.43,71.78,0.8636
2024-10-24,186.83,118.41,68.42,0.6517
2024-10-25,191.23,132.03,59.2,0.6716
2024-10-26,205.06,145.79,59.27,0.7895
2024-10-27,194.24,112.38,81.86,0.6495
2024-10-28,177.59,114.98,62.61,0.794
2024-10-29,197.55,141.83,55.72,0.4534
2024-10-30,139.01,77.72,61.29,0.6745
2024-10-31,180.07,98.34,81.73,0.6156
2024-11-01,163.38,94.97,68.41,0.6786
2024-11-02,200.13,126.4,73.73,0.7076
2024-11-03,157.12,86.81,70.31,0.6568
2024-11-04,195.25,127.85,67.4,0.5923
2024-11-05,194.44,117.23,77.21,0.5825
2024-11-06,206.66,138.17,68.49,0.6174
2024-11-07,183.73,123.42,60.31,0.5924
2024-11-08,191.95,100.66,91.29,0.6013
2024-11-09,203.64,106.11,97.53,0.7886
2024-11-10,136.99,91.36,45.63,0.8613
2024-11-11,166.42,96.66,69.76,0.7993
2024-11-12,212.66,146.59,66.07,0.6208
2024-11-13,194.08,134.02,60.06,0.5563
2024-11-14,197.41,133.2,64.21,0.7631
2024-11-15,205.29,107.37,97.92,0.6342
2024-11-16,194.07,115.27,78.8,0.7697
2024-11-17,225.55,135.22,90.33,0.4719
2024-11-18,180.49,97.96,82.53,0.5095
2024-11-19,132.1,72.18,59.92,0.646
2024-11-20,186.83,105.7,81.13,0.4698
2024-11-21,145.76,79.54,66.22,0.5776
2024-11-22,163.18,98.93,64.25,0.4373
2024-11-23,201.23,143.23,58.0,0.541
2024-11-24,197.38,133.98,63.4,0.7425
2024-11-25,232.13,130.38,101.75,0.7171
2024-11-26,168.99,90.84,78.15,0.5668
2024-11-27,188.47,132.82,55.65,0.7087
2024-11-28,144.74,100.41,44.33,0.5625
2024-11-29,177.29,94.38,82.91,0.7058
2024-11-30,165.77,118.38,47.39,0.5039
2024-12-01,173.9,101.73,72.17,0.8591
2024-12-02,196.91,107.39,89.52,0.5671
2024-12-03,212.95,127.51,85.44,0.7137
2024-12-04,211.8,138.96,72.84,0.7093
2024-12-05,191.49,96.37,95.12,0.8391
2024-12-06,199.47,114.48,84.99,0.7134
2024-12-07,186.38,111.31,75.07,0.434
2024-12-08,170.27,120.68,49.59,0.6155
2024-12-09,180.88,97.35,83.53,0.5668
2024-12-10,170.3,117.7,52.6,0.6895
2024-12-11,169.99,94.53,75.46,0.4415
2024-12-12,188.67,97.6,91.07,0.5867
2024-12-13,184.63,99.66,84.97,0.6699
2024-12-14,133.68,74.45,59.23,0.5588
2024-12-15,194.67,121.0,73.67,0.6737
2024-12-16,213.96,127.42,86.54,0.8069
2024-12-17,209.62,139.32,70.3,0.5189
2024-12-18,190.0,114.24,75.76,0.562
2024-12-19,202.05,113.43,88.62,0.4056
2024-12-20,240.23,120.84,119.39,0.7509
2024-12-21,167.41,86.42,80.99,0.726
2024-12-22,184.57,102.76,81.81,0.7417
2024-12-23,215.71,120.25,95.46,0.9424
2024-12-24,203.94,114.48,89.46,0.5206
2024-12-25,201.43,122.86,78.57,0.6174
2024-12-26,198.37,112.77,85.6,0.5431
2024-12-27,160.04,100.71,59.33,0.6641
2024-12-28,199.18,123.03,76.15,0.7481
2024-12-29,184.35,100.62,83.73,0.4945
2024-12-30,211.94,117.2,94.74,0.7618
