date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,26.01,13.53,12.48,0.5725
2024-10-02,24.68,16.02,8.66,0.8985
2024-10-03,41.5,25.76,15.74,0.8482
2024-10-04,30.33,17.5,12.83,0.6774
2024-10-05,45.36,26.52,18.84,0.5541
2024-10-06,40.81,23.77,17.04,0.7743
2024-10-07,39.24,22.72,16.52,0.4443
2024-10-08,51.15,26.48,24.67,0.5255
2024-10-09,24.78,17.31,7.47,0.6626
2024-10-10,33.3,23.55,9.75,0.5875
2024-10-11,28.84,14.72,14.12,0.4601
2024-10-12,42.98,22.4,20.58,0.7892
2024-10-13,33.15,19.22,13.93,0.7001
2024-10-14,27.59,14.95,12.64,0.4333
2024-10-15,31.77,19.2,12.57,0.6136
2024-10-16,41.21,21.34,19.87,0.6223
2024-10-17,49.64,26.56,23.08,0.5391
2024-10-18,28.33,15.08,13.25,0.5349
2024-10-19,33.74,19.87,13.87,0.7128
2024-10-20,32.46,22.04,10.42,0.6555
2024-10-21,47.0,32.36,14.64,0.8151
2024-10-22,39.18,21.1,18.08,0.4446
2024-10-23,47.36,28.52,18.84,0.6286
2024-10-24,36.64,19.47,17.17,0.8519
2024-10-25,47.24,28.99,18.25,0.7331
2024-10-26,42.0,25.32,16.68,0.5989
2024-10-27,26.7,15.52,11.18,0.4975
2024-10-28,40.46,21.15,19.31,0.6613
2024-10-29,50.89,29.89,21.0,0.6352
2024-10-30,45.32,29.56,15.76,0.6894
2024-10-31,28.27,17.58,10.69,0.6185
2024-11-01,36.62,18.97,17.65,0.49
2024-11-02,39.54,23.19,16.35,0.6859
2024-11-03,46.09,29.72,16.37,0.8619
2024-11-04,28.87,18.38,10.49,0.4529
2024-11-05,25.67,13.01,12.66,0.5986
2024-11-06,43.83,23.68,20.15,0.8439
2024-11-07,39.96,27.37,12.59,0.5547
2024-11-08,33.69,20.78,12.91,0.7848
2024-11-09,34.87,24.35,10.52,0.5661
2024-11-10,47.22,27.82,19.4,0.6989
2024-11-11,43.17,30.44,12.73,0.371
2024-11-12,24.84,16.64,8.2,0.7146
2024-11-13,36.68,19.93,16.75,0.6446
2024-11-14,36.84,26.29,10.55,0.8337
2024-11-15,35.13,18.1,17.03,0.679
2024-11-16,26.17,15.79,10.38,0.664
2024-11-17,40.22,20.99,19.23,0.5927
2024-11-18,33.86,19.98,13.88,0.614
2024-11-19,25.28,14.76,10.52,0.4705
2024-11-20,34.03,19.06,14.97,0.6934
2024-11-21,37.14,24.24,12.9,0.6112
2024-11-22,23.64,16.28,7.36,0.5652
2024-11-23,24.7,13.04,11.66,0.7455
2024-11-24,36.89,24.85,12.04,0.6586
2024-11-25,42.39,29.79,12.6,0.7221
2024-11-26,39.99,28.51,11.48,0.7952
2024-11-27,50.77,35.17,15.6,0.6523
2024-11-28,43.8,26.26,17.54,0.7491
2024-11-29,30.84,19.1,11.74,0.5112
2024-11-30,40.37,25.06,15.31,0.6099
2024-12-01,39.44,26.32,13.12,0.6438
2024-12-02,28.13,14.61,13.52,0.5691
2024-12-03,28.32,19.32,9.0,0.6682
2024-12-04,43.68,22.55,21.13,0.6946
2024-12-05,39.25,28.09,11.16,0.77
2024-12-06,22.11,13.38,8.73,0.7966
2024-12-07,35.38,19.46,15.92,0.6006
2024-12-08,32.84,21.87,10.97,0.7226
2024-12-09,33.08,23.52,9.56,0.7006
2024-12-10,21.85,13.69,8.16,0.763
2024-12-11,41.91,24.96,16.95,0.6916
2024-12-12,32.62,21.52,11.1,0.7421
2024-12-13,41.79,22.05,19.74,0.7991
2024-12-14,33.28,21.95,11.33,0.7415
2024-12-15,41.99,29.33,12.66,0.6606
2024-12-16,42.43,22.61,19.82,0.4522
2024-12-17,33.73,21.23,12.5,0.5182
2024-12-18,48.53,30.16,18.37,0.6986
2024-12-19,28.87,19.05,9.82,0.5136
2024-12-20,48.59,34.26,14.33,0.3538
2024-12-21,42.27,25.28,16.99,0.556
2024-12-22,28.11,17.5,10.61,0.6781
2024-12-23,26.19,13.45,12.74,0.5467
2024-12-24,43.35,23.1,20.25,0.854
2024-12-25,42.98,22.05,20.93,0.5286
2024-12-26,45.23,31.76,13.47,0.6789
2024-12-27,35.44,23.58,11.86,0.5225
2024-12-28,38.63,21.26,17.37,0.5674
2024-12-29,29.31,17.83,11.48,0.5256
2024-12-30,37.52,20.85,16.67,0.7192
