date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,18.77,11.3,7.47,0.4875
2024-10-02,23.31,11.71,11.6,0.8084
2024-10-03,30.2,15.1,15.1,0.6936
2024-10-04,15.08,10.77,4.31,0.4377
2024-10-05,19.35,11.59,7.76,0.6981
2024-10-06,29.19,20.08,9.11,0.5859
2024-10-07,18.66,12.08,6.58,0.7394
2024-10-08,29.2,18.25,10.95,0.4501
2024-10-09,32.42,19.56,12.86,0.6177
2024-10-10,33.19,23.14,10.05,0.6469
2024-10-11,15.93,10.78,5.15,0.5593
2024-10-12,17.51,10.23,7.28,0.6409
2024-10-13,19.1,11.56,7.54,0.7194
2024-10-14,33.15,18.02,15.13,0.6154
2024-10-15,32.65,19.2,13.45,0.5258
2024-10-16,31.63,16.42,15.21,0.6226
2024-10-17,25.76,13.63,12.13,0.6337
2024-10-18,16.38,8.45,7.93,0.8627
2024-10-19,21.59,10.87,10.72,0.5871
2024-10-20,24.48,17.33,7.15,0.8092
2024-10-21,23.97,17.09,6.88,0.566
2024-10-22,16.56,10.62,5.94,0.6292
2024-10-23,25.42,17.7,7.72,0.5422
2024-10-24,25.03,15.34,9.69,0.7989
2024-10-25,31.47,17.14,14.33,0.5476
2024-10-26,23.17,15.1,8.07,0.6888
2024-10-27,24.37,12.28,12.09,0.5384
2024-10-28,28.08,19.08,9.0,0.7227
2024-10-29,24.7,13.27,11.43,0.8161
2024-10-30,19.57,10.58,8.99,0.4927
2024-10-31,19.59,10.87,8.72,0.6506
2024-11-01,18.7,9.77,8.93,0.6542
2024-11-02,26.5,19.08,7.42,0.5666
2024-11-03,27.11,14.65,12.46,0.6964
2024-11-04,21.05,11.24,9.81,0.622
2024-11-05,27.8,18.83,8.97,0.7067
2024-11-06,20.35,11.8,8.55,0.6503
2024-11-07,26.18,17.03,9.15,0.7582
2024-11-08,16.51,11.83,4.68,0.6815
2024-11-09,17.43,9.09,8.34,0.6748
2024-11-10,30.31,18.99,11.32,0.5885
2024-11-11,19.51,10.74,8.77,0.6604
2024-11-12,16.72,12.02,4.7,0.9386
2024-11-13,26.2,18.67,7.53,0.6198
2024-11-14,35.05,20.74,14.31,0.7921
2024-11-15,23.44,15.64,7.8,0.4292
2024-11-16,16.36,8.45,7.91,0.7769
2024-11-17,33.26,20.45,12.81,0.6037
2024-11-18,21.58,11.48,10.1,0.6705
2024-11-19,16.92,10.11,6.81,0.6083
2024-11-20,29.75,20.54,9.21,0.63
2024-11-21,26.59,13.3,13.29,0.7006
2024-11-22,16.49,11.6,4.89,0.7444
2024-11-23,18.06,10.99,7.07,0.6498
2024-11-24,30.03,20.12,9.91,0.4876
2024-11-25,33.95,24.23,9.72,0.4818
2024-11-26,31.77,22.28,9.49,0.631
2024-11-27,15.34,7.7,7.64,0.5919
2024-11-28,31.87,19.33,12.54,0.6604
2024-11-29,24.57,15.66,8.91,0.6656
2024-11-30,31.19,21.64,9.55,0.3183
2024-12-01,28.1,18.71,9.39,0.3591
2024-12-02,20.47,12.34,8.13,0.6463
2024-12-03,31.79,17.75,14.04,0.7702
2024-12-04,20.16,11.99,8.17,0.5962
2024-12-05,21.66,13.01,8.65,0.7702
2024-12-06,30.22,15.38,14.84,0.766
2024-12-07,16.33,11.6,4.73,0.6095
2024-12-08,24.99,16.52,8.47,0.6113
2024-12-09,23.71,13.48,10.23,0.7275
2024-12-10,16.49,10.6,5.89,0.4439
2024-12-11,21.65,11.8,9.85,0.4809
2024-12-12,32.59,20.18,12.41,0.7087
2024-12-13,21.43,11.07,10.36,0.6865
2024-12-14,20.07,12.18,7.89,0.5906
2024-12-15,34.64,23.6,11.04,0.6717
2024-12-16,15.59,10.04,5.55,0.5708
2024-12-17,22.52,15.34,7.18,0.69
2024-12-18,31.92,18.05,13.87,0.7131
2024-12-19,28.11,18.62,9.49,0.7657
2024-12-20,24.94,13.81,11.13,0.7
2024-12-21,26.0,16.13,9.87,0.6375
2024-12-22,17.95,11.05,6.9,0.5737
2024-12-23,16.5,9.47,7.03,0.99
2024-12-24,28.61,16.08,12.53,0.5781
2024-12-25,29.01,15.49,13.52,0.8633
2024-12-26,17.26,11.57,5.69,0.6577
2024-12-27,29.21,16.79,12.42,0.6992
2024-12-28,23.5,15.75,7.75,0.9192
2024-12-29,23.89,12.33,11.56,0.3568
2024-12-30,27.57,18.43,9.14,0.7089
