transaction_id,timestamp,amount_sar,payment_method
biz_0439-000011,2024-10-01 12:56:23,233.99,mada
biz_0439-000006,2024-10-01 13:29:55,136.45,mada
biz_0439-000014,2024-10-01 13:39:33,290.06,mada
biz_0439-000005,2024-10-01 13:59:06,328.76,cash
biz_0439-000016,2024-10-01 14:33:12,353.48,cash
biz_0439-000007,2024-10-01 15:12:00,208.92,mada
biz_0439-000008,2024-10-01 15:19:44,581.7,mada
biz_0439-000010,2024-10-01 15:25:28,289.2,mada
biz_0439-000002,2024-10-01 17:15:47,350.64,mada
biz_0439-000001,2024-10-01 18:13:08,706.47,mada
biz_0439-000004,2024-10-01 18:16:32,298.09,mada
biz_0439-000018,2024-10-01 18:21:02,334.27,mada
biz_0439-000017,2024-10-01 18:23:57,382.43,cash
biz_0439-000009,2024-10-01 19:08:45,1139.41,mada
biz_0439-000012,2024-10-01 20:11:11,573.06,mada
biz_0439-000015,2024-10-01 20:22:23,367.4,mada
biz_0439-000013,2024-10-01 20:25:11,487.53,cash
biz_0439-000003,2024-10-01 21:51:55,724.55,credit_card
biz_0439-000027,2024-10-02 11:49:16,435.38,cash
biz_0439-000031,2024-10-02 12:24:33,367.98,mada
biz_0439-000029,2024-10-02 12:37:12,220.79,cash
biz_0439-000028,2024-10-02 12:41:49,288.88,mada
biz_0439-000021,2024-10-02 12:59:45,710.18,cash
biz_0439-000025,2024-10-02 15:24:49,309.82,mada
biz_0439-000024,2024-10-02 15:44:51,193.48,mada
biz_0439-000020,2024-10-02 16:22:19,934.59,mada
biz_0439-000034,2024-10-02 16:39:25,648.29,mada
biz_0439-000032,2024-10-02 17:55:24,330.64,credit_card
biz_0439-000026,2024-10-02 18:32:07,413.45,mada
biz_0439-000019,2024-10-02 18:39:37,576.87,mada
biz_0439-000023,2024-10-02 18:57:25,208.84,mada
biz_0439-000022,2024-10-02 19:07:56,102.67,credit_card
biz_0439-000033,2024-10-02 19:31:30,270.68,mada
biz_0439-000030,2024-10-02 20:42:11,246.61,mada
biz_0439-000042,2024-10-03 10:24:59,346.93,mada
biz_0439-000046,2024-10-03 12:12:14,96.15,mada
biz_0439-000038,2024-10-03 13:15:39,781.71,mada
biz_0439-000039,2024-10-03 13:38:00,648.08,mada
biz_0439-000044,2024-10-03 14:34:54,132.52,mada
biz_0439-000040,2024-10-03 14:36:24,262.71,mada
biz_0439-000041,2024-10-03 14:53:22,538.81,mada
biz_0439-000037,2024-10-03 15:10:37,310.0,mada
biz_0439-000043,2024-10-03 15:59:46,238.46,mada
biz_0439-000035,2024-10-03 16:25:18,384.59,mada
biz_0439-000047,2024-10-03 16:48:52,615.65,mada
biz_0439-000045,2024-10-03 17:35:31,301.94,mada
biz_0439-000036,2024-10-03 18:23:26,139.35,mada
biz_0439-000062,2024-10-04 13:18:32,129.42,mada
biz_0439-000060,2024-10-04 14:30:00,237.99,mada
biz_0439-000059,2024-10-04 14:30:32,486.02,mada
biz_0439-000061,2024-10-04 16:39:34,427.31,mada
biz_0439-000053,2024-10-04 16:42:20,203.09,mada
biz_0439-000051,2024-10-04 16:52:56,225.62,mada
biz_0439-000049,2024-10-04 16:55:36,275.56,cash
biz_0439-000057,2024-10-04 16:55:53,468.95,mada
biz_0439-000050,2024-10-04 17:20:25,93.61,mada
biz_0439-000048,2024-10-04 18:10:45,240.78,mada
biz_0439-000054,2024-10-04 18:31:07,118.16,mada
biz_0439-000058,2024-10-04 18:43:37,153.73,mada
biz_0439-000055,2024-10-04 18:52:28,138.44,mada
biz_0439-000063,2024-10-04 18:58:27,195.53,mada
biz_0439-000052,2024-10-04 19:03:02,588.8,mada
biz_0439-000056,2024-10-04 20:39:10,177.87,mada
biz_0439-000065,2024-10-05 09:46:21,388.81,mada
biz_0439-000081,2024-10-05 10:12:53,442.05,cash
biz_0439-000069,2024-10-05 12:01:29,314.35,mada
biz_0439-000082,2024-10-05 12:51:51,278.59,mada
biz_0439-000073,2024-10-05 15:30:05,344.0,credit_card
biz_0439-000064,2024-10-05 15:34:39,290.28,credit_card
biz_0439-000078,2024-10-05 15:46:20,372.1,cash
biz_0439-000070,2024-10-05 15:50:33,534.29,mada
biz_0439-000072,2024-10-05 16:06:53,920.92,credit_card
biz_0439-000067,2024-10-05 16:12:14,499.89,mada
biz_0439-000077,2024-10-05 17:04:25,661.55,mada
biz_0439-000068,2024-10-05 17:05:42,154.7,credit_card
biz_0439-000071,2024-10-05 19:02:55,487.34,mada
biz_0439-000066,2024-10-05 19:12:46,546.76,mada
biz_0439-000080,2024-10-05 19:18:56,702.88,mada
biz_0439-000079,2024-10-05 19:51:06,229.58,mada
biz_0439-000075,2024-10-05 20:50:47,310.24,mada
biz_0439-000074,2024-10-05 21:10:22,269.77,credit_card
biz_0439-000076,2024-10-05 21:13:17,107.87,mada
biz_0439-000096,2024-10-06 11:05:11,229.31,mada
biz_0439-000084,2024-10-06 12:59:49,625.75,mada
biz_0439-000094,2024-10-06 13:43:41,165.11,mada
biz_0439-000083,2024-10-06 14:38:12,159.09,mada
biz_0439-000090,2024-10-06 15:35:49,201.05,mada
biz_0439-000098,2024-10-06 15:36:16,294.93,mada
biz_0439-000095,2024-10-06 17:37:30,351.43,mada
biz_0439-000087,2024-10-06 18:09:42,346.32,mada
biz_0439-000091,2024-10-06 18:38:25,271.26,mada
biz_0439-000086,2024-10-06 19:16:14,193.72,cash
biz_0439-000088,2024-10-06 19:23:26,417.45,mada
biz_0439-000092,2024-10-06 19:51:17,216.99,mada
biz_0439-000089,2024-10-06 20:21:35,607.56,mada
biz_0439-000093,2024-10-06 21:26:43,277.63,mada
biz_0439-000085,2024-10-06 21:30:17,142.46,mada
biz_0439-000097,2024-10-06 22:13:47,353.54,cash
biz_0439-000100,2024-10-07 11:41:23,230.43,mada
biz_0439-000114,2024-10-07 12:05:43,379.28,mada
biz_0439-000116,2024-10-07 14:42:43,230.75,mada
biz_0439-000102,2024-10-07 14:53:51,413.39,mada
biz_0439-000108,2024-10-07 15:24:05,388.45,mada
biz_0439-000109,2024-10-07 15:32:10,287.17,mada
biz_0439-000106,2024-10-07 15:48:01,264.5,cash
biz_0439-000110,2024-10-07 16:03:06,197.66,mada
biz_0439-000119,2024-10-07 16:05:54,282.86,mada
biz_0439-000105,2024-10-07 16:16:32,449.71,mada
biz_0439-000120,2024-10-07 16:35:11,174.36,credit_card
biz_0439-000107,2024-10-07 16:35:53,320.25,mada
biz_0439-000112,2024-10-07 17:22:28,138.98,mada
biz_0439-000111,2024-10-07 17:57:35,199.84,mada
biz_0439-000118,2024-10-07 18:34:57,402.61,mada
biz_0439-000115,2024-10-07 19:05:55,123.27,credit_card
biz_0439-000104,2024-10-07 19:22:40,355.6,mada
biz_0439-000099,2024-10-07 19:29:33,721.5,mada
biz_0439-000103,2024-10-07 20:10:03,464.69,mada
biz_0439-000113,2024-10-07 20:39:17,179.79,mada
biz_0439-000117,2024-10-07 20:50:04,119.14,mada
biz_0439-000101,2024-10-07 20:56:52,408.09,mada
biz_0439-000137,2024-10-08 12:38:11,148.06,mada
biz_0439-000134,2024-10-08 14:11:18,193.32,mada
biz_0439-000127,2024-10-08 14:14:59,108.53,cash
biz_0439-000135,2024-10-08 14:32:36,105.84,mada
biz_0439-000121,2024-10-08 14:36:40,270.42,mada
biz_0439-000133,2024-10-08 14:46:58,121.62,credit_card
biz_0439-000144,2024-10-08 15:15:33,299.69,cash
biz_0439-000125,2024-10-08 15:35:21,312.82,mada
biz_0439-000136,2024-10-08 15:46:23,220.78,mada
biz_0439-000139,2024-10-08 16:03:37,257.65,cash
biz_0439-000141,2024-10-08 16:06:59,341.65,mada
biz_0439-000142,2024-10-08 16:13:28,474.49,mada
biz_0439-000123,2024-10-08 16:21:31,1102.64,mada
biz_0439-000145,2024-10-08 16:22:50,446.62,mada
biz_0439-000140,2024-10-08 17:00:58,612.6,mada
biz_0439-000126,2024-10-08 17:05:27,274.41,mada
biz_0439-000122,2024-10-08 17:05:37,296.41,mada
biz_0439-000143,2024-10-08 17:18:09,471.74,mada
biz_0439-000129,2024-10-08 17:19:22,614.22,cash
biz_0439-000128,2024-10-08 17:33:23,518.86,mada
biz_0439-000130,2024-10-08 18:05:35,156.32,mada
biz_0439-000124,2024-10-08 18:34:17,554.11,mada
biz_0439-000138,2024-10-08 18:36:34,245.74,mada
biz_0439-000132,2024-10-08 20:46:19,204.92,mada
biz_0439-000131,2024-10-08 22:00:43,191.53,credit_card
biz_0439-000159,2024-10-09 10:49:43,468.75,mada
biz_0439-000153,2024-10-09 13:54:01,100.2,mada
biz_0439-000157,2024-10-09 13:56:01,234.9,mada
biz_0439-000162,2024-10-09 13:59:44,125.88,mada
biz_0439-000163,2024-10-09 15:19:02,518.31,mada
biz_0439-000147,2024-10-09 15:26:24,256.62,mada
biz_0439-000155,2024-10-09 15:53:47,167.57,mada
biz_0439-000160,2024-10-09 16:10:52,347.26,mada
biz_0439-000149,2024-10-09 16:43:42,308.36,mada
biz_0439-000158,2024-10-09 17:30:39,427.35,mada
biz_0439-000154,2024-10-09 17:32:54,481.16,mada
biz_0439-000151,2024-10-09 17:57:26,914.71,mada
biz_0439-000156,2024-10-09 18:17:45,244.05,mada
biz_0439-000161,2024-10-09 18:57:34,412.72,mada
biz_0439-000146,2024-10-09 19:14:56,103.95,cash
biz_0439-000152,2024-10-09 19:43:07,225.9,credit_card
biz_0439-000150,2024-10-09 20:44:00,264.04,mada
biz_0439-000164,2024-10-09 20:46:26,319.0,mada
biz_0439-000148,2024-10-09 21:47:40,471.05,mada
biz_0439-000173,2024-10-10 13:01:44,318.94,mada
biz_0439-000171,2024-10-10 13:50:34,111.45,mada
biz_0439-000176,2024-10-10 14:32:18,622.29,credit_card
biz_0439-000168,2024-10-10 15:53:35,107.45,mada
biz_0439-000175,2024-10-10 16:02:27,401.32,mada
biz_0439-000165,2024-10-10 16:48:36,237.03,mada
biz_0439-000172,2024-10-10 17:11:00,345.9,mada
biz_0439-000169,2024-10-10 17:16:54,175.79,cash
biz_0439-000177,2024-10-10 17:18:44,236.56,cash
biz_0439-000166,2024-10-10 17:44:26,196.19,mada
biz_0439-000170,2024-10-10 17:57:32,84.75,mada
biz_0439-000167,2024-10-10 19:44:00,567.0,mada
biz_0439-000174,2024-10-10 22:55:12,277.74,mada
biz_0439-000178,2024-10-11 11:10:12,71.85,cash
biz_0439-000182,2024-10-11 12:12:06,334.95,credit_card
biz_0439-000192,2024-10-11 12:52:07,204.33,cash
biz_0439-000184,2024-10-11 12:56:23,631.12,mada
biz_0439-000188,2024-10-11 13:09:28,349.6,mada
biz_0439-000187,2024-10-11 14:32:39,205.97,mada
biz_0439-000193,2024-10-11 15:37:34,801.04,mada
biz_0439-000190,2024-10-11 16:50:26,568.22,credit_card
biz_0439-000186,2024-10-11 17:00:40,252.89,mada
biz_0439-000189,2024-10-11 17:18:14,370.54,mada
biz_0439-000179,2024-10-11 17:51:03,55.64,credit_card
biz_0439-000180,2024-10-11 18:42:41,249.25,mada
biz_0439-000185,2024-10-11 19:17:32,323.03,mada
biz_0439-000181,2024-10-11 19:59:59,87.47,mada
biz_0439-000191,2024-10-11 21:20:27,275.45,mada
biz_0439-000183,2024-10-11 22:34:39,625.87,mada
biz_0439-000200,2024-10-12 09:45:21,274.68,mada
biz_0439-000206,2024-10-12 11:37:40,137.31,cash
biz_0439-000204,2024-10-12 12:08:37,97.45,cash
biz_0439-000201,2024-10-12 12:52:59,171.96,cash
biz_0439-000211,2024-10-12 12:53:07,513.49,mada
biz_0439-000215,2024-10-12 13:25:45,372.76,mada
biz_0439-000197,2024-10-12 13:35:18,362.13,mada
biz_0439-000196,2024-10-12 14:16:25,143.54,mada
biz_0439-000202,2024-10-12 15:27:42,188.37,cash
biz_0439-000203,2024-10-12 15:45:06,626.98,mada
biz_0439-000210,2024-10-12 16:15:31,314.9,mada
biz_0439-000208,2024-10-12 16:15:52,163.36,cash
biz_0439-000214,2024-10-12 17:00:22,122.78,cash
biz_0439-000213,2024-10-12 17:14:33,154.85,cash
biz_0439-000212,2024-10-12 17:17:19,136.4,mada
biz_0439-000195,2024-10-12 17:22:47,221.27,mada
biz_0439-000209,2024-10-12 17:41:02,927.43,mada
biz_0439-000207,2024-10-12 17:42:31,245.9,mada
biz_0439-000199,2024-10-12 17:52:59,190.4,mada
biz_0439-000205,2024-10-12 18:01:58,199.71,cash
biz_0439-000198,2024-10-12 19:36:54,280.8,cash
biz_0439-000194,2024-10-12 19:46:14,383.89,cash
biz_0439-000223,2024-10-13 12:17:49,133.48,credit_card
biz_0439-000222,2024-10-13 13:12:51,516.57,cash
biz_0439-000231,2024-10-13 13:46:49,307.37,mada
biz_0439-000229,2024-10-13 14:51:18,216.0,mada
biz_0439-000230,2024-10-13 14:52:52,371.18,mada
biz_0439-000219,2024-10-13 15:49:23,366.78,cash
biz_0439-000217,2024-10-13 15:58:43,555.77,mada
biz_0439-000226,2024-10-13 16:09:49,410.1,credit_card
biz_0439-000225,2024-10-13 16:39:05,209.91,mada
biz_0439-000221,2024-10-13 17:20:43,518.38,cash
biz_0439-000218,2024-10-13 17:21:40,549.18,mada
biz_0439-000228,2024-10-13 19:06:32,416.1,mada
biz_0439-000227,2024-10-13 19:13:33,312.1,mada
biz_0439-000224,2024-10-13 20:30:25,308.01,credit_card
biz_0439-000220,2024-10-13 20:58:08,151.65,mada
biz_0439-000216,2024-10-13 22:49:39,942.13,mada
biz_0439-000236,2024-10-14 11:14:59,167.43,mada
biz_0439-000238,2024-10-14 13:22:33,341.1,cash
biz_0439-000235,2024-10-14 13:44:59,70.09,mada
biz_0439-000239,2024-10-14 13:57:14,204.9,mada
biz_0439-000234,2024-10-14 16:22:18,387.95,mada
biz_0439-000240,2024-10-14 17:35:11,322.75,mada
biz_0439-000233,2024-10-14 17:36:33,321.39,cash
biz_0439-000242,2024-10-14 19:18:19,593.45,mada
biz_0439-000232,2024-10-14 19:47:18,154.81,mada
biz_0439-000243,2024-10-14 19:51:14,244.51,mada
biz_0439-000237,2024-10-14 20:53:38,254.95,credit_card
biz_0439-000241,2024-10-14 22:31:28,414.54,cash
biz_0439-000254,2024-10-15 11:04:31,272.81,mada
biz_0439-000247,2024-10-15 13:02:25,736.6,mada
biz_0439-000246,2024-10-15 14:06:34,442.28,mada
biz_0439-000244,2024-10-15 14:56:12,197.53,mada
biz_0439-000256,2024-10-15 15:04:51,284.58,mada
biz_0439-000245,2024-10-15 16:02:58,695.4,mada
biz_0439-000250,2024-10-15 16:15:41,237.61,mada
biz_0439-000251,2024-10-15 16:18:46,736.75,mada
biz_0439-000249,2024-10-15 17:33:07,461.08,credit_card
biz_0439-000255,2024-10-15 18:15:06,203.31,cash
biz_0439-000253,2024-10-15 19:24:07,502.73,mada
biz_0439-000252,2024-10-15 19:44:38,167.13,mada
biz_0439-000248,2024-10-15 20:04:39,296.83,mada
biz_0439-000261,2024-10-16 09:55:53,218.14,cash
biz_0439-000267,2024-10-16 12:44:27,135.16,mada
biz_0439-000265,2024-10-16 13:14:22,131.26,mada
biz_0439-000263,2024-10-16 13:37:27,179.81,mada
biz_0439-000272,2024-10-16 13:45:39,130.88,mada
biz_0439-000264,2024-10-16 15:04:17,219.5,mada
biz_0439-000271,2024-10-16 15:40:14,175.08,mada
biz_0439-000274,2024-10-16 15:42:05,214.39,mada
biz_0439-000259,2024-10-16 15:42:29,192.29,mada
