date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,27.02,14.26,12.76,0.8386
2024-10-02,43.6,29.31,14.29,0.49
2024-10-03,28.68,19.93,8.75,0.7194
2024-10-04,26.52,19.09,7.43,0.7169
2024-10-05,48.56,29.03,19.53,0.593
2024-10-06,40.64,21.95,18.69,0.7493
2024-10-07,38.87,22.18,16.69,0.6305
2024-10-08,38.94,23.51,15.43,0.8484
2024-10-09,38.51,20.13,18.38,0.5866
2024-10-10,27.69,19.73,7.96,0.5323
2024-10-11,37.09,25.27,11.82,0.6559
2024-10-12,30.02,16.17,13.85,0.6757
2024-10-13,24.83,14.07,10.76,0.6975
2024-10-14,37.59,21.3,16.29,0.5396
2024-10-15,40.05,23.92,16.13,0.7709
2024-10-16,21.86,13.62,8.24,0.5354
2024-10-17,24.87,13.36,11.51,0.5875
2024-10-18,33.03,20.66,12.37,0.7117
2024-10-19,39.82,27.03,12.79,0.5881
2024-10-20,31.08,15.67,15.41,0.8016
2024-10-21,44.36,26.36,18.0,0.802
2024-10-22,40.15,26.11,14.04,0.396
2024-10-23,44.98,30.74,14.24,0.7548
2024-10-24,51.58,26.87,24.71,0.5486
2024-10-25,51.62,36.32,15.3,0.4015
2024-10-26,30.05,18.54,11.51,0.8784
2024-10-27,35.6,18.25,17.35,0.5529
2024-10-28,30.43,20.39,10.04,0.6033
2024-10-29,27.89,18.43,9.46,0.7094
2024-10-30,46.45,28.8,17.65,0.7999
2024-10-31,35.09,22.07,13.02,0.7563
2024-11-01,31.55,22.41,9.14,0.8401
2024-11-02,23.52,14.25,9.27,0.7242
2024-11-03,30.22,16.55,13.67,0.7144
2024-11-04,29.44,18.4,11.04,0.7434
2024-11-05,46.68,24.97,21.71,0.7549
2024-11-06,24.43,15.4,9.03,0.835
2024-11-07,24.46,16.32,8.14,0.4891
2024-11-08,39.4,26.79,12.61,0.544
2024-11-09,43.75,29.66,14.09,0.6987
2024-11-10,42.17,23.37,18.8,0.7059
2024-11-11,28.49,15.34,13.15,0.4867
2024-11-12,37.04,25.81,11.23,0.7278
2024-11-13,47.84,27.3,20.54,0.655
2024-11-14,46.35,23.8,22.55,0.6655
2024-11-15,24.77,14.87,9.9,0.478
2024-11-16,34.83,23.64,11.19,0.7699
2024-11-17,41.34,23.02,18.32,0.7119
2024-11-18,36.73,22.29,14.44,0.7041
2024-11-19,25.63,17.55,8.08,0.5617
2024-11-20,33.38,23.11,10.27,0.779
2024-11-21,41.59,25.89,15.7,0.4045
2024-11-22,47.2,26.58,20.62,0.6691
2024-11-23,43.49,25.55,17.94,0.6631
2024-11-24,32.66,16.66,16.0,0.4747
2024-11-25,25.68,18.48,7.2,0.38
2024-11-26,40.69,25.14,15.55,0.5319
2024-11-27,43.39,24.85,18.54,0.6798
2024-11-28,46.03,29.9,16.13,0.4224
2024-11-29,34.72,19.48,15.24,0.4838
2024-11-30,45.03,24.53,20.5,0.7325
2024-12-01,26.13,13.4,12.73,0.6055
2024-12-02,45.29,31.53,13.76,0.8176
2024-12-03,38.07,23.99,14.08,0.7864
2024-12-04,27.11,19.13,7.98,0.626
2024-12-05,36.48,21.6,14.88,0.5485
2024-12-06,47.55,32.58,14.97,0.6518
2024-12-07,33.0,23.66,9.34,0.43
2024-12-08,27.37,18.43,8.94,0.5334
2024-12-09,43.1,30.68,12.42,0.4952
2024-12-10,49.61,30.96,18.65,0.6261
2024-12-11,47.49,27.75,19.74,0.5391
2024-12-12,31.05,19.93,11.12,0.462
2024-12-13,31.22,20.23,10.99,0.4774
2024-12-14,44.72,29.78,14.94,0.5053
2024-12-15,27.2,15.13,12.07,0.6035
2024-12-16,41.05,24.64,16.41,0.708
2024-12-17,35.01,18.82,16.19,0.8056
2024-12-18,28.13,16.2,11.93,0.611
2024-12-19,28.9,14.96,13.94,0.7683
2024-12-20,27.0,15.36,11.64,0.7179
2024-12-21,37.49,23.54,13.95,0.5803
2024-12-22,43.73,29.89,13.84,0.7284
2024-12-23,37.21,23.62,13.59,0.4867
2024-12-24,26.0,13.49,12.51,0.72
2024-12-25,45.2,25.31,19.89,0.6566
2024-12-26,35.02,21.8,13.22,0.6002
2024-12-27,37.25,26.79,10.46,0.6102
2024-12-28,26.4,18.75,7.65,0.4884
2024-12-29,29.87,18.25,11.62,0.4894
2024-12-30,29.24,19.18,10.06,0.7957
