date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,308.75,157.37,151.38,0.7566
2024-10-02,346.23,220.46,125.77,0.7074
2024-10-03,206.47,134.21,72.26,0.4962
2024-10-04,212.55,152.05,60.5,0.763
2024-10-05,315.51,221.2,94.31,0.4544
2024-10-06,292.12,146.99,145.13,0.6643
2024-10-07,337.29,221.69,115.6,0.6133
2024-10-08,224.59,146.24,78.35,0.5762
2024-10-09,336.64,234.02,102.62,0.5927
2024-10-10,337.9,188.65,149.25,0.5507
2024-10-11,322.05,188.17,133.88,0.5087
2024-10-12,222.1,154.34,67.76,0.8552
2024-10-13,206.45,134.75,71.7,0.5473
2024-10-14,238.64,142.55,96.09,0.6581
2024-10-15,240.32,123.4,116.92,0.7874
2024-10-16,261.3,182.82,78.48,0.4527
2024-10-17,293.2,201.48,91.72,0.5682
2024-10-18,219.89,125.06,94.83,0.8653
2024-10-19,252.61,159.34,93.27,0.4468
2024-10-20,336.81,207.75,129.06,0.6359
2024-10-21,218.41,120.19,98.22,0.5354
2024-10-22,314.53,177.0,137.53,0.5799
2024-10-23,217.88,156.6,61.28,0.6849
2024-10-24,236.83,132.44,104.39,0.5956
2024-10-25,347.75,218.98,128.77,0.556
2024-10-26,341.08,218.75,122.33,0.7724
2024-10-27,294.38,210.56,83.82,0.5452
2024-10-28,332.82,225.85,106.97,0.6902
2024-10-29,215.09,147.14,67.95,0.5766
2024-10-30,223.36,147.83,75.53,0.6035
2024-10-31,235.18,153.33,81.85,0.604
2024-11-01,237.79,148.4,89.39,0.6284
2024-11-02,237.53,160.55,76.98,0.6445
2024-11-03,227.22,148.6,78.62,0.6106
2024-11-04,294.54,168.1,126.44,0.7055
2024-11-05,312.27,190.12,122.15,0.6914
2024-11-06,296.7,178.56,118.14,0.6384
2024-11-07,226.65,155.03,71.62,0.8959
2024-11-08,220.35,145.48,74.87,0.6514
2024-11-09,312.82,173.01,139.81,0.7601
2024-11-10,234.5,151.66,82.84,0.7836
2024-11-11,212.7,125.44,87.26,0.6749
2024-11-12,344.35,201.3,143.05,0.8633
2024-11-13,267.82,161.58,106.24,0.8822
2024-11-14,306.59,209.15,97.44,0.7051
2024-11-15,274.32,183.89,90.43,0.6659
2024-11-16,285.85,182.49,103.36,0.6845
2024-11-17,228.63,139.52,89.11,0.74
2024-11-18,276.06,176.07,99.99,0.5766
2024-11-19,231.44,144.58,86.86,0.696
2024-11-20,296.38,200.57,95.81,0.6026
2024-11-21,231.13,136.2,94.93,0.6502
2024-11-22,220.76,117.78,102.98,0.6015
2024-11-23,346.46,174.42,172.04,0.9405
2024-11-24,334.78,224.63,110.15,0.542
2024-11-25,254.95,177.66,77.29,0.7066
2024-11-26,214.45,121.18,93.27,0.5767
2024-11-27,305.4,218.75,86.65,0.7264
2024-11-28,283.26,182.36,100.9,0.5338
2024-11-29,290.05,154.16,135.89,0.5208
2024-11-30,340.16,206.07,134.09,0.5346
2024-12-01,219.31,138.87,80.44,0.5887
2024-12-02,269.51,157.99,111.52,0.5572
2024-12-03,312.6,183.05,129.55,0.9112
2024-12-04,242.91,145.02,97.89,0.6897
2024-12-05,209.38,117.97,91.41,0.4889
2024-12-06,260.51,170.25,90.26,0.648
2024-12-07,343.38,176.25,167.13,0.6493
2024-12-08,339.22,210.95,128.27,0.7308
2024-12-09,312.08,213.92,98.16,0.5423
2024-12-10,349.11,218.11,131.0,0.5095
2024-12-11,224.01,145.67,78.34,0.7505
2024-12-12,299.29,169.96,129.33,0.8379
2024-12-13,311.32,170.69,140.63,0.5107
2024-12-14,311.83,160.13,151.7,0.5932
2024-12-15,349.91,201.05,148.86,0.7249
2024-12-16,272.4,148.24,124.16,0.8358
2024-12-17,329.73,197.06,132.67,0.7263
2024-12-18,263.76,157.16,106.6,0.6632
2024-12-19,236.05,136.33,99.72,0.5074
2024-12-20,340.84,207.0,133.84,0.4762
2024-12-21,242.34,132.13,110.21,0.5454
2024-12-22,251.76,163.28,88.48,0.7365
2024-12-23,266.85,163.68,103.17,0.595
2024-12-24,256.11,153.55,102.56,0.7049
2024-12-25,249.08,159.2,89.88,0.6512
2024-12-26,285.54,203.36,82.18,0.8424
2024-12-27,219.22,126.12,93.1,0.5079
2024-12-28,234.02,142.28,91.74,0.7039
2024-12-29,323.08,214.16,108.92,0.7779
2024-12-30,247.06,165.67,81.39,0.8035
