transaction_id,timestamp,amount_sar,payment_method
biz_0329-000046,2024-10-01 02:14:46,25.18,mada
biz_0329-000021,2024-10-01 06:36:05,33.67,cash
biz_0329-000027,2024-10-01 07:13:26,35.16,credit_card
biz_0329-000053,2024-10-01 07:53:35,31.56,cash
biz_0329-000042,2024-10-01 07:57:40,17.83,credit_card
biz_0329-000044,2024-10-01 08:05:44,89.06,cash
biz_0329-000019,2024-10-01 08:06:47,22.05,mada
biz_0329-000031,2024-10-01 08:26:29,21.51,credit_card
biz_0329-000003,2024-10-01 08:31:10,67.79,mada
biz_0329-000038,2024-10-01 08:37:05,51.8,mada
biz_0329-000051,2024-10-01 08:44:53,55.33,mada
biz_0329-000004,2024-10-01 08:47:07,34.49,mada
biz_0329-000063,2024-10-01 09:23:35,41.01,mada
biz_0329-000065,2024-10-01 09:50:03,22.18,mada
biz_0329-000030,2024-10-01 09:52:16,34.0,mada
biz_0329-000033,2024-10-01 10:01:21,62.62,credit_card
biz_0329-000028,2024-10-01 10:17:52,22.19,mada
biz_0329-000016,2024-10-01 10:21:26,20.76,mada
biz_0329-000069,2024-10-01 10:35:27,45.92,cash
biz_0329-000060,2024-10-01 10:44:47,30.34,mada
biz_0329-000015,2024-10-01 10:48:25,14.65,mada
biz_0329-000058,2024-10-01 10:49:12,36.11,credit_card
biz_0329-000057,2024-10-01 11:01:17,43.99,mada
biz_0329-000070,2024-10-01 11:57:22,40.56,mada
biz_0329-000050,2024-10-01 12:10:50,24.24,mada
biz_0329-000035,2024-10-01 12:23:25,24.28,cash
biz_0329-000036,2024-10-01 12:24:29,10.93,mada
biz_0329-000023,2024-10-01 12:27:34,36.39,mada
biz_0329-000048,2024-10-01 12:32:45,72.82,mada
biz_0329-000059,2024-10-01 12:49:42,19.24,credit_card
biz_0329-000052,2024-10-01 12:50:25,44.25,mada
biz_0329-000005,2024-10-01 13:00:34,32.85,mada
biz_0329-000006,2024-10-01 13:07:18,21.71,mada
biz_0329-000043,2024-10-01 13:33:36,29.61,mada
biz_0329-000025,2024-10-01 13:34:52,35.07,mada
biz_0329-000014,2024-10-01 13:52:52,28.19,mada
biz_0329-000073,2024-10-01 13:57:34,35.91,cash
biz_0329-000029,2024-10-01 14:06:11,24.16,mada
biz_0329-000032,2024-10-01 14:19:07,18.53,mada
biz_0329-000055,2024-10-01 14:19:47,35.55,cash
biz_0329-000026,2024-10-01 14:23:54,29.67,cash
biz_0329-000009,2024-10-01 14:34:20,68.82,mada
biz_0329-000020,2024-10-01 14:38:52,30.4,cash
biz_0329-000012,2024-10-01 14:44:36,24.8,mada
biz_0329-000045,2024-10-01 15:34:20,25.71,cash
biz_0329-000024,2024-10-01 15:37:36,65.75,mada
biz_0329-000039,2024-10-01 15:38:59,49.23,mada
biz_0329-000056,2024-10-01 15:41:46,34.51,credit_card
biz_0329-000064,2024-10-01 16:04:01,27.33,mada
biz_0329-000002,2024-10-01 16:12:14,27.13,cash
biz_0329-000007,2024-10-01 16:13:18,37.15,mada
biz_0329-000011,2024-10-01 16:16:20,29.32,cash
biz_0329-000041,2024-10-01 16:20:23,46.11,mada
biz_0329-000040,2024-10-01 16:21:18,48.0,cash
biz_0329-000010,2024-10-01 16:26:26,19.1,mada
biz_0329-000067,2024-10-01 16:29:28,20.05,mada
biz_0329-000034,2024-10-01 16:49:21,27.69,mada
biz_0329-000068,2024-10-01 16:54:12,14.11,mada
biz_0329-000013,2024-10-01 16:54:56,28.31,mada
biz_0329-000018,2024-10-01 17:02:34,14.07,mada
biz_0329-000072,2024-10-01 17:09:11,21.08,mada
biz_0329-000047,2024-10-01 17:18:49,20.42,credit_card
biz_0329-000049,2024-10-01 17:45:08,18.16,mada
biz_0329-000022,2024-10-01 17:47:47,17.51,credit_card
biz_0329-000001,2024-10-01 18:04:35,32.01,cash
biz_0329-000017,2024-10-01 18:13:14,29.0,cash
biz_0329-000054,2024-10-01 18:13:44,49.45,mada
biz_0329-000071,2024-10-01 18:23:15,25.79,cash
biz_0329-000062,2024-10-01 18:23:41,25.07,mada
biz_0329-000074,2024-10-01 18:28:35,53.36,mada
biz_0329-000037,2024-10-01 18:49:55,34.39,mada
biz_0329-000061,2024-10-01 19:16:54,57.01,mada
biz_0329-000066,2024-10-01 19:44:46,26.01,mada
biz_0329-000008,2024-10-01 21:05:58,28.47,mada
biz_0329-000130,2024-10-02 07:03:10,20.3,mada
biz_0329-000143,2024-10-02 07:22:01,50.47,credit_card
biz_0329-000183,2024-10-02 07:31:16,38.33,credit_card
biz_0329-000100,2024-10-02 07:34:50,22.01,mada
biz_0329-000127,2024-10-02 07:37:55,54.58,mada
biz_0329-000093,2024-10-02 07:39:27,32.57,credit_card
