date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,67.61,43.51,24.1,0.4347
2024-10-02,56.72,30.68,26.04,0.7822
2024-10-03,58.1,37.06,21.04,0.629
2024-10-04,59.29,32.97,26.32,0.6326
2024-10-05,61.84,41.36,20.48,0.6333
2024-10-06,71.71,46.48,25.23,0.624
2024-10-07,62.09,41.66,20.43,0.6137
2024-10-08,51.36,35.21,16.15,0.5296
2024-10-09,64.97,42.72,22.25,0.5981
2024-10-10,65.34,44.77,20.57,0.6198
2024-10-11,55.61,36.64,18.97,0.7618
2024-10-12,76.36,48.07,28.29,0.6733
2024-10-13,58.65,29.73,28.92,0.518
2024-10-14,51.12,25.9,25.22,0.7423
2024-10-15,52.12,35.98,16.14,0.99
2024-10-16,67.43,38.48,28.95,0.6348
2024-10-17,64.35,44.11,20.24,0.6444
2024-10-18,49.27,24.94,24.33,0.4612
2024-10-19,54.54,34.16,20.38,0.5621
2024-10-20,77.87,46.93,30.94,0.6058
2024-10-21,80.23,49.5,30.73,0.5564
2024-10-22,62.8,33.43,29.37,0.8114
2024-10-23,62.84,40.32,22.52,0.5023
2024-10-24,70.67,43.37,27.3,0.4401
2024-10-25,57.0,33.96,23.04,0.5766
2024-10-26,51.15,28.18,22.97,0.4246
2024-10-27,72.14,38.03,34.11,0.6355
2024-10-28,72.23,47.23,25.0,0.6616
2024-10-29,70.61,50.22,20.39,0.6623
2024-10-30,78.12,48.32,29.8,0.6866
2024-10-31,73.72,38.1,35.62,0.879
2024-11-01,48.06,31.72,16.34,0.6841
2024-11-02,57.66,40.52,17.14,0.5701
2024-11-03,54.16,36.9,17.26,0.5268
2024-11-04,62.22,38.66,23.56,0.6397
2024-11-05,69.2,47.37,21.83,0.6098
2024-11-06,58.86,29.6,29.26,0.801
2024-11-07,62.38,33.16,29.22,0.8918
2024-11-08,68.82,42.26,26.56,0.7096
2024-11-09,46.99,32.38,14.61,0.6301
2024-11-10,51.64,26.25,25.39,0.4657
2024-11-11,69.51,47.27,22.24,0.8849
2024-11-12,49.75,30.07,19.68,0.4827
2024-11-13,52.0,28.83,23.17,0.6322
2024-11-14,48.76,29.33,19.43,0.7493
2024-11-15,51.21,35.52,15.69,0.9736
2024-11-16,65.87,43.53,22.34,0.7868
2024-11-17,59.15,31.99,27.16,0.7763
2024-11-18,53.05,29.68,23.37,0.8036
2024-11-19,61.72,33.56,28.16,0.6425
2024-11-20,60.23,31.04,29.19,0.5058
2024-11-21,63.64,35.7,27.94,0.6163
2024-11-22,51.58,30.73,20.85,0.7083
2024-11-23,86.61,56.27,30.34,0.6252
2024-11-24,60.77,37.6,23.17,0.7907
2024-11-25,64.34,39.26,25.08,0.432
2024-11-26,79.94,51.17,28.77,0.786
2024-11-27,45.36,27.17,18.19,0.8378
2024-11-28,66.39,45.06,21.33,0.6561
2024-11-29,66.33,37.71,28.62,0.8034
2024-11-30,65.48,47.13,18.35,0.8153
2024-12-01,65.86,34.77,31.09,0.5076
2024-12-02,69.27,40.29,28.98,0.7591
2024-12-03,61.68,37.98,23.7,0.99
2024-12-04,61.78,36.12,25.66,0.5515
2024-12-05,63.98,41.84,22.14,0.5722
2024-12-06,62.06,37.32,24.74,0.6769
2024-12-07,56.37,36.59,19.78,0.6621
2024-12-08,70.4,40.15,30.25,0.5245
2024-12-09,76.29,48.37,27.92,0.4606
2024-12-10,67.6,36.45,31.15,0.6861
2024-12-11,66.31,46.57,19.74,0.4037
2024-12-12,40.64,25.34,15.3,0.6417
2024-12-13,59.41,39.83,19.58,0.581
2024-12-14,55.51,38.82,16.69,0.6165
2024-12-15,61.39,43.28,18.11,0.8006
2024-12-16,67.65,47.38,20.27,0.7901
2024-12-17,67.64,40.87,26.77,0.6238
2024-12-18,56.39,29.71,26.68,0.6412
2024-12-19,82.47,46.97,35.5,0.5159
2024-12-20,55.85,37.11,18.74,0.6978
2024-12-21,51.64,27.4,24.24,0.7204
2024-12-22,72.92,43.52,29.4,0.6077
2024-12-23,61.1,43.57,17.53,0.5283
2024-12-24,50.39,35.48,14.91,0.6026
2024-12-25,44.44,24.4,20.04,0.5509
2024-12-26,42.7,29.14,13.56,0.7744
2024-12-27,72.37,42.57,29.8,0.7318
2024-12-28,60.84,38.48,22.36,0.3157
2024-12-29,65.52,38.75,26.77,0.9379
2024-12-30,68.8,45.72,23.08,0.6726
