date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,64.27,42.34,21.93,0.837
2024-10-02,53.82,36.64,17.18,0.6499
2024-10-03,56.4,39.19,17.21,0.5662
2024-10-04,61.05,31.86,29.19,0.4353
2024-10-05,42.89,28.18,14.71,0.7647
2024-10-06,60.81,42.65,18.16,0.4571
2024-10-07,58.81,32.05,26.76,0.9262
2024-10-08,67.98,42.93,25.05,0.5957
2024-10-09,74.76,43.74,31.02,0.6707
2024-10-10,74.29,47.36,26.93,0.7103
2024-10-11,43.19,28.79,14.4,0.5142
2024-10-12,64.18,45.9,18.28,0.8563
2024-10-13,63.77,37.25,26.52,0.7774
2024-10-14,47.76,32.24,15.52,0.3691
2024-10-15,57.49,39.67,17.82,0.7916
2024-10-16,48.59,28.62,19.97,0.7415
2024-10-17,65.87,46.48,19.39,0.2791
2024-10-18,55.74,37.88,17.86,0.5849
2024-10-19,64.75,35.34,29.41,0.4451
2024-10-20,63.62,43.31,20.31,0.5945
2024-10-21,72.8,46.26,26.54,0.4483
2024-10-22,79.14,40.02,39.12,0.6902
2024-10-23,68.95,44.36,24.59,0.6096
2024-10-24,63.65,36.02,27.63,0.5822
2024-10-25,64.03,40.25,23.78,0.5511
2024-10-26,76.39,44.83,31.56,0.5435
2024-10-27,71.45,42.44,29.01,0.546
2024-10-28,66.69,42.97,23.72,0.5767
2024-10-29,56.19,40.01,16.18,0.7792
2024-10-30,79.8,53.95,25.85,0.8465
2024-10-31,77.53,49.65,27.88,0.6488
2024-11-01,52.27,36.69,15.58,0.8628
2024-11-02,51.65,36.5,15.15,0.7285
2024-11-03,74.3,38.08,36.22,0.6326
2024-11-04,67.48,46.26,21.22,0.6723
2024-11-05,57.87,34.44,23.43,0.7789
2024-11-06,62.24,36.41,25.83,0.6863
2024-11-07,63.39,38.02,25.37,0.8103
2024-11-08,71.34,51.08,20.26,0.5571
2024-11-09,52.02,30.11,21.91,0.3863
2024-11-10,65.24,40.3,24.94,0.6512
2024-11-11,62.86,32.67,30.19,0.5448
2024-11-12,63.21,41.69,21.52,0.7794
2024-11-13,73.53,43.03,30.5,0.6798
2024-11-14,71.84,39.14,32.7,0.4254
2024-11-15,43.76,22.37,21.39,0.7688
2024-11-16,61.61,34.99,26.62,0.627
2024-11-17,62.13,35.15,26.98,0.6555
2024-11-18,80.66,52.95,27.71,0.6203
2024-11-19,72.28,49.23,23.05,0.8322
2024-11-20,66.58,39.69,26.89,0.4859
2024-11-21,51.54,30.49,21.05,0.4837
2024-11-22,57.49,38.66,18.83,0.5909
2024-11-23,75.58,40.9,34.68,0.6348
2024-11-24,71.48,41.07,30.41,0.5413
2024-11-25,61.15,42.21,18.94,0.5381
2024-11-26,65.59,35.09,30.5,0.6235
2024-11-27,69.0,36.34,32.66,0.7283
2024-11-28,71.62,41.13,30.49,0.5446
2024-11-29,55.54,34.35,21.19,0.68
2024-11-30,59.01,31.66,27.35,0.7294
2024-12-01,42.21,29.73,12.48,0.6896
2024-12-02,47.33,24.37,22.96,0.7923
2024-12-03,77.28,40.73,36.55,0.6001
2024-12-04,69.54,40.02,29.52,0.7534
2024-12-05,69.95,47.23,22.72,0.5453
2024-12-06,59.9,34.79,25.11,0.8071
2024-12-07,67.56,42.59,24.97,0.8196
2024-12-08,59.39,30.13,29.26,0.6383
2024-12-09,56.79,32.67,24.12,0.5525
2024-12-10,59.87,41.19,18.68,0.6342
2024-12-11,67.3,48.36,18.94,0.7177
2024-12-12,57.15,39.23,17.92,0.7578
2024-12-13,57.12,39.02,18.1,0.5075
2024-12-14,79.62,52.72,26.9,0.8498
2024-12-15,66.55,44.33,22.22,0.7876
2024-12-16,72.26,38.92,33.34,0.4355
2024-12-17,52.48,31.91,20.57,0.4539
2024-12-18,62.97,32.94,30.03,0.8682
2024-12-19,80.4,54.1,26.3,0.5719
2024-12-20,77.19,42.35,34.84,0.6251
2024-12-21,79.68,46.02,33.66,0.6159
2024-12-22,46.2,26.35,19.85,0.7393
2024-12-23,52.24,35.51,16.73,0.4897
2024-12-24,56.18,39.06,17.12,0.5852
2024-12-25,75.96,44.88,31.08,0.5425
2024-12-26,65.67,46.6,19.07,0.7596
2024-12-27,71.78,37.04,34.74,0.8495
2024-12-28,49.74,26.17,23.57,0.7196
2024-12-29,76.99,47.41,29.58,0.4888
2024-12-30,65.5,37.25,28.25,0.7213
