transaction_id,timestamp,amount_sar,payment_method
biz_0279-000010,2024-10-01 13:49:07,394.52,mada
biz_0279-000005,2024-10-01 14:04:29,402.24,credit_card
biz_0279-000002,2024-10-01 14:46:20,264.31,mada
biz_0279-000006,2024-10-01 14:53:52,340.44,cash
biz_0279-000001,2024-10-01 15:23:36,177.43,mada
biz_0279-000014,2024-10-01 15:44:43,331.06,mada
biz_0279-000013,2024-10-01 15:52:46,203.91,mada
biz_0279-000012,2024-10-01 16:49:35,244.56,mada
biz_0279-000007,2024-10-01 17:38:08,297.05,mada
biz_0279-000004,2024-10-01 17:50:34,212.87,mada
biz_0279-000011,2024-10-01 18:13:20,64.38,cash
biz_0279-000009,2024-10-01 18:39:37,222.95,mada
biz_0279-000008,2024-10-01 19:39:16,403.42,cash
biz_0279-000003,2024-10-01 19:57:59,322.32,mada
biz_0279-000028,2024-10-02 12:39:31,328.51,mada
biz_0279-000023,2024-10-02 13:08:03,457.38,mada
biz_0279-000032,2024-10-02 13:30:36,330.81,mada
biz_0279-000024,2024-10-02 14:24:06,144.22,mada
biz_0279-000015,2024-10-02 14:31:16,215.38,cash
biz_0279-000025,2024-10-02 14:45:00,127.82,mada
biz_0279-000026,2024-10-02 15:54:41,831.66,mada
biz_0279-000020,2024-10-02 16:56:51,262.21,cash
biz_0279-000018,2024-10-02 17:04:33,373.96,mada
biz_0279-000017,2024-10-02 17:50:19,135.95,mada
biz_0279-000019,2024-10-02 18:03:58,214.99,cash
biz_0279-000029,2024-10-02 18:13:19,194.12,credit_card
biz_0279-000021,2024-10-02 18:33:30,397.27,mada
biz_0279-000033,2024-10-02 18:53:22,132.41,mada
biz_0279-000027,2024-10-02 18:55:39,182.93,mada
biz_0279-000031,2024-10-02 19:00:53,306.03,mada
biz_0279-000035,2024-10-02 19:08:46,120.65,mada
biz_0279-000016,2024-10-02 19:14:59,241.86,mada
biz_0279-000036,2024-10-02 20:21:58,41.7,credit_card
biz_0279-000022,2024-10-02 21:26:25,423.64,mada
biz_0279-000037,2024-10-02 21:57:36,678.54,credit_card
biz_0279-000034,2024-10-02 22:00:35,913.36,cash
biz_0279-000030,2024-10-02 22:57:04,212.87,mada
biz_0279-000042,2024-10-03 10:20:02,143.58,credit_card
biz_0279-000038,2024-10-03 11:56:08,218.88,cash
biz_0279-000041,2024-10-03 13:20:06,292.12,mada
biz_0279-000048,2024-10-03 15:32:53,465.71,mada
biz_0279-000045,2024-10-03 16:32:05,624.36,mada
biz_0279-000044,2024-10-03 16:57:00,211.62,mada
biz_0279-000040,2024-10-03 17:00:56,285.89,mada
biz_0279-000046,2024-10-03 17:48:13,445.92,mada
biz_0279-000043,2024-10-03 18:00:12,227.48,cash
biz_0279-000047,2024-10-03 18:31:03,248.58,cash
biz_0279-000039,2024-10-03 19:04:40,378.44,mada
biz_0279-000061,2024-10-04 10:41:49,374.22,mada
biz_0279-000064,2024-10-04 12:27:17,260.28,mada
biz_0279-000054,2024-10-04 13:59:42,256.55,mada
biz_0279-000062,2024-10-04 14:40:32,226.45,mada
biz_0279-000057,2024-10-04 15:27:16,366.27,mada
biz_0279-000056,2024-10-04 16:01:38,312.33,mada
biz_0279-000049,2024-10-04 16:51:36,174.53,cash
biz_0279-000060,2024-10-04 17:10:30,519.48,mada
biz_0279-000052,2024-10-04 17:15:19,456.23,mada
biz_0279-000066,2024-10-04 18:20:42,90.77,mada
biz_0279-000053,2024-10-04 18:33:54,147.88,mada
biz_0279-000065,2024-10-04 18:53:30,167.01,mada
biz_0279-000055,2024-10-04 19:11:24,196.79,credit_card
biz_0279-000063,2024-10-04 19:51:53,220.46,credit_card
biz_0279-000051,2024-10-04 20:20:02,371.53,mada
biz_0279-000059,2024-10-04 20:56:02,137.4,cash
biz_0279-000058,2024-10-04 21:09:25,314.27,mada
biz_0279-000050,2024-10-04 21:47:01,223.8,mada
biz_0279-000076,2024-10-05 10:05:59,434.44,mada
biz_0279-000073,2024-10-05 10:33:11,230.15,mada
biz_0279-000077,2024-10-05 13:59:20,124.1,mada
biz_0279-000071,2024-10-05 15:11:46,454.42,mada
biz_0279-000072,2024-10-05 15:12:39,371.05,mada
biz_0279-000068,2024-10-05 16:04:20,121.91,mada
biz_0279-000067,2024-10-05 16:53:37,365.6,mada
biz_0279-000078,2024-10-05 17:07:47,312.03,cash
biz_0279-000069,2024-10-05 18:54:11,347.71,mada
biz_0279-000074,2024-10-05 19:30:11,68.45,cash
biz_0279-000070,2024-10-05 20:39:40,491.58,mada
biz_0279-000075,2024-10-05 20:52:39,76.71,mada
biz_0279-000079,2024-10-05 21:25:32,266.65,mada
biz_0279-000080,2024-10-05 21:52:12,582.37,mada
biz_0279-000097,2024-10-06 11:19:22,508.01,mada
biz_0279-000085,2024-10-06 11:28:45,313.26,mada
biz_0279-000098,2024-10-06 12:08:02,340.07,mada
biz_0279-000090,2024-10-06 12:18:10,439.1,mada
biz_0279-000084,2024-10-06 13:33:21,146.28,mada
biz_0279-000083,2024-10-06 14:19:39,1204.35,mada
biz_0279-000093,2024-10-06 14:21:26,242.85,mada
