date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,82.63,46.76,35.87,0.5874
2024-10-02,88.5,54.52,33.98,0.7144
2024-10-03,104.04,64.41,39.63,0.652
2024-10-04,92.18,55.27,36.91,0.5333
2024-10-05,108.64,67.86,40.78,0.6254
2024-10-06,109.39,65.75,43.64,0.5843
2024-10-07,95.74,66.22,29.52,0.7437
2024-10-08,72.08,36.31,35.77,0.6174
2024-10-09,97.54,62.64,34.9,0.8189
2024-10-10,96.85,61.26,35.59,0.7409
2024-10-11,102.42,70.62,31.8,0.5678
2024-10-12,81.89,51.7,30.19,0.4841
2024-10-13,69.06,41.5,27.56,0.6061
2024-10-14,99.35,69.57,29.78,0.709
2024-10-15,84.06,58.75,25.31,0.5136
2024-10-16,95.27,50.17,45.1,0.6609
2024-10-17,84.11,52.09,32.02,0.5466
2024-10-18,103.46,70.78,32.68,0.5728
2024-10-19,76.78,44.91,31.87,0.5732
2024-10-20,103.15,72.85,30.3,0.635
2024-10-21,93.71,55.25,38.46,0.5262
2024-10-22,88.9,58.12,30.78,0.6734
2024-10-23,104.19,54.43,49.76,0.6322
2024-10-24,93.37,58.08,35.29,0.5969
2024-10-25,100.49,51.12,49.37,0.3888
2024-10-26,118.12,76.31,41.81,0.6332
2024-10-27,101.67,72.39,29.28,0.6153
2024-10-28,121.87,71.21,50.66,0.8366
2024-10-29,83.84,52.49,31.35,0.43
2024-10-30,84.59,46.85,37.74,0.378
2024-10-31,85.8,50.42,35.38,0.8406
2024-11-01,88.16,61.76,26.4,0.7783
2024-11-02,81.36,57.56,23.8,0.7171
2024-11-03,97.41,51.4,46.01,0.5725
2024-11-04,88.22,61.35,26.87,0.6978
2024-11-05,79.62,41.81,37.81,0.8411
2024-11-06,104.45,56.97,47.48,0.6836
2024-11-07,96.93,66.46,30.47,0.5384
2024-11-08,90.55,48.85,41.7,0.714
2024-11-09,105.87,67.52,38.35,0.498
2024-11-10,92.14,60.2,31.94,0.6789
2024-11-11,97.72,69.07,28.65,0.5806
2024-11-12,85.81,43.82,41.99,0.7178
2024-11-13,94.57,63.78,30.79,0.7044
2024-11-14,86.13,54.87,31.26,0.4795
2024-11-15,90.13,49.29,40.84,0.8404
2024-11-16,87.1,55.82,31.28,0.8287
2024-11-17,109.34,56.55,52.79,0.9121
2024-11-18,82.85,44.45,38.4,0.5944
2024-11-19,75.79,46.98,28.81,0.5717
2024-11-20,105.57,55.41,50.16,0.734
2024-11-21,96.99,62.36,34.63,0.7831
2024-11-22,107.08,72.65,34.43,0.586
2024-11-23,82.83,58.6,24.23,0.4437
2024-11-24,86.11,47.7,38.41,0.7772
2024-11-25,89.21,47.1,42.11,0.533
2024-11-26,91.66,50.03,41.63,0.6024
2024-11-27,83.64,42.02,41.62,0.7432
2024-11-28,84.74,57.89,26.85,0.3781
2024-11-29,108.78,69.1,39.68,0.6451
2024-11-30,85.62,46.65,38.97,0.4167
2024-12-01,107.02,67.34,39.68,0.5795
2024-12-02,83.62,52.11,31.51,0.5862
2024-12-03,107.76,60.03,47.73,0.7903
2024-12-04,117.89,65.67,52.22,0.6013
2024-12-05,83.07,46.58,36.49,0.456
2024-12-06,70.56,48.21,22.35,0.6882
2024-12-07,117.77,63.14,54.63,0.6728
2024-12-08,79.97,51.63,28.34,0.776
2024-12-09,92.47,47.48,44.99,0.5206
2024-12-10,104.96,55.37,49.59,0.5894
2024-12-11,93.42,61.31,32.11,0.6522
2024-12-12,76.53,42.8,33.73,0.5131
2024-12-13,85.91,56.02,29.89,0.4311
2024-12-14,104.36,63.48,40.88,0.7509
2024-12-15,108.61,70.79,37.82,0.6271
2024-12-16,93.68,56.51,37.17,0.6958
2024-12-17,91.47,46.24,45.23,0.5278
2024-12-18,92.9,50.57,42.33,0.6231
2024-12-19,76.66,48.06,28.6,0.6658
2024-12-20,82.66,57.9,24.76,0.7473
2024-12-21,77.45,46.72,30.73,0.6171
2024-12-22,91.21,54.45,36.76,0.3888
2024-12-23,97.7,61.1,36.6,0.7151
2024-12-24,117.03,81.24,35.79,0.6507
2024-12-25,105.12,73.83,31.29,0.5217
2024-12-26,91.43,50.44,40.99,0.7602
2024-12-27,91.02,50.29,40.73,0.6596
2024-12-28,86.18,44.46,41.72,0.4759
2024-12-29,91.22,56.13,35.09,0.8826
2024-12-30,99.68,71.29,28.39,0.5965
