date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,36.25,21.12,15.13,0.5955
2024-10-02,43.08,29.78,13.3,0.3127
2024-10-03,30.21,18.8,11.41,0.5599
2024-10-04,38.64,22.17,16.47,0.6313
2024-10-05,24.89,17.4,7.49,0.7522
2024-10-06,32.72,21.08,11.64,0.6553
2024-10-07,32.3,22.47,9.83,0.5065
2024-10-08,46.32,32.78,13.54,0.7824
2024-10-09,45.21,23.52,21.69,0.5368
2024-10-10,44.35,29.28,15.07,0.7357
2024-10-11,47.87,27.76,20.11,0.6904
2024-10-12,31.85,22.86,8.99,0.7611
2024-10-13,47.37,32.24,15.13,0.8468
2024-10-14,34.24,23.28,10.96,0.681
2024-10-15,23.08,14.33,8.75,0.6505
2024-10-16,41.62,29.51,12.11,0.6382
2024-10-17,40.93,22.1,18.83,0.572
2024-10-18,26.8,16.54,10.26,0.5283
2024-10-19,23.66,12.09,11.57,0.7358
2024-10-20,39.19,19.98,19.21,0.6876
2024-10-21,43.35,23.78,19.57,0.5884
2024-10-22,31.59,19.17,12.42,0.8553
2024-10-23,23.54,15.11,8.43,0.8474
2024-10-24,38.95,21.48,17.47,0.5142
2024-10-25,37.4,25.06,12.34,0.8646
2024-10-26,31.5,17.67,13.83,0.6763
2024-10-27,26.31,14.17,12.14,0.5711
2024-10-28,35.4,18.04,17.36,0.5302
2024-10-29,37.86,25.35,12.51,0.5553
2024-10-30,30.61,18.87,11.74,0.6424
2024-10-31,32.53,21.27,11.26,0.5431
2024-11-01,49.29,34.09,15.2,0.7957
2024-11-02,42.9,23.89,19.01,0.9508
2024-11-03,36.16,20.87,15.29,0.638
2024-11-04,30.62,15.84,14.78,0.6536
2024-11-05,44.47,25.61,18.86,0.8262
2024-11-06,36.55,23.81,12.74,0.642
2024-11-07,35.31,19.56,15.75,0.6592
2024-11-08,30.41,15.29,15.12,0.4453
2024-11-09,31.85,17.29,14.56,0.6228
2024-11-10,37.05,26.3,10.75,0.4104
2024-11-11,33.88,22.34,11.54,0.7467
2024-11-12,26.29,16.64,9.65,0.7621
2024-11-13,28.73,19.77,8.96,0.492
2024-11-14,45.28,30.72,14.56,0.6257
2024-11-15,20.87,13.26,7.61,0.7799
2024-11-16,45.0,27.44,17.56,0.6953
2024-11-17,42.63,25.57,17.06,0.729
2024-11-18,36.65,18.43,18.22,0.6614
2024-11-19,43.62,31.2,12.42,0.6633
2024-11-20,51.13,30.12,21.01,0.6512
2024-11-21,31.72,22.81,8.91,0.5899
2024-11-22,30.14,16.66,13.48,0.6983
2024-11-23,39.62,21.57,18.05,0.6205
2024-11-24,36.08,25.51,10.57,0.7048
2024-11-25,29.76,15.48,14.28,0.5359
2024-11-26,48.17,31.77,16.4,0.5787
2024-11-27,26.53,18.98,7.55,0.592
2024-11-28,28.19,14.18,14.01,0.673
2024-11-29,32.41,17.06,15.35,0.9668
2024-11-30,26.79,13.49,13.3,0.7134
2024-12-01,27.5,16.23,11.27,0.3931
2024-12-02,35.94,20.04,15.9,0.6944
2024-12-03,30.04,17.59,12.45,0.5571
2024-12-04,36.22,21.03,15.19,0.5003
2024-12-05,32.28,21.03,11.25,0.7138
2024-12-06,41.18,25.67,15.51,0.5505
2024-12-07,40.24,23.8,16.44,0.5925
2024-12-08,47.06,30.22,16.84,0.957
2024-12-09,34.04,18.43,15.61,0.6376
2024-12-10,27.55,18.18,9.37,0.6255
2024-12-11,41.63,28.25,13.38,0.813
2024-12-12,42.34,25.92,16.42,0.6961
2024-12-13,40.55,24.38,16.17,0.5375
2024-12-14,44.3,28.35,15.95,0.6948
2024-12-15,45.11,30.43,14.68,0.7572
2024-12-16,43.62,31.23,12.39,0.7835
2024-12-17,43.76,27.6,16.16,0.2
2024-12-18,40.29,21.45,18.84,0.8129
2024-12-19,24.9,14.42,10.48,0.6033
2024-12-20,47.39,32.67,14.72,0.6402
2024-12-21,25.31,16.8,8.51,0.6955
2024-12-22,39.22,26.77,12.45,0.3839
2024-12-23,33.34,21.68,11.66,0.8537
2024-12-24,25.57,15.08,10.49,0.7293
2024-12-25,46.61,24.1,22.51,0.6264
2024-12-26,26.16,18.1,8.06,0.8815
2024-12-27,36.64,20.76,15.88,0.7032
2024-12-28,41.79,24.8,16.99,0.665
2024-12-29,43.15,27.05,16.1,0.736
2024-12-30,35.16,20.02,15.14,0.7508
