date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,69.96,46.47,23.49,0.6847
2024-10-02,68.53,42.99,25.54,0.5787
2024-10-03,59.52,40.1,19.42,0.4582
2024-10-04,46.31,25.42,20.89,0.7157
2024-10-05,86.96,46.08,40.88,0.4482
2024-10-06,62.63,44.15,18.48,0.7085
2024-10-07,67.04,43.75,23.29,0.7083
2024-10-08,65.98,45.82,20.16,0.6527
2024-10-09,58.63,37.87,20.76,0.7406
2024-10-10,62.98,37.04,25.94,0.6533
2024-10-11,74.9,49.36,25.54,0.8397
2024-10-12,75.39,50.96,24.43,0.5312
2024-10-13,65.63,34.63,31.0,0.6853
2024-10-14,62.63,33.96,28.67,0.8476
2024-10-15,49.08,29.19,19.89,0.4101
2024-10-16,56.3,36.28,20.02,0.5757
2024-10-17,74.07,41.33,32.74,0.826
2024-10-18,39.51,25.59,13.92,0.7433
2024-10-19,57.73,29.35,28.38,0.9107
2024-10-20,50.37,34.03,16.34,0.5381
2024-10-21,56.34,29.95,26.39,0.7226
2024-10-22,58.22,32.5,25.72,0.6185
2024-10-23,78.84,41.53,37.31,0.6222
2024-10-24,52.55,26.85,25.7,0.6546
2024-10-25,48.96,25.95,23.01,0.5065
2024-10-26,49.7,31.77,17.93,0.8198
2024-10-27,64.69,36.94,27.75,0.8171
2024-10-28,55.9,38.51,17.39,0.6825
2024-10-29,65.63,34.42,31.21,0.7112
2024-10-30,68.26,36.22,32.04,0.738
2024-10-31,47.53,31.02,16.51,0.5073
2024-11-01,57.39,38.84,18.55,0.6613
2024-11-02,47.45,31.17,16.28,0.7547
2024-11-03,65.43,37.38,28.05,0.6822
2024-11-04,67.46,46.53,20.93,0.3964
2024-11-05,61.64,31.82,29.82,0.5754
2024-11-06,61.35,38.34,23.01,0.8638
2024-11-07,47.89,31.37,16.52,0.7466
2024-11-08,79.32,42.73,36.59,0.7525
2024-11-09,52.13,36.99,15.14,0.58
2024-11-10,45.75,28.97,16.78,0.8082
2024-11-11,86.42,56.67,29.75,0.6642
2024-11-12,51.04,26.56,24.48,0.5931
2024-11-13,73.39,38.38,35.01,0.6094
2024-11-14,66.33,42.97,23.36,0.7996
2024-11-15,59.85,32.02,27.83,0.7528
2024-11-16,85.99,43.35,42.64,0.7127
2024-11-17,67.77,44.31,23.46,0.5982
2024-11-18,72.15,45.75,26.4,0.6786
2024-11-19,58.04,38.87,19.17,0.5578
2024-11-20,64.34,39.48,24.86,0.5847
2024-11-21,59.45,33.12,26.33,0.6414
2024-11-22,80.27,57.3,22.97,0.8207
2024-11-23,66.83,35.28,31.55,0.4315
2024-11-24,71.96,49.74,22.22,0.4365
2024-11-25,65.83,35.8,30.03,0.602
2024-11-26,48.42,34.61,13.81,0.5091
2024-11-27,52.75,36.04,16.71,0.717
2024-11-28,36.49,18.57,17.92,0.5589
2024-11-29,59.83,32.18,27.65,0.4702
2024-11-30,61.07,42.65,18.42,0.6767
2024-12-01,58.87,41.63,17.24,0.6103
2024-12-02,46.57,27.8,18.77,0.6916
2024-12-03,67.89,45.4,22.49,0.6431
2024-12-04,50.29,31.47,18.82,0.6488
2024-12-05,61.68,37.17,24.51,0.5347
2024-12-06,70.07,42.3,27.77,0.5168
2024-12-07,72.76,48.99,23.77,0.7366
2024-12-08,47.8,24.2,23.6,0.5304
2024-12-09,51.39,35.53,15.86,0.7153
2024-12-10,41.24,20.64,20.6,0.551
2024-12-11,76.04,40.49,35.55,0.7322
2024-12-12,44.99,26.56,18.43,0.6084
2024-12-13,77.34,50.12,27.22,0.8325
2024-12-14,60.42,42.69,17.73,0.5185
2024-12-15,49.27,24.71,24.56,0.8103
2024-12-16,46.3,31.51,14.79,0.5948
2024-12-17,64.18,39.18,25.0,0.5868
2024-12-18,57.67,39.05,18.62,0.6091
2024-12-19,66.55,47.45,19.1,0.8172
2024-12-20,50.87,28.16,22.71,0.7912
2024-12-21,58.14,41.81,16.33,0.5757
2024-12-22,62.22,39.77,22.45,0.6066
2024-12-23,72.28,50.13,22.15,0.7812
2024-12-24,65.58,34.18,31.4,0.8343
2024-12-25,64.0,42.41,21.59,0.688
2024-12-26,63.52,32.81,30.71,0.6956
2024-12-27,54.93,33.59,21.34,0.6401
2024-12-28,49.37,30.14,19.23,0.6152
2024-12-29,73.33,50.3,23.03,0.8606
2024-12-30,67.92,36.15,31.77,0.6002
