date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,81.67,48.17,33.5,0.5789
2024-10-02,69.74,37.57,32.17,0.49
2024-10-03,69.75,39.54,30.21,0.6106
2024-10-04,105.75,75.43,30.32,0.6942
2024-10-05,88.03,47.43,40.6,0.7174
2024-10-06,98.33,55.03,43.3,0.6813
2024-10-07,98.24,69.38,28.86,0.6301
2024-10-08,73.53,51.52,22.01,0.8223
2024-10-09,66.52,44.12,22.4,0.8941
2024-10-10,98.1,65.95,32.15,0.7062
2024-10-11,73.86,47.03,26.83,0.6198
2024-10-12,100.48,52.16,48.32,0.4301
2024-10-13,86.93,47.71,39.22,0.5058
2024-10-14,90.33,54.19,36.14,0.4229
2024-10-15,91.05,57.26,33.79,0.6088
2024-10-16,88.5,46.7,41.8,0.6688
2024-10-17,105.21,54.16,51.05,0.614
2024-10-18,69.63,43.37,26.26,0.6985
2024-10-19,88.14,45.11,43.03,0.4784
2024-10-20,77.21,46.82,30.39,0.5207
2024-10-21,111.36,75.9,35.46,0.8587
2024-10-22,84.92,55.2,29.72,0.6162
2024-10-23,67.87,44.73,23.14,0.6797
2024-10-24,86.75,62.31,24.44,0.7685
2024-10-25,101.75,59.68,42.07,0.7774
2024-10-26,82.25,55.11,27.14,0.5667
2024-10-27,100.35,54.61,45.74,0.5697
2024-10-28,84.73,43.04,41.69,0.7105
2024-10-29,103.42,63.93,39.49,0.7853
2024-10-30,89.28,44.65,44.63,0.5338
2024-10-31,93.72,65.06,28.66,0.4127
2024-11-01,92.07,55.0,37.07,0.7482
2024-11-02,85.81,56.98,28.83,0.5898
2024-11-03,112.09,80.38,31.71,0.6397
2024-11-04,96.02,66.55,29.47,0.7528
2024-11-05,80.71,53.34,27.37,0.6726
2024-11-06,83.1,57.93,25.17,0.6157
2024-11-07,86.42,45.36,41.06,0.6631
2024-11-08,94.33,55.79,38.54,0.6261
2024-11-09,91.69,64.1,27.59,0.7816
2024-11-10,92.65,59.32,33.33,0.4679
2024-11-11,104.44,55.3,49.14,0.6303
2024-11-12,98.87,66.7,32.17,0.557
2024-11-13,97.4,64.36,33.04,0.4843
2024-11-14,88.46,63.52,24.94,0.8336
2024-11-15,79.79,54.77,25.02,0.5924
2024-11-16,90.0,62.57,27.43,0.6326
2024-11-17,107.19,54.9,52.29,0.4598
2024-11-18,89.17,61.65,27.52,0.5802
2024-11-19,81.46,56.92,24.54,0.4965
2024-11-20,93.0,55.82,37.18,0.6014
2024-11-21,110.27,73.62,36.65,0.4064
2024-11-22,97.16,59.27,37.89,0.7115
2024-11-23,80.51,53.95,26.56,0.5953
2024-11-24,105.86,63.78,42.08,0.6329
2024-11-25,117.47,83.27,34.2,0.6143
2024-11-26,102.14,58.37,43.77,0.7066
2024-11-27,100.12,71.55,28.57,0.6552
2024-11-28,95.95,59.46,36.49,0.687
2024-11-29,89.02,50.98,38.04,0.5789
2024-11-30,109.34,68.91,40.43,0.7476
2024-12-01,108.41,60.25,48.16,0.7092
2024-12-02,89.39,54.46,34.93,0.5873
2024-12-03,91.02,56.97,34.05,0.594
2024-12-04,85.11,58.39,26.72,0.7213
2024-12-05,83.77,57.6,26.17,0.7774
2024-12-06,79.86,56.02,23.84,0.6346
2024-12-07,100.4,69.55,30.85,0.9359
2024-12-08,85.58,44.17,41.41,0.4977
2024-12-09,100.56,54.71,45.85,0.5027
2024-12-10,104.45,70.83,33.62,0.6161
2024-12-11,92.16,46.23,45.93,0.71
2024-12-12,89.96,63.65,26.31,0.5867
2024-12-13,98.17,66.19,31.98,0.6427
2024-12-14,83.42,56.22,27.2,0.5883
2024-12-15,73.29,52.49,20.8,0.738
2024-12-16,98.45,69.97,28.48,0.6903
2024-12-17,91.24,54.72,36.52,0.8046
2024-12-18,112.31,64.76,47.55,0.4979
2024-12-19,91.22,53.08,38.14,0.6466
2024-12-20,91.78,52.85,38.93,0.5053
2024-12-21,78.44,55.07,23.37,0.6307
2024-12-22,90.44,49.82,40.62,0.7332
2024-12-23,78.61,39.53,39.08,0.6212
2024-12-24,82.69,47.33,35.36,0.5573
2024-12-25,87.64,50.03,37.61,0.395
2024-12-26,94.89,65.29,29.6,0.6468
2024-12-27,94.48,67.45,27.03,0.7449
2024-12-28,91.95,47.09,44.86,0.6253
2024-12-29,87.69,58.06,29.63,0.4615
2024-12-30,95.97,66.28,29.69,0.6824
