date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,87.09,58.02,29.07,0.5675
2024-10-02,108.89,76.1,32.79,0.7378
2024-10-03,123.39,66.17,57.22,0.6634
2024-10-04,69.46,38.0,31.46,0.6725
2024-10-05,100.08,60.66,39.42,0.6622
2024-10-06,107.27,62.72,44.55,0.6775
2024-10-07,75.14,48.13,27.01,0.5756
2024-10-08,110.95,64.23,46.72,0.6165
2024-10-09,97.81,64.64,33.17,0.6975
2024-10-10,104.02,55.34,48.68,0.7482
2024-10-11,84.39,43.3,41.09,0.622
2024-10-12,93.98,50.16,43.82,0.7684
2024-10-13,91.95,49.54,42.41,0.7824
2024-10-14,101.26,54.63,46.63,0.4909
2024-10-15,100.3,57.95,42.35,0.7753
2024-10-16,93.92,67.19,26.73,0.6114
2024-10-17,93.63,56.86,36.77,0.8168
2024-10-18,116.21,61.79,54.42,0.6298
2024-10-19,102.92,56.02,46.9,0.6509
2024-10-20,96.53,61.88,34.65,0.689
2024-10-21,73.32,45.93,27.39,0.5927
2024-10-22,101.11,61.09,40.02,0.3498
2024-10-23,103.01,63.73,39.28,0.6957
2024-10-24,102.17,72.44,29.73,0.8682
2024-10-25,100.81,62.47,38.34,0.7355
2024-10-26,104.77,72.29,32.48,0.6208
2024-10-27,87.9,46.14,41.76,0.7009
2024-10-28,104.95,68.23,36.72,0.6072
2024-10-29,112.28,64.15,48.13,0.5597
2024-10-30,91.3,58.99,32.31,0.5968
2024-10-31,71.11,44.19,26.92,0.7471
2024-11-01,100.38,57.65,42.73,0.6014
2024-11-02,122.24,80.11,42.13,0.7702
2024-11-03,82.96,47.47,35.49,0.525
2024-11-04,93.79,61.99,31.8,0.7125
2024-11-05,115.6,82.53,33.07,0.6247
2024-11-06,105.44,62.76,42.68,0.3899
2024-11-07,78.2,40.32,37.88,0.6692
2024-11-08,87.31,61.74,25.57,0.6372
2024-11-09,110.4,60.68,49.72,0.6633
2024-11-10,80.74,51.97,28.77,0.7179
2024-11-11,95.59,53.38,42.21,0.6568
2024-11-12,77.82,39.75,38.07,0.6684
2024-11-13,96.52,63.25,33.27,0.6293
2024-11-14,95.88,64.85,31.03,0.8558
2024-11-15,112.25,56.41,55.84,0.7462
2024-11-16,85.84,52.83,33.01,0.6176
2024-11-17,100.32,52.2,48.12,0.8601
2024-11-18,86.53,52.86,33.67,0.6662
2024-11-19,79.94,41.05,38.89,0.6711
2024-11-20,100.25,66.09,34.16,0.7608
2024-11-21,86.74,46.02,40.72,0.6873
2024-11-22,68.1,40.94,27.16,0.7127
2024-11-23,91.51,50.49,41.02,0.6786
2024-11-24,66.13,36.96,29.17,0.4069
2024-11-25,92.49,64.14,28.35,0.807
2024-11-26,101.95,51.47,50.48,0.6694
2024-11-27,98.27,58.49,39.78,0.6639
2024-11-28,107.48,55.21,52.27,0.7751
2024-11-29,75.88,43.71,32.17,0.7176
2024-11-30,85.47,53.11,32.36,0.7624
2024-12-01,76.66,52.77,23.89,0.806
2024-12-02,97.97,56.6,41.37,0.4566
2024-12-03,101.43,55.05,46.38,0.7879
2024-12-04,90.11,48.32,41.79,0.6907
2024-12-05,79.42,46.95,32.47,0.863
2024-12-06,91.26,54.62,36.64,0.6821
2024-12-07,87.03,50.45,36.58,0.4227
2024-12-08,94.72,66.05,28.67,0.556
2024-12-09,83.15,48.25,34.9,0.7331
2024-12-10,85.71,55.03,30.68,0.8219
2024-12-11,83.58,55.5,28.08,0.6191
2024-12-12,78.43,54.06,24.37,0.609
2024-12-13,84.65,45.63,39.02,0.6534
2024-12-14,98.84,51.11,47.73,0.9815
2024-12-15,95.55,52.94,42.61,0.52
2024-12-16,82.31,51.92,30.39,0.6921
2024-12-17,90.55,47.02,43.53,0.6101
2024-12-18,88.03,49.3,38.73,0.6272
2024-12-19,90.94,58.1,32.84,0.9638
2024-12-20,66.43,34.53,31.9,0.5487
2024-12-21,98.75,54.22,44.53,0.6184
2024-12-22,101.32,65.17,36.15,0.6657
2024-12-23,116.16,71.9,44.26,0.8501
2024-12-24,93.12,47.4,45.72,0.7211
2024-12-25,94.46,52.51,41.95,0.5179
2024-12-26,111.95,78.15,33.8,0.6856
2024-12-27,80.87,41.75,39.12,0.67
2024-12-28,70.86,43.94,26.92,0.5423
2024-12-29,70.81,41.68,29.13,0.6668
2024-12-30,99.12,57.52,41.6,0.5976
