date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,80.64,48.29,32.35,0.7087
2024-10-02,103.44,71.24,32.2,0.6427
2024-10-03,91.87,55.69,36.18,0.5544
2024-10-04,83.42,53.42,30.0,0.7768
2024-10-05,90.25,61.82,28.43,0.5909
2024-10-06,84.72,49.08,35.64,0.7411
2024-10-07,85.96,46.35,39.61,0.9568
2024-10-08,89.92,46.47,43.45,0.8629
2024-10-09,78.6,51.56,27.04,0.9602
2024-10-10,102.01,54.55,47.46,0.5018
2024-10-11,77.14,48.24,28.9,0.5528
2024-10-12,96.72,51.84,44.88,0.5705
2024-10-13,90.93,48.84,42.09,0.725
2024-10-14,91.18,48.6,42.58,0.92
2024-10-15,88.45,55.13,33.32,0.5045
2024-10-16,81.41,58.11,23.3,0.5529
2024-10-17,82.27,57.91,24.36,0.5971
2024-10-18,89.51,60.74,28.77,0.5637
2024-10-19,87.19,51.02,36.17,0.4468
2024-10-20,99.61,56.93,42.68,0.8217
2024-10-21,82.25,54.82,27.43,0.6837
2024-10-22,85.45,52.76,32.69,0.8886
2024-10-23,89.49,52.32,37.17,0.4311
2024-10-24,88.31,61.31,27.0,0.7856
2024-10-25,72.92,39.74,33.18,0.687
2024-10-26,94.83,65.63,29.2,0.5623
2024-10-27,97.8,61.16,36.64,0.4717
2024-10-28,83.49,45.49,38.0,0.7838
2024-10-29,113.02,79.5,33.52,0.6001
2024-10-30,96.2,51.29,44.91,0.699
2024-10-31,99.72,69.11,30.61,0.5533
2024-11-01,96.17,53.83,42.34,0.546
2024-11-02,94.44,67.41,27.03,0.6398
2024-11-03,87.28,60.12,27.16,0.6159
2024-11-04,87.74,59.06,28.68,0.5428
2024-11-05,104.34,56.36,47.98,0.4979
2024-11-06,81.79,51.53,30.26,0.6315
2024-11-07,93.68,47.32,46.36,0.9406
2024-11-08,83.68,45.41,38.27,0.6388
2024-11-09,98.52,68.96,29.56,0.5341
2024-11-10,76.87,43.01,33.86,0.9136
2024-11-11,92.15,57.97,34.18,0.5223
2024-11-12,92.2,60.83,31.37,0.8068
2024-11-13,103.62,64.11,39.51,0.7634
2024-11-14,102.35,69.08,33.27,0.7847
2024-11-15,116.15,79.22,36.93,0.5674
2024-11-16,82.71,44.92,37.79,0.5967
2024-11-17,97.22,64.1,33.12,0.9095
2024-11-18,105.14,61.99,43.15,0.4245
2024-11-19,99.22,60.68,38.54,0.7271
2024-11-20,78.74,47.16,31.58,0.6102
2024-11-21,74.81,43.69,31.12,0.6315
2024-11-22,112.01,58.83,53.18,0.585
2024-11-23,94.88,52.75,42.13,0.7016
2024-11-24,102.45,66.52,35.93,0.4954
2024-11-25,78.94,55.43,23.51,0.9205
2024-11-26,87.66,55.07,32.59,0.7097
2024-11-27,93.68,61.69,31.99,0.627
2024-11-28,94.47,67.8,26.67,0.8142
2024-11-29,99.11,66.92,32.19,0.7269
2024-11-30,97.07,65.51,31.56,0.589
2024-12-01,123.41,74.3,49.11,0.8435
2024-12-02,80.26,45.08,35.18,0.8373
2024-12-03,108.97,65.5,43.47,0.6408
2024-12-04,75.75,45.0,30.75,0.6201
2024-12-05,94.79,47.7,47.09,0.7515
2024-12-06,81.78,43.52,38.26,0.5489
2024-12-07,95.1,59.74,35.36,0.5496
2024-12-08,104.26,61.09,43.17,0.6494
2024-12-09,92.16,55.41,36.75,0.6735
2024-12-10,77.43,51.65,25.78,0.7406
2024-12-11,105.88,66.98,38.9,0.7725
2024-12-12,86.28,56.51,29.77,0.5496
2024-12-13,94.89,63.84,31.05,0.5062
2024-12-14,101.03,64.91,36.12,0.799
2024-12-15,110.54,78.31,32.23,0.7421
2024-12-16,93.9,61.58,32.32,0.7067
2024-12-17,83.95,48.63,35.32,0.3898
2024-12-18,102.17,62.03,40.14,0.7938
2024-12-19,99.12,65.49,33.63,0.5978
2024-12-20,97.7,66.9,30.8,0.5556
2024-12-21,83.26,56.86,26.4,0.6319
2024-12-22,85.42,48.27,37.15,0.7185
2024-12-23,107.15,75.74,31.41,0.5835
2024-12-24,83.52,41.93,41.59,0.5488
2024-12-25,75.1,47.49,27.61,0.6058
2024-12-26,95.26,52.72,42.54,0.5383
2024-12-27,104.81,56.51,48.3,0.6594
2024-12-28,93.06,53.19,39.87,0.6327
2024-12-29,79.9,47.01,32.89,0.6761
2024-12-30,98.54,58.1,40.44,0.6632
