date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,97.41,67.26,30.15,0.6128
2024-10-02,80.48,49.13,31.35,0.6793
2024-10-03,85.18,53.5,31.68,0.6372
2024-10-04,80.33,51.56,28.77,0.6741
2024-10-05,89.01,53.77,35.24,0.7668
2024-10-06,85.44,61.18,24.26,0.5458
2024-10-07,102.42,65.3,37.12,0.4997
2024-10-08,123.41,86.3,37.11,0.4132
2024-10-09,97.7,60.9,36.8,0.7444
2024-10-10,90.9,65.15,25.75,0.6821
2024-10-11,94.18,64.16,30.02,0.7275
2024-10-12,92.76,49.35,43.41,0.5373
2024-10-13,90.58,62.59,27.99,0.6995
2024-10-14,105.35,66.11,39.24,0.7203
2024-10-15,118.3,74.07,44.23,0.7143
2024-10-16,77.93,49.19,28.74,0.6321
2024-10-17,76.53,47.27,29.26,0.5856
2024-10-18,85.41,59.96,25.45,0.5221
2024-10-19,101.74,71.5,30.24,0.7656
2024-10-20,90.15,62.85,27.3,0.5881
2024-10-21,91.52,51.79,39.73,0.6915
2024-10-22,88.84,49.03,39.81,0.6545
2024-10-23,106.33,63.2,43.13,0.4974
2024-10-24,78.28,49.83,28.45,0.6233
2024-10-25,120.84,72.67,48.17,0.99
2024-10-26,95.44,62.17,33.27,0.5277
2024-10-27,81.31,50.38,30.93,0.7094
2024-10-28,80.28,49.81,30.47,0.6769
2024-10-29,106.83,60.96,45.87,0.7301
2024-10-30,101.05,68.59,32.46,0.6125
2024-10-31,70.61,46.84,23.77,0.4962
2024-11-01,110.33,75.19,35.14,0.5024
2024-11-02,86.22,44.91,41.31,0.8235
2024-11-03,68.9,37.32,31.58,0.4148
2024-11-04,82.31,42.36,39.95,0.6481
2024-11-05,91.81,58.66,33.15,0.5316
2024-11-06,94.3,48.45,45.85,0.5838
2024-11-07,98.71,57.79,40.92,0.6466
2024-11-08,94.32,61.61,32.71,0.647
2024-11-09,86.23,55.48,30.75,0.8719
2024-11-10,123.92,64.68,59.24,0.4275
2024-11-11,93.09,64.0,29.09,0.7539
2024-11-12,75.68,45.21,30.47,0.8539
2024-11-13,87.34,52.72,34.62,0.7972
2024-11-14,85.24,45.37,39.87,0.7205
2024-11-15,65.26,45.22,20.04,0.6699
2024-11-16,75.27,40.13,35.14,0.6486
2024-11-17,100.36,58.75,41.61,0.7727
2024-11-18,72.33,43.39,28.94,0.5492
2024-11-19,98.86,61.48,37.38,0.5036
2024-11-20,95.9,58.4,37.5,0.4772
2024-11-21,85.17,52.89,32.28,0.5763
2024-11-22,94.44,54.05,40.39,0.6856
2024-11-23,92.36,56.78,35.58,0.9868
2024-11-24,92.63,61.87,30.76,0.6911
2024-11-25,75.79,41.1,34.69,0.4689
2024-11-26,88.05,57.46,30.59,0.7052
2024-11-27,83.54,46.73,36.81,0.9641
2024-11-28,105.29,64.31,40.98,0.6334
2024-11-29,86.45,49.1,37.35,0.568
2024-11-30,99.53,57.61,41.92,0.8741
2024-12-01,92.75,64.54,28.21,0.5257
2024-12-02,94.08,58.03,36.05,0.5507
2024-12-03,81.06,43.3,37.76,0.6862
2024-12-04,95.69,66.16,29.53,0.6318
2024-12-05,95.71,59.76,35.95,0.5769
2024-12-06,75.38,46.96,28.42,0.5729
2024-12-07,67.51,38.25,29.26,0.5882
2024-12-08,83.22,44.35,38.87,0.7838
2024-12-09,108.09,76.62,31.47,0.527
2024-12-10,99.66,59.93,39.73,0.7856
2024-12-11,121.94,87.44,34.5,0.4616
2024-12-12,74.74,40.92,33.82,0.5206
2024-12-13,87.93,45.73,42.2,0.5947
2024-12-14,78.99,40.32,38.67,0.7155
2024-12-15,84.32,46.6,37.72,0.6382
2024-12-16,76.67,42.45,34.22,0.6894
2024-12-17,88.48,54.03,34.45,0.5221
2024-12-18,99.71,65.67,34.04,0.4581
2024-12-19,97.12,55.96,41.16,0.4082
2024-12-20,109.07,73.25,35.82,0.7951
2024-12-21,83.17,48.43,34.74,0.5088
2024-12-22,77.05,40.95,36.1,0.5563
2024-12-23,89.18,59.19,29.99,0.4842
2024-12-24,106.06,72.86,33.2,0.5865
2024-12-25,74.61,48.73,25.88,0.5998
2024-12-26,85.2,52.16,33.04,0.6751
2024-12-27,110.8,59.64,51.16,0.7877
2024-12-28,93.0,56.5,36.5,0.632
2024-12-29,99.84,71.74,28.1,0.7235
2024-12-30,85.21,50.83,34.38,0.6909
