date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,44.35,23.37,20.98,0.6831
2024-10-02,49.5,28.6,20.9,0.7426
2024-10-03,44.52,29.7,14.82,0.6576
2024-10-04,33.14,22.44,10.7,0.7951
2024-10-05,36.38,19.54,16.84,0.7057
2024-10-06,46.64,28.14,18.5,0.7322
2024-10-07,31.13,21.93,9.2,0.6096
2024-10-08,29.65,21.09,8.56,0.6326
2024-10-09,36.1,24.91,11.19,0.6223
2024-10-10,55.55,39.2,16.35,0.5782
2024-10-11,33.26,23.85,9.41,0.6569
2024-10-12,48.7,31.56,17.14,0.6439
2024-10-13,37.55,25.07,12.48,0.7623
2024-10-14,33.23,20.35,12.88,0.6316
2024-10-15,47.02,29.46,17.56,0.5847
2024-10-16,40.02,20.39,19.63,0.5622
2024-10-17,50.65,29.51,21.14,0.6253
2024-10-18,53.4,37.54,15.86,0.7729
2024-10-19,38.58,25.17,13.41,0.6755
2024-10-20,47.52,32.88,14.64,0.5452
2024-10-21,36.72,20.47,16.25,0.5122
2024-10-22,46.74,24.18,22.56,0.5559
2024-10-23,42.7,27.26,15.44,0.7618
2024-10-24,55.78,37.89,17.89,0.7861
2024-10-25,33.94,21.71,12.23,0.5835
2024-10-26,51.99,31.66,20.33,0.6796
2024-10-27,56.79,33.2,23.59,0.8852
2024-10-28,35.09,22.59,12.5,0.4972
2024-10-29,32.09,16.68,15.41,0.6217
2024-10-30,31.21,16.79,14.42,0.92
2024-10-31,26.45,18.5,7.95,0.724
2024-11-01,31.36,19.34,12.02,0.527
2024-11-02,53.2,35.48,17.72,0.7707
2024-11-03,37.52,22.06,15.46,0.7683
2024-11-04,28.15,18.89,9.26,0.6123
2024-11-05,54.45,39.15,15.3,0.7978
2024-11-06,57.92,29.24,28.68,0.729
2024-11-07,53.45,30.46,22.99,0.6906
2024-11-08,42.12,24.69,17.43,0.7204
2024-11-09,37.59,22.35,15.24,0.6927
2024-11-10,49.22,34.39,14.83,0.6817
2024-11-11,54.29,34.92,19.37,0.6483
2024-11-12,38.32,21.81,16.51,0.7292
2024-11-13,48.71,31.28,17.43,0.706
2024-11-14,40.83,21.38,19.45,0.6401
2024-11-15,36.98,25.71,11.27,0.5393
2024-11-16,57.95,34.44,23.51,0.5909
2024-11-17,47.47,25.02,22.45,0.4498
2024-11-18,44.05,24.9,19.15,0.811
2024-11-19,55.57,27.83,27.74,0.6623
2024-11-20,33.57,17.32,16.25,0.5365
2024-11-21,49.17,31.79,17.38,0.549
2024-11-22,35.79,21.34,14.45,0.898
2024-11-23,39.09,23.18,15.91,0.5464
2024-11-24,45.44,23.19,22.25,0.6082
2024-11-25,47.14,32.82,14.32,0.6127
2024-11-26,58.56,32.0,26.56,0.5375
2024-11-27,31.86,17.61,14.25,0.7053
2024-11-28,42.84,25.74,17.1,0.59
2024-11-29,52.34,32.11,20.23,0.7192
2024-11-30,43.2,22.75,20.45,0.6661
2024-12-01,39.02,25.59,13.43,0.8756
2024-12-02,30.49,19.73,10.76,0.6449
2024-12-03,45.27,23.0,22.27,0.6796
2024-12-04,34.82,20.35,14.47,0.7099
2024-12-05,61.01,30.86,30.15,0.6173
2024-12-06,54.26,35.22,19.04,0.7376
2024-12-07,59.5,40.02,19.48,0.6099
2024-12-08,41.25,23.48,17.77,0.5172
2024-12-09,31.83,22.59,9.24,0.3855
2024-12-10,42.88,25.96,16.92,0.6143
2024-12-11,36.17,19.49,16.68,0.7855
2024-12-12,43.38,24.35,19.03,0.3887
2024-12-13,49.27,31.2,18.07,0.6739
2024-12-14,30.18,21.58,8.6,0.5884
2024-12-15,33.23,17.12,16.11,0.7325
2024-12-16,47.53,29.97,17.56,0.7751
2024-12-17,35.5,22.74,12.76,0.746
2024-12-18,46.12,29.31,16.81,0.647
2024-12-19,33.31,18.02,15.29,0.6905
2024-12-20,49.83,34.39,15.44,0.5974
2024-12-21,29.18,14.95,14.23,0.7082
2024-12-22,50.85,27.22,23.63,0.5688
2024-12-23,48.38,25.46,22.92,0.5699
2024-12-24,33.61,19.04,14.57,0.6433
2024-12-25,53.04,34.37,18.67,0.7127
2024-12-26,51.87,32.9,18.97,0.7317
2024-12-27,27.82,17.58,10.24,0.3567
2024-12-28,35.17,18.34,16.83,0.7488
2024-12-29,52.09,26.4,25.69,0.7415
2024-12-30,32.29,21.35,10.94,0.6069
