date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,36.06,19.17,16.89,0.7851
2024-10-02,37.09,22.77,14.32,0.665
2024-10-03,30.29,21.8,8.49,0.6671
2024-10-04,31.76,19.28,12.48,0.7609
2024-10-05,47.85,30.08,17.77,0.6909
2024-10-06,43.55,25.5,18.05,0.6531
2024-10-07,55.1,32.34,22.76,0.6852
2024-10-08,42.04,25.11,16.93,0.737
2024-10-09,41.84,22.87,18.97,0.7104
2024-10-10,29.29,14.86,14.43,0.6057
2024-10-11,40.37,23.49,16.88,0.6536
2024-10-12,47.68,29.28,18.4,0.4684
2024-10-13,34.13,18.13,16.0,0.5261
2024-10-14,58.38,36.52,21.86,0.6115
2024-10-15,47.38,33.73,13.65,0.99
2024-10-16,32.01,16.31,15.7,0.6505
2024-10-17,31.73,19.96,11.77,0.666
2024-10-18,40.56,27.96,12.6,0.5518
2024-10-19,59.76,32.04,27.72,0.2984
2024-10-20,43.29,27.89,15.4,0.7277
2024-10-21,55.33,28.58,26.75,0.6629
2024-10-22,40.18,28.4,11.78,0.5934
2024-10-23,40.61,22.6,18.01,0.7411
2024-10-24,51.05,30.12,20.93,0.7809
2024-10-25,57.85,39.38,18.47,0.9646
2024-10-26,46.46,25.15,21.31,0.6319
2024-10-27,37.93,26.59,11.34,0.7824
2024-10-28,49.38,29.07,20.31,0.8953
2024-10-29,55.65,32.96,22.69,0.6977
2024-10-30,49.72,31.23,18.49,0.7015
2024-10-31,43.35,27.74,15.61,0.7539
2024-11-01,58.16,40.49,17.67,0.8059
2024-11-02,42.98,29.64,13.34,0.7011
2024-11-03,28.64,19.57,9.07,0.702
2024-11-04,48.69,26.28,22.41,0.6811
2024-11-05,37.26,19.42,17.84,0.8507
2024-11-06,33.45,23.19,10.26,0.6601
2024-11-07,43.43,27.3,16.13,0.5541
2024-11-08,41.22,24.08,17.14,0.6096
2024-11-09,25.05,13.95,11.1,0.4652
2024-11-10,40.23,25.47,14.76,0.6487
2024-11-11,38.04,19.06,18.98,0.5115
2024-11-12,42.82,25.6,17.22,0.5322
2024-11-13,48.92,26.85,22.07,0.4786
2024-11-14,51.41,26.16,25.25,0.5383
2024-11-15,53.42,33.01,20.41,0.5947
2024-11-16,52.12,26.25,25.87,0.7627
2024-11-17,40.55,22.85,17.7,0.6394
2024-11-18,59.42,40.68,18.74,0.7274
2024-11-19,58.92,29.76,29.16,0.668
2024-11-20,56.82,30.21,26.61,0.7257
2024-11-21,54.86,38.36,16.5,0.661
2024-11-22,33.31,17.75,15.56,0.5923
2024-11-23,56.38,30.34,26.04,0.546
2024-11-24,44.22,26.58,17.64,0.8706
2024-11-25,37.91,23.46,14.45,0.7588
2024-11-26,40.7,22.69,18.01,0.7344
2024-11-27,45.21,30.54,14.67,0.5765
2024-11-28,34.8,19.06,15.74,0.6728
2024-11-29,33.1,22.82,10.28,0.4731
2024-11-30,41.68,26.9,14.78,0.7881
2024-12-01,53.28,29.86,23.42,0.616
2024-12-02,32.15,19.18,12.97,0.671
2024-12-03,49.06,25.94,23.12,0.4703
2024-12-04,43.48,24.75,18.73,0.7422
2024-12-05,38.92,19.99,18.93,0.7405
2024-12-06,53.27,37.67,15.6,0.7272
2024-12-07,46.77,26.64,20.13,0.7431
2024-12-08,46.98,33.41,13.57,0.7477
2024-12-09,54.47,31.53,22.94,0.6084
2024-12-10,47.63,26.41,21.22,0.6916
2024-12-11,48.53,32.57,15.96,0.5035
2024-12-12,55.5,30.03,25.47,0.5387
2024-12-13,45.16,27.65,17.51,0.6579
2024-12-14,41.45,29.42,12.03,0.5824
2024-12-15,41.31,28.84,12.47,0.665
2024-12-16,49.01,34.99,14.02,0.7504
2024-12-17,32.61,21.52,11.09,0.6308
2024-12-18,29.91,21.39,8.52,0.5002
2024-12-19,27.46,18.43,9.03,0.6492
2024-12-20,41.21,27.65,13.56,0.6019
2024-12-21,47.08,31.76,15.32,0.5383
2024-12-22,45.82,29.35,16.47,0.8088
2024-12-23,39.82,20.08,19.74,0.5634
2024-12-24,51.91,27.76,24.15,0.5927
2024-12-25,36.49,26.07,10.42,0.6029
2024-12-26,51.06,34.52,16.54,0.8132
2024-12-27,53.1,37.61,15.49,0.5378
2024-12-28,44.62,26.67,17.95,0.469
2024-12-29,34.77,21.25,13.52,0.7652
2024-12-30,54.81,33.22,21.59,0.6093
