date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,62.65,44.5,18.15,0.3624
2024-10-02,71.43,41.22,30.21,0.6424
2024-10-03,55.07,38.51,16.56,0.5563
2024-10-04,54.16,34.41,19.75,0.6298
2024-10-05,45.01,27.82,17.19,0.6553
2024-10-06,50.4,29.99,20.41,0.5446
2024-10-07,82.43,55.92,26.51,0.6913
2024-10-08,73.39,38.73,34.66,0.5627
2024-10-09,70.7,44.97,25.73,0.5511
2024-10-10,51.66,28.57,23.09,0.5417
2024-10-11,60.59,33.61,26.98,0.5191
2024-10-12,56.61,31.34,25.27,0.8364
2024-10-13,69.7,41.83,27.87,0.6309
2024-10-14,46.11,28.38,17.73,0.4747
2024-10-15,56.51,29.4,27.11,0.7498
2024-10-16,79.06,48.07,30.99,0.5557
2024-10-17,59.26,31.12,28.14,0.7476
2024-10-18,54.44,37.4,17.04,0.5592
2024-10-19,61.6,35.07,26.53,0.6048
2024-10-20,72.56,36.39,36.17,0.64
2024-10-21,50.61,31.62,18.99,0.721
2024-10-22,47.57,24.33,23.24,0.5441
2024-10-23,50.17,25.1,25.07,0.5627
2024-10-24,58.05,30.42,27.63,0.6985
2024-10-25,67.84,47.71,20.13,0.534
2024-10-26,65.55,34.34,31.21,0.6105
2024-10-27,62.8,31.9,30.9,0.5941
2024-10-28,59.45,42.23,17.22,0.7267
2024-10-29,73.5,37.62,35.88,0.6889
2024-10-30,60.01,32.8,27.21,0.7396
2024-10-31,49.51,29.3,20.21,0.6232
2024-11-01,48.96,31.98,16.98,0.8416
2024-11-02,71.22,43.07,28.15,0.6331
2024-11-03,57.91,40.17,17.74,0.5676
2024-11-04,60.52,36.24,24.28,0.3848
2024-11-05,68.22,35.55,32.67,0.5402
2024-11-06,68.88,46.09,22.79,0.7245
2024-11-07,59.76,30.57,29.19,0.6985
2024-11-08,65.05,34.89,30.16,0.5138
2024-11-09,66.25,43.71,22.54,0.662
2024-11-10,68.09,37.48,30.61,0.758
2024-11-11,72.98,39.46,33.52,0.7149
2024-11-12,48.9,28.91,19.99,0.6863
2024-11-13,63.48,41.83,21.65,0.6175
2024-11-14,75.53,41.15,34.38,0.4472
2024-11-15,45.59,26.86,18.73,0.7307
2024-11-16,64.79,38.25,26.54,0.6754
2024-11-17,70.93,37.67,33.26,0.5481
2024-11-18,42.29,25.95,16.34,0.8017
2024-11-19,58.28,36.61,21.67,0.5419
2024-11-20,65.02,41.18,23.84,0.7005
2024-11-21,76.0,41.2,34.8,0.705
2024-11-22,48.09,33.42,14.67,0.5719
2024-11-23,53.94,27.85,26.09,0.6442
2024-11-24,80.18,47.91,32.27,0.6392
2024-11-25,49.1,33.67,15.43,0.7354
2024-11-26,63.67,32.67,31.0,0.6199
2024-11-27,80.74,54.12,26.62,0.7188
2024-11-28,50.59,32.1,18.49,0.6203
2024-11-29,56.75,33.59,23.16,0.6577
2024-11-30,46.95,33.52,13.43,0.5505
2024-12-01,75.55,38.74,36.81,0.6509
2024-12-02,66.71,41.5,25.21,0.5404
2024-12-03,64.69,36.28,28.41,0.5338
2024-12-04,66.15,37.96,28.19,0.7612
2024-12-05,70.51,50.38,20.13,0.576
2024-12-06,73.84,42.34,31.5,0.7092
2024-12-07,60.76,36.23,24.53,0.5983
2024-12-08,72.03,41.86,30.17,0.7531
2024-12-09,56.55,31.69,24.86,0.4539
2024-12-10,48.81,32.0,16.81,0.5306
2024-12-11,48.91,29.02,19.89,0.7389
2024-12-12,77.16,40.08,37.08,0.4922
2024-12-13,71.34,43.95,27.39,0.7058
2024-12-14,56.69,40.72,15.97,0.5575
2024-12-15,75.69,50.46,25.23,0.8341
2024-12-16,74.37,43.38,30.99,0.7554
2024-12-17,50.28,35.64,14.64,0.8776
2024-12-18,53.41,30.59,22.82,0.6777
2024-12-19,58.7,36.28,22.42,0.5251
2024-12-20,63.06,36.04,27.02,0.7414
2024-12-21,46.77,32.47,14.3,0.385
2024-12-22,57.79,35.49,22.3,0.5944
2024-12-23,67.25,42.78,24.47,0.7472
2024-12-24,54.81,28.5,26.31,0.8194
2024-12-25,63.17,41.77,21.4,0.8078
2024-12-26,52.18,31.73,20.45,0.5937
2024-12-27,62.79,31.81,30.98,0.484
2024-12-28,70.15,46.1,24.05,0.5241
2024-12-29,64.06,32.88,31.18,0.5942
2024-12-30,61.82,38.51,23.31,0.5927
