transaction_id,timestamp,amount_sar,payment_method
biz_0009-000001,2024-10-02 16:44:32,11633.36,credit_card
biz_0009-000002,2024-10-03 14:41:23,59899.52,bank_transfer
biz_0009-000003,2024-10-04 14:21:25,4461.77,credit_card
biz_0009-000005,2024-10-05 10:41:40,5303.78,bank_transfer
biz_0009-000007,2024-10-05 11:49:16,8041.98,bank_transfer
biz_0009-000006,2024-10-05 15:35:54,48589.68,bank_transfer
biz_0009-000004,2024-10-05 16:51:46,25726.3,bank_transfer
biz_0009-000008,2024-10-06 12:15:29,12181.23,bank_transfer
biz_0009-000009,2024-10-10 10:50:07,10509.19,cash
biz_0009-000010,2024-10-10 13:18:11,2701.58,bank_transfer
biz_0009-000011,2024-10-14 10:48:14,4146.68,bank_transfer
biz_0009-000012,2024-10-14 12:53:30,53292.08,credit_card
biz_0009-000013,2024-10-15 14:20:40,52789.46,bank_transfer
biz_0009-000014,2024-10-17 09:26:43,3997.54,credit_card
biz_0009-000015,2024-10-18 10:22:59,18974.4,credit_card
biz_0009-000017,2024-10-20 13:09:57,5347.27,bank_transfer
biz_0009-000016,2024-10-20 14:32:04,2095.61,bank_transfer
biz_0009-000018,2024-10-24 14:00:06,54744.29,cash
biz_0009-000019,2024-10-25 16:04:45,14601.28,bank_transfer
biz_0009-000021,2024-10-27 14:05:34,47273.1,bank_transfer
biz_0009-000020,2024-10-27 14:21:51,2524.9,bank_transfer
biz_0009-000022,2024-10-29 09:13:27,16385.34,credit_card
biz_0009-000023,2024-10-31 11:09:47,7777.17,credit_card
biz_0009-000024,2024-11-01 13:06:33,5223.49,bank_transfer
biz_0009-000025,2024-11-05 13:02:49,40166.38,bank_transfer
biz_0009-000027,2024-11-06 10:35:08,9465.04,credit_card
biz_0009-000026,2024-11-06 15:13:42,2744.53,bank_transfer
biz_0009-000028,2024-11-07 17:17:25,7254.79,bank_transfer
biz_0009-000030,2024-11-08 10:35:32,4995.83,bank_transfer
biz_0009-000029,2024-11-08 12:13:50,38081.9,credit_card
biz_0009-000031,2024-11-10 11:19:39,3549.84,bank_transfer
biz_0009-000032,2024-11-11 17:39:48,18696.81,cash
biz_0009-000034,2024-11-15 13:22:29,15550.25,credit_card
biz_0009-000033,2024-11-15 13:56:33,22868.15,credit_card
biz_0009-000035,2024-11-16 17:16:23,23547.57,bank_transfer
biz_0009-000036,2024-11-19 17:09:57,8414.32,bank_transfer
biz_0009-000037,2024-11-20 12:04:54,28420.24,bank_transfer
biz_0009-000038,2024-11-20 17:36:19,4279.94,bank_transfer
biz_0009-000039,2024-11-21 10:01:04,25258.23,credit_card
biz_0009-000040,2024-11-22 12:58:30,32237.63,cash
biz_0009-000041,2024-11-24 18:40:21,23647.5,credit_card
biz_0009-000042,2024-11-25 13:13:28,17995.83,bank_transfer
biz_0009-000043,2024-11-28 12:47:03,22684.06,bank_transfer
biz_0009-000044,2024-11-28 16:59:06,18677.47,bank_transfer
biz_0009-000045,2024-12-01 09:12:47,9299.99,bank_transfer
biz_0009-000046,2024-12-03 11:27:37,12005.19,bank_transfer
biz_0009-000047,2024-12-08 13:44:11,31997.43,bank_transfer
biz_0009-000048,2024-12-09 11:25:33,210705.23,bank_transfer
biz_0009-000049,2024-12-10 13:04:04,23002.73,bank_transfer
biz_0009-000050,2024-12-11 15:19:07,13574.34,bank_transfer
biz_0009-000051,2024-12-13 10:19:34,25491.89,bank_transfer
biz_0009-000052,2024-12-14 16:25:08,17165.8,bank_transfer
biz_0009-000053,2024-12-15 14:27:20,12670.38,bank_transfer
biz_0009-000054,2024-12-17 14:31:12,4257.18,bank_transfer
biz_0009-000055,2024-12-18 18:29:27,22832.77,bank_transfer
biz_0009-000056,2024-12-19 18:58:53,3535.11,bank_transfer
biz_0009-000057,2024-12-22 11:59:46,7798.69,bank_transfer
biz_0009-000058,2024-12-23 13:30:32,4847.29,credit_card
biz_0009-000059,2024-12-24 14:01:21,5595.73,bank_transfer
biz_0009-000060,2024-12-25 13:09:46,15174.44,bank_transfer
biz_0009-000062,2024-12-26 10:27:42,18457.12,bank_transfer
biz_0009-000061,2024-12-26 10:52:10,52015.88,cash
biz_0009-000063,2024-12-29 10:34:16,5908.79,cash
