date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,42.72,21.59,21.13,0.6195
2024-10-02,52.83,28.85,23.98,0.7383
2024-10-03,40.15,21.72,18.43,0.4692
2024-10-04,35.52,25.51,10.01,0.6284
2024-10-05,52.99,31.45,21.54,0.584
2024-10-06,49.06,28.02,21.04,0.4651
2024-10-07,35.23,24.9,10.33,0.8614
2024-10-08,47.47,31.72,15.75,0.7152
2024-10-09,33.84,20.83,13.01,0.674
2024-10-10,36.96,20.59,16.37,0.5234
2024-10-11,55.52,38.97,16.55,0.6698
2024-10-12,47.15,24.16,22.99,0.5462
2024-10-13,36.62,21.89,14.73,0.6846
2024-10-14,42.06,27.34,14.72,0.6342
2024-10-15,37.18,20.95,16.23,0.6068
2024-10-16,53.46,27.13,26.33,0.7219
2024-10-17,33.97,20.06,13.91,0.6877
2024-10-18,49.02,31.32,17.7,0.4713
2024-10-19,41.73,22.67,19.06,0.6797
2024-10-20,41.51,26.55,14.96,0.4421
2024-10-21,46.4,28.04,18.36,0.9012
2024-10-22,41.95,23.11,18.84,0.5596
2024-10-23,47.69,29.5,18.19,0.6697
2024-10-24,47.56,33.42,14.14,0.6757
2024-10-25,45.85,29.39,16.46,0.6699
2024-10-26,54.8,31.36,23.44,0.5424
2024-10-27,45.23,29.15,16.08,0.6565
2024-10-28,52.8,36.53,16.27,0.7089
2024-10-29,54.2,35.64,18.56,0.6427
2024-10-30,37.96,26.44,11.52,0.8128
2024-10-31,41.78,24.55,17.23,0.6546
2024-11-01,57.73,28.97,28.76,0.6292
2024-11-02,47.32,24.22,23.1,0.5976
2024-11-03,44.14,25.8,18.34,0.4506
2024-11-04,38.65,27.75,10.9,0.5504
2024-11-05,41.78,25.86,15.92,0.6646
2024-11-06,59.86,34.09,25.77,0.8438
2024-11-07,35.93,20.34,15.59,0.4479
2024-11-08,40.71,24.17,16.54,0.6767
2024-11-09,53.69,33.83,19.86,0.5838
2024-11-10,49.11,33.51,15.6,0.6383
2024-11-11,39.05,27.45,11.6,0.5337
2024-11-12,34.35,17.59,16.76,0.5459
2024-11-13,33.44,18.52,14.92,0.659
2024-11-14,36.88,18.97,17.91,0.7379
2024-11-15,44.58,23.81,20.77,0.5938
2024-11-16,55.31,34.59,20.72,0.8587
2024-11-17,60.41,40.64,19.77,0.706
2024-11-18,46.44,24.9,21.54,0.6926
2024-11-19,39.61,24.92,14.69,0.5035
2024-11-20,60.96,35.96,25.0,0.7668
2024-11-21,35.49,23.33,12.16,0.6474
2024-11-22,55.93,38.66,17.27,0.6601
2024-11-23,49.4,34.53,14.87,0.6069
2024-11-24,43.08,22.03,21.05,0.7481
2024-11-25,62.63,42.12,20.51,0.6732
2024-11-26,57.8,34.63,23.17,0.7373
2024-11-27,52.47,27.18,25.29,0.6814
2024-11-28,37.98,22.61,15.37,0.8315
2024-11-29,37.77,20.53,17.24,0.8531
2024-11-30,58.4,31.63,26.77,0.5509
2024-12-01,50.32,34.76,15.56,0.5972
2024-12-02,34.54,23.31,11.23,0.8877
2024-12-03,47.61,24.13,23.48,0.7092
2024-12-04,48.95,25.31,23.64,0.7265
2024-12-05,49.67,29.44,20.23,0.7114
2024-12-06,52.24,34.94,17.3,0.5739
2024-12-07,35.5,23.65,11.85,0.5533
2024-12-08,57.69,35.62,22.07,0.7824
2024-12-09,60.74,42.54,18.2,0.4132
2024-12-10,53.25,37.24,16.01,0.9446
2024-12-11,40.43,26.43,14.0,0.7257
2024-12-12,59.19,36.63,22.56,0.6719
2024-12-13,33.96,21.95,12.01,0.714
2024-12-14,47.17,25.14,22.03,0.7579
2024-12-15,31.89,17.23,14.66,0.7632
2024-12-16,43.05,30.83,12.22,0.642
2024-12-17,50.91,31.78,19.13,0.6876
2024-12-18,44.28,28.05,16.23,0.734
2024-12-19,39.27,25.6,13.67,0.761
2024-12-20,34.6,22.34,12.26,0.628
2024-12-21,49.07,29.89,19.18,0.5672
2024-12-22,62.5,39.08,23.42,0.6102
2024-12-23,40.58,22.95,17.63,0.499
2024-12-24,54.61,37.19,17.42,0.6795
2024-12-25,41.6,23.61,17.99,0.6233
2024-12-26,38.2,23.88,14.32,0.5678
2024-12-27,37.55,21.06,16.49,0.5987
2024-12-28,37.3,19.56,17.74,0.5826
2024-12-29,40.34,28.88,11.46,0.5624
2024-12-30,36.24,22.72,13.52,0.6711
