date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,234.01,151.61,82.4,0.7845
2024-10-02,166.69,118.81,47.88,0.7127
2024-10-03,144.52,80.21,64.31,0.5671
2024-10-04,204.98,120.82,84.16,0.5828
2024-10-05,157.78,82.04,75.74,0.5801
2024-10-06,167.46,100.69,66.77,0.6391
2024-10-07,164.51,92.27,72.24,0.6712
2024-10-08,189.64,124.57,65.07,0.7152
2024-10-09,160.27,89.64,70.63,0.6054
2024-10-10,190.07,110.8,79.27,0.6363
2024-10-11,184.11,109.51,74.6,0.6444
2024-10-12,188.72,112.26,76.46,0.6796
2024-10-13,185.67,128.41,57.26,0.714
2024-10-14,174.56,109.3,65.26,0.6505
2024-10-15,240.56,164.83,75.73,0.4991
2024-10-16,225.69,116.85,108.84,0.6349
2024-10-17,152.97,104.88,48.09,0.6036
2024-10-18,190.24,127.83,62.41,0.6698
2024-10-19,183.76,95.39,88.37,0.5546
2024-10-20,137.97,87.98,49.99,0.9204
2024-10-21,159.98,107.67,52.31,0.5656
2024-10-22,166.95,97.95,69.0,0.5555
2024-10-23,183.44,99.89,83.55,0.8744
2024-10-24,164.18,98.22,65.96,0.6677
2024-10-25,148.89,88.59,60.3,0.6774
2024-10-26,213.75,116.93,96.82,0.5695
2024-10-27,193.02,134.06,58.96,0.5909
2024-10-28,198.11,127.96,70.15,0.5072
2024-10-29,187.02,115.98,71.04,0.6374
2024-10-30,224.45,144.34,80.11,0.5972
2024-10-31,201.39,137.37,64.02,0.819
2024-11-01,178.96,103.49,75.47,0.5111
2024-11-02,207.2,118.9,88.3,0.6971
2024-11-03,227.85,159.92,67.93,0.7548
2024-11-04,160.27,85.27,75.0,0.7452
2024-11-05,161.09,86.95,74.14,0.808
2024-11-06,178.49,111.53,66.96,0.5699
2024-11-07,154.2,98.77,55.43,0.7267
2024-11-08,197.53,120.61,76.92,0.6658
2024-11-09,151.78,101.21,50.57,0.4885
2024-11-10,198.13,100.3,97.83,0.382
2024-11-11,196.22,101.13,95.09,0.554
2024-11-12,213.53,140.48,73.05,0.5086
2024-11-13,145.65,87.1,58.55,0.6025
2024-11-14,185.21,113.9,71.31,0.6114
2024-11-15,162.48,115.64,46.84,0.5528
2024-11-16,207.45,135.61,71.84,0.72
2024-11-17,204.89,136.96,67.93,0.8205
2024-11-18,206.2,114.84,91.36,0.6219
2024-11-19,144.11,90.15,53.96,0.5203
2024-11-20,196.65,123.69,72.96,0.5561
2024-11-21,211.75,123.36,88.39,0.573
2024-11-22,228.56,145.78,82.78,0.6279
2024-11-23,177.37,118.9,58.47,0.4497
2024-11-24,154.84,86.25,68.59,0.6244
2024-11-25,139.44,74.02,65.42,0.7464
2024-11-26,161.96,109.89,52.07,0.7249
2024-11-27,223.56,146.59,76.97,0.7258
2024-11-28,197.64,139.14,58.5,0.6178
2024-11-29,159.35,103.83,55.52,0.7142
2024-11-30,226.44,123.97,102.47,0.7335
2024-12-01,160.04,92.96,67.08,0.6572
2024-12-02,199.83,109.68,90.15,0.701
2024-12-03,164.27,105.37,58.9,0.732
2024-12-04,150.26,82.54,67.72,0.582
2024-12-05,192.79,101.04,91.75,0.7299
2024-12-06,202.16,111.95,90.21,0.6674
2024-12-07,190.67,131.52,59.15,0.745
2024-12-08,178.47,89.25,89.22,0.5632
2024-12-09,167.66,84.87,82.79,0.6624
2024-12-10,186.51,112.37,74.14,0.7145
2024-12-11,185.86,128.18,57.68,0.5988
2024-12-12,188.94,101.18,87.76,0.7299
2024-12-13,198.07,125.23,72.84,0.7793
2024-12-14,189.84,111.19,78.65,0.8887
2024-12-15,187.78,110.3,77.48,0.6252
2024-12-16,199.98,108.22,91.76,0.6739
2024-12-17,157.57,113.41,44.16,0.5939
2024-12-18,180.01,129.57,50.44,0.6496
2024-12-19,215.31,118.74,96.57,0.7185
2024-12-20,173.12,107.31,65.81,0.6256
2024-12-21,171.23,93.83,77.4,0.7157
2024-12-22,208.95,108.63,100.32,0.7733
2024-12-23,173.56,107.79,65.77,0.671
2024-12-24,193.62,134.91,58.71,0.6191
2024-12-25,183.07,103.49,79.58,0.6427
2024-12-26,161.01,115.13,45.88,0.6962
2024-12-27,218.03,128.02,90.01,0.7656
2024-12-28,179.05,105.72,73.33,0.712
2024-12-29,222.51,133.26,89.25,0.5122
2024-12-30,162.48,107.28,55.2,0.8623
