date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,253.14,144.81,108.33,0.527
2024-10-02,303.5,173.79,129.71,0.5375
2024-10-03,265.36,188.16,77.2,0.7451
2024-10-04,200.59,142.34,58.25,0.717
2024-10-05,314.59,208.8,105.79,0.7631
2024-10-06,230.8,160.57,70.23,0.632
2024-10-07,313.38,170.04,143.34,0.6277
2024-10-08,304.94,179.61,125.33,0.7613
2024-10-09,315.96,161.47,154.49,0.6147
2024-10-10,241.45,164.94,76.51,0.6309
2024-10-11,325.14,216.79,108.35,0.7187
2024-10-12,341.08,243.2,97.88,0.5572
2024-10-13,221.4,143.18,78.22,0.6628
2024-10-14,323.44,227.03,96.41,0.5679
2024-10-15,219.83,156.35,63.48,0.5697
2024-10-16,338.42,188.78,149.64,0.5932
2024-10-17,329.6,167.97,161.63,0.6801
2024-10-18,298.93,178.74,120.19,0.8289
2024-10-19,241.17,159.07,82.1,0.6167
2024-10-20,230.72,144.23,86.49,0.4496
2024-10-21,231.58,151.96,79.62,0.7989
2024-10-22,250.87,157.47,93.4,0.8664
2024-10-23,224.97,132.84,92.13,0.4617
2024-10-24,226.57,142.21,84.36,0.6326
2024-10-25,272.02,160.85,111.17,0.6131
2024-10-26,233.05,146.03,87.02,0.4884
2024-10-27,271.02,143.4,127.62,0.6768
2024-10-28,307.01,185.91,121.1,0.6606
2024-10-29,280.53,193.05,87.48,0.5886
2024-10-30,271.54,170.21,101.33,0.6781
2024-10-31,318.44,188.43,130.01,0.6773
2024-11-01,233.98,145.97,88.01,0.5701
2024-11-02,241.93,128.22,113.71,0.4799
2024-11-03,259.0,144.17,114.83,0.6166
2024-11-04,283.84,188.01,95.83,0.6132
2024-11-05,222.49,144.54,77.95,0.4983
2024-11-06,245.45,164.74,80.71,0.5807
2024-11-07,264.91,174.2,90.71,0.4387
2024-11-08,206.64,145.43,61.21,0.99
2024-11-09,207.41,103.83,103.58,0.513
2024-11-10,217.31,144.07,73.24,0.6026
2024-11-11,296.3,180.8,115.5,0.5936
2024-11-12,298.28,162.54,135.74,0.5691
2024-11-13,305.53,200.16,105.37,0.7986
2024-11-14,241.73,153.78,87.95,0.7112
2024-11-15,303.85,195.1,108.75,0.6186
2024-11-16,225.83,117.24,108.59,0.5852
2024-11-17,307.77,173.66,134.11,0.6216
2024-11-18,263.67,158.11,105.56,0.6418
2024-11-19,203.87,137.09,66.78,0.7367
2024-11-20,289.25,168.81,120.44,0.6256
2024-11-21,263.0,135.39,127.61,0.7385
2024-11-22,311.11,170.07,141.04,0.7053
2024-11-23,226.69,139.86,86.83,0.5021
2024-11-24,256.02,171.75,84.27,0.7355
2024-11-25,204.16,129.8,74.36,0.5827
2024-11-26,350.39,231.36,119.03,0.6283
2024-11-27,295.35,181.17,114.18,0.5721
2024-11-28,309.72,159.19,150.53,0.6287
2024-11-29,213.91,135.61,78.3,0.5154
2024-11-30,262.94,156.22,106.72,0.6571
2024-12-01,227.68,154.01,73.67,0.7101
2024-12-02,258.47,139.22,119.25,0.6554
2024-12-03,306.54,218.36,88.18,0.5839
2024-12-04,234.51,166.13,68.38,0.5986
2024-12-05,272.39,142.53,129.86,0.6891
2024-12-06,329.82,220.98,108.84,0.5736
2024-12-07,217.51,136.08,81.43,0.8308
2024-12-08,250.86,132.4,118.46,0.5255
2024-12-09,323.1,223.03,100.07,0.6611
2024-12-10,203.62,141.34,62.28,0.6424
2024-12-11,204.83,133.05,71.78,0.5594
2024-12-12,225.14,127.43,97.71,0.5388
2024-12-13,301.09,181.79,119.3,0.8246
2024-12-14,230.51,122.23,108.28,0.7471
2024-12-15,300.28,193.46,106.82,0.6575
2024-12-16,242.75,125.06,117.69,0.8908
2024-12-17,276.52,139.1,137.42,0.6726
2024-12-18,308.64,212.03,96.61,0.6928
2024-12-19,335.67,239.47,96.2,0.6458
2024-12-20,281.99,166.27,115.72,0.893
2024-12-21,336.23,238.77,97.46,0.5042
2024-12-22,237.49,170.88,66.61,0.7579
2024-12-23,283.51,159.6,123.91,0.83
2024-12-24,331.3,212.48,118.82,0.7047
2024-12-25,328.42,226.75,101.67,0.6066
2024-12-26,250.93,154.89,96.04,0.6602
2024-12-27,224.65,144.28,80.37,0.7469
2024-12-28,334.73,221.46,113.27,0.5953
2024-12-29,278.56,159.43,119.13,0.4105
2024-12-30,283.84,163.02,120.82,0.7552
