date,total_kwh,peak_hour_kwh,off_peak_kwh,energy_efficiency_score
2024-10-01,94.64,66.12,28.52,0.7499
2024-10-02,94.7,56.46,38.24,0.71
2024-10-03,112.3,67.86,44.44,0.5829
2024-10-04,105.22,57.71,47.51,0.5669
2024-10-05,100.12,63.14,36.98,0.6331
2024-10-06,73.81,45.66,28.15,0.8646
2024-10-07,103.86,63.92,39.94,0.5592
2024-10-08,100.92,59.93,40.99,0.6535
2024-10-09,92.48,48.67,43.81,0.8208
2024-10-10,99.16,56.81,42.35,0.5384
2024-10-11,99.0,51.71,47.29,0.6942
2024-10-12,102.53,56.64,45.89,0.6312
2024-10-13,75.69,45.89,29.8,0.7378
2024-10-14,82.27,47.98,34.29,0.6706
2024-10-15,98.9,54.16,44.74,0.7302
2024-10-16,77.91,39.19,38.72,0.6248
2024-10-17,84.18,51.62,32.56,0.6992
2024-10-18,89.93,64.62,25.31,0.6753
2024-10-19,107.11,74.22,32.89,0.7771
2024-10-20,96.81,56.18,40.63,0.5535
2024-10-21,98.03,66.8,31.23,0.4729
2024-10-22,112.06,79.22,32.84,0.7084
2024-10-23,79.22,52.16,27.06,0.6789
2024-10-24,74.05,42.3,31.75,0.6503
2024-10-25,106.15,63.06,43.09,0.5902
2024-10-26,84.6,53.84,30.76,0.6791
2024-10-27,88.12,50.42,37.7,0.5526
2024-10-28,73.42,46.42,27.0,0.6347
2024-10-29,78.57,53.79,24.78,0.7136
2024-10-30,83.44,47.74,35.7,0.6923
2024-10-31,87.68,51.24,36.44,0.5858
2024-11-01,98.29,55.21,43.08,0.5176
2024-11-02,95.42,55.2,40.22,0.5533
2024-11-03,69.42,35.03,34.39,0.658
2024-11-04,86.41,52.75,33.66,0.5241
2024-11-05,83.5,51.04,32.46,0.8494
2024-11-06,85.47,61.18,24.29,0.6156
2024-11-07,108.71,62.49,46.22,0.7022
2024-11-08,89.42,63.25,26.17,0.7162
2024-11-09,96.57,50.89,45.68,0.6429
2024-11-10,88.46,60.43,28.03,0.6216
2024-11-11,78.0,50.7,27.3,0.5392
2024-11-12,96.21,62.01,34.2,0.6886
2024-11-13,84.48,50.09,34.39,0.5624
2024-11-14,103.27,55.27,48.0,0.6907
2024-11-15,87.05,56.54,30.51,0.8837
2024-11-16,101.09,58.43,42.66,0.8522
2024-11-17,77.47,46.94,30.53,0.7972
2024-11-18,93.47,48.12,45.35,0.6638
2024-11-19,87.17,45.98,41.19,0.7517
2024-11-20,99.67,66.26,33.41,0.6241
2024-11-21,102.26,71.5,30.76,0.5679
2024-11-22,74.92,51.56,23.36,0.5983
2024-11-23,75.04,50.67,24.37,0.4365
2024-11-24,111.05,65.17,45.88,0.713
2024-11-25,71.06,39.19,31.87,0.8757
2024-11-26,92.53,63.74,28.79,0.4918
2024-11-27,77.69,42.42,35.27,0.7933
2024-11-28,110.96,77.41,33.55,0.6334
2024-11-29,84.64,56.02,28.62,0.4347
2024-11-30,83.51,54.03,29.48,0.6319
2024-12-01,91.85,49.07,42.78,0.5485
2024-12-02,96.19,60.27,35.92,0.8206
2024-12-03,95.26,56.44,38.82,0.7193
2024-12-04,76.41,50.02,26.39,0.6484
2024-12-05,73.84,44.93,28.91,0.5253
2024-12-06,87.54,51.5,36.04,0.8958
2024-12-07,91.53,50.83,40.7,0.6269
2024-12-08,101.91,54.43,47.48,0.5647
2024-12-09,99.21,56.66,42.55,0.8119
2024-12-10,93.61,65.72,27.89,0.7636
2024-12-11,82.06,44.82,37.24,0.7291
2024-12-12,70.83,46.65,24.18,0.7647
2024-12-13,110.98,73.53,37.45,0.7901
2024-12-14,94.24,58.38,35.86,0.5787
2024-12-15,99.62,60.94,38.68,0.8432
2024-12-16,89.63,63.1,26.53,0.6626
2024-12-17,107.41,61.24,46.17,0.596
2024-12-18,93.42,64.77,28.65,0.7047
2024-12-19,115.87,69.13,46.74,0.696
2024-12-20,77.38,42.22,35.16,0.675
2024-12-21,94.17,63.56,30.61,0.8059
2024-12-22,88.21,45.91,42.3,0.923
2024-12-23,94.16,47.47,46.69,0.5848
2024-12-24,101.7,54.78,46.92,0.4499
2024-12-25,96.52,50.59,45.93,0.6811
2024-12-26,78.74,41.33,37.41,0.6846
2024-12-27,87.74,54.61,33.13,0.7167
2024-12-28,83.77,56.78,26.99,0.574
2024-12-29,98.93,62.29,36.64,0.6823
2024-12-30,69.71,35.29,34.42,0.427
